Mhost,Msat,R,V,m_infall,m_max,r,r_min,t_infall,t_peri,v,v_max
593106355749057.6,58808419828.65582,0.06959557120501847,0.5020330640089969,1176577585158.05,1176577585158.05,0.6454663538816062,0.05048770309418138,0.684501,0.936925,0.4535579714329282,1.908952557707076
1033973428399456.4,625505157483.0133,0.06290468549125446,0.5651028107565933,1002215620632.2008,1045446050977.8434,0.8156939841664829,0.2787212975483443,0.6413260000000001,0.9182459999999999,0.5598758555015146,1.6911226313000869
862333835121819.8,188330873382.57016,0.06453704467705104,0.5099236614091043,,461841969158.0502,0.1724398427688723,0.11982885620007087,,0.398825,1.298597885233737,1.298597885233737
981929067028419.4,95224074209.74887,0.03183595310413746,0.564444582820495,167602656992.61447,450122593181.6839,0.3443102093871939,0.3443102093871939,0.8273459999999999,1.019134,1.2576034838175472,2.0297791021354143
606302813264165.4,50477549093.0576,0.06948836449267289,0.4997516566679718,326834566239.2909,588060578221.5657,0.0836768772521027,0.0836768772521027,0.260363,0.45974499999999996,1.534467765469028,1.534467765469028
1176465272910652.8,914819831302.8064,0.06604422700784172,0.539157410466822,2140325025843.4268,3499261516384.047,0.48161374805989793,0.20431784050507434,0.398825,0.593799,0.728137846245927,1.3851587672519037
1096849378499119.6,460512566073.8552,0.018552936375279563,0.5749557882949453,817035472732.6439,1176336737937.9614,0.22836711836792506,0.15536639347786513,0.398825,0.665315,1.5275577498165147,1.6118243607822944
646725247689926.1,153496311302.8065,0.06611974415798337,0.4943243809324135,885180231468.2422,885180231468.2422,0.0669175980142888,0.0669175980142888,0.418178,0.524972,1.42623715481215,1.6459531087164267
1833825739078712.0,250320536011.81686,0.06988747203565712,0.5166561058533438,618710468254.062,626488923509.6012,0.29151754112638883,0.27205867363017194,0.545254,0.731448,1.2113960211524644,1.5198042662263498
545976355672106.3,420974900561.2998,0.03041168027815867,0.5037143697425532,846676524620.384,943475616709.0104,0.27670440890785536,0.27670440890785536,0.45974499999999996,0.684501,1.5711234798146134,1.5711234798146134
637679478369559.8,93663219899.55687,0.033543631784643965,0.5830184683877069,217528794942.39288,885180231468.2422,0.4382937815395749,0.4382937815395749,0.61674,0.759707,0.9550369887937684,1.195180324084704
970908443434729.6,183751847893.64844,0.07037103890149961,0.5374863643733115,770704570044.3131,777991118085.672,0.3514141322813053,0.22747473710080385,0.380368,0.571712,0.7089509080810986,1.4820686200854047
1461546502733896.5,467799114115.2142,0.04989370454061992,0.5677321802065012,,561251126830.1329,0.425190261652275,0.24338251732049515,,0.892508,0.6400869338927435,1.6296826859391704
1140961610922918.8,304382581223.0428,0.05119472923344584,0.5395843976406678,1363397294700.1477,1848847809228.9512,0.3829339188245212,0.17761469194524265,0.45974499999999996,0.640567,0.7019677489487349,1.7808520208773255
545324943707887.7,390299841607.0901,0.034531732929146984,0.5259393446239216,1441998481961.5952,1720827250576.0708,0.4108351547214842,0.3207041201136733,0.418178,0.61674,0.7156877676307879,1.4667925186315245
