Mhost,Msat,R,V,m_infall,m_max,r,r_min,t_infall,t_peri,v,v_max
1058345642997412.0,626391442339.7341,0.031684323257299585,0.15907197234149553,659822740230.4283,1069350040768.0944,0.1055575404254209,0.1055575404254209,0.418178,0.524972,1.380641111738852,1.380641111738852
1624327924217193.5,266469714812.40765,0.053554953160898616,0.21476990311937816,568734137666.1743,710339718617.4298,0.23057844775244765,0.22196286518472572,0.524972,0.759707,1.025262267966074,1.496415141150074
537321988640519.9,372033980691.285,0.04528693310767146,0.18920582936925293,439143280307.2378,439143280307.2378,0.3013167775480781,0.3013167775480781,0.731448,1.001185,1.7063908194745916,1.7063908194745916
520728206839680.94,32259968945.34712,0.02761743213639501,0.20754798699745086,80659823550.96011,360069425536.18896,0.02784656451622104,0.02784656451622104,0.15906099999999998,0.45974499999999996,1.7017390342015257,1.7017390342015257
1499069378251438.5,2190502175385.524,0.002225943182158841,0.13914650906216136,534958654771.0487,2190502175385.524,0.0025244141013150397,0.0025244141013150397,0.482054,0.665315,0.21139843400317807,1.6918071391506395
646002960042162.4,133737074197.93205,0.03882852684561139,0.20112652011130924,219103401406.20386,553127034516.9867,0.22725253193111436,0.14269833330266013,0.245971,0.45974499999999996,1.2550959877381975,1.720530820633669
646725247689926.1,1855243813057.607,0.05391261985426123,0.2151149628317524,2408611597991.1367,2550472740301.329,0.32209381729916725,0.32209381729916725,0.684501,1.001185,1.3338245855038744,1.4111597487950531
917725213912295.4,463121131202.3634,0.009414339480712674,0.13981061198046807,453766617429.8375,463121131202.3634,1.4150689887204886,1.4150689887204886,0.731448,1.316296,0.616963570173116,0.9198752796999964
639586430764242.2,535992613435.7459,0.035537293760980665,0.1947921276362289,1573604159905.465,1966514067096.012,0.42231542557816104,0.3801497060142764,0.380368,0.545254,1.01296070152077,1.338645162873478
945332333484809.4,79611078144.75627,0.04645782206718787,0.20996192731934055,912211266174.2983,1590354464519.941,0.3339049897264028,0.062099163735876116,0.308788,0.545254,0.5417646929360014,1.6486477830401278
1083357423903385.6,173264405932.05316,0.020663652446813018,0.2030636464847413,683751850540.6204,916347100833.087,0.3741942612921647,0.2747699675631287,0.571712,0.936925,0.5021112766050079,1.4183670016935213
537793188027556.8,542836043249.6307,0.03295339965355683,0.15108966128710705,140502214144.75626,542836043249.6307,0.04181976506061042,0.04181976506061042,0.571712,0.665315,0.25292038256033017,1.2506320353421851
969915787357778.4,352831618079.7636,0.024670162819565886,0.22256014037582134,728556887350.0739,900295427403.2495,1.003889814000383,0.432405648668302,0.500677,0.759707,0.5231341598263766,1.193402775415755
1269932060169831.5,1146282141305.7607,0.026269135114763125,0.17693301155565,846134424768.0945,1498404746020.6794,0.02747887062712469,0.02747887062712469,0.326854,0.482054,0.9525313489650106,1.9591631344886684
631118174356230.4,371590838262.9246,0.03226657597758119,0.18755609884208616,846627735633.678,2521417930682.4224,0.03477261044896368,0.03477261044896368,0.18162799999999998,0.43846899999999994,1.9520388214690656,2.0396198186965537
1309502202110109.2,139990099190.5465,0.051494037722315436,0.14134648930913482,374165425347.1196,374165425347.1196,0.08036892789733407,0.08036892789733407,0.61674,0.8512049999999999,1.6344354245319772,1.6344354245319772
632152166321347.1,1128655861412.1123,0.009587878809624941,0.13378598817000092,181584936838.99554,1128655861412.1123,0.01071426562729827,0.01071426562729827,0.45974499999999996,0.482054,0.2974361158951414,1.8722838318955453
896486001907521.4,148301324856.72086,0.03626202983419123,0.15799537692871662,334072373695.7164,1000147703302.8064,0.06986052609708614,0.06986052609708614,0.308788,0.524972,1.5364669601564809,1.5364669601564809
926243678059769.6,37991138127.03101,0.016675244400060633,0.1347308468686058,176420975929.09894,335646980159.5273,0.4187485913117321,0.07549734223040007,0.219532,0.362766,0.8684667287419013,1.309804572007718
575431298485128.5,208172829116.69128,0.04410556582378663,0.16922449685137814,326834566239.2909,328951248354.5051,0.1009726341154335,0.1009726341154335,0.61674,0.8273459999999999,1.8337724500264792,1.8337724500264792
811358953121087.1,581831608909.8966,0.04225943661601924,0.19717420912629446,1356081269979.3206,2594283507899.5566,0.4212294778524309,0.20984331096922604,0.418178,0.710946,0.8139137084831521,1.280153435604524
1297932019370162.5,56720827178.729675,0.04119327838978337,0.22139504802857954,,331511072898.0797,0.3491756830260448,0.12612790094563536,,0.759707,0.5060807846558667,1.1842862356737287
572920217624200.9,71811967432.79172,0.0447609322620994,0.14974500951215305,792515521985.2289,792515521985.2289,0.05643050572942819,0.05643050572942819,0.380368,0.61674,2.262582176827588,2.262582176827588
626816862943101.9,362728207503.6928,0.03008231735609547,0.2190320772350505,383505176579.0251,513884765022.1566,0.3885893535874587,0.3107462005974758,0.684501,0.8512049999999999,0.8922182494082427,1.917545480866504
1592319077752626.2,735646972596.7504,0.004359407142121741,0.18289179713211196,146784788419.49774,735646972596.7504,0.004898343908713616,0.0044263390946030715,0.482054,0.6413260000000001,0.30382194913234506,2.023026063566376
