Mhost,Msat,R,V,m_infall,m_max,r,r_min,t_infall,t_peri,v,v_max
502019207174050.2,113702660915.805,0.06389254657779793,1.3005137040370458,399162472366.322,1628759141341.2112,0.08665202198196291,0.08665202198196291,0.710946,1.001185,1.6550677227137571,1.6550677227137571
584933546858257.0,111363814664.6972,0.07416555080126944,1.2885830906437736,345002945985.2289,853397304342.6882,0.2121803122526066,0.2121803122526066,0.34271399999999996,0.593799,1.370566836464045,1.370566836464045
520728206839680.94,398621872968.9808,0.0737995901727314,1.3800325063752792,756672073358.9364,854997079728.2126,0.1828507784428728,0.1828507784428728,0.500677,0.710946,1.5821890682650843,1.5821890682650843
1514460900293010.2,117080209205.31755,0.05275182422644239,1.3791547693171888,327868549104.87445,546381085872.9689,0.059268775088459236,0.059268775088459236,0.326854,0.500677,1.866759999419093,1.866759999419093
1176465272910652.8,163914333022.15656,0.05093512386870718,1.3436905164147483,423091558475.62775,749877384129.9852,0.09417248183279796,0.09417248183279796,0.398825,0.61674,1.562760129218825,1.562760129218825
969472690427084.0,208124088531.75772,0.04727529072490396,1.3285299483175914,1110979340478.5818,1830132973471.1963,0.06754901141979583,0.06754901141979583,0.29172,0.45974499999999996,1.6430856112599646,1.6430856112599646
1043574555785642.4,175874447314.62332,0.045376656766878194,1.34917021388922,233135898091.5805,678581960413.5894,0.4617735552978087,0.4617735552978087,0.8041560000000001,1.038634,1.5245498700991769,1.646556949600755
552019226363840.5,274741505134.4165,0.08255939011461552,1.3361434187797356,1150565698174.2983,1495613028584.933,0.0854549270062445,0.0854549270062445,0.418178,0.545254,1.71639390227222,1.71639390227222
595243728460384.0,373116679940.9158,0.05993117716735283,1.3049133909549773,1410734131426.8833,1410734131426.8833,0.24879324387918744,0.03864432283295045,0.326854,0.482054,1.3177946352938967,2.0448920703428266
917725213912295.4,294042825169.8671,0.08057580405787998,1.2881856810982992,531314630522.8951,939290993063.5156,0.17617126829302834,0.1285150372646476,0.326854,0.380368,1.5905073173507136,1.6875865829431862
637370747857110.8,121250663231.90546,0.020816557498912355,1.3415271273286635,489660258694.2393,489660258694.2393,0.17642683172216247,0.16632166471249846,0.684501,0.981225,1.5796421995443422,1.68388640619497
2067459351048319.2,352781377039.88184,0.0914016828830812,1.33405580521906,,529246664791.7282,0.09426250052035874,0.09426250052035874,,1.0,1.6027764794307209,1.6027764794307209
1167898038362753.2,501132930836.0413,0.07540343469164926,1.2919996643100835,571392895432.7917,572378161914.3279,0.2319239834285004,0.2319239834285004,0.684501,1.019134,1.5894944197679126,1.5894944197679126
721221588268998.5,1187001487692.7622,0.06696598866185585,1.3782854037982954,2660753274895.125,3424711944697.1934,0.22472660132208344,0.22472660132208344,0.61674,1.019134,1.6691991785303288,1.6691991785303288
499508126313122.56,162432791066.4697,0.08468267464427387,1.371306066693372,544781407290.9896,544781407290.9896,0.13133981888827767,0.13133981888827767,0.500677,0.61674,1.480708957522361,1.9897409473274288
1335203806626977.8,493304282942.3929,0.09548516319697878,1.368896026208021,722796156785.8197,791487468336.7799,0.22143722334868196,0.1638669010906712,0.781616,0.981225,1.8335704381510571,1.8968305540133985
698227484426966.0,469915820431.3146,0.08978766793856985,1.3715817711799223,1710989687113.7368,1956676503633.6782,0.09216514226281944,0.09216514226281944,0.500677,0.8041560000000001,1.577051991814563,1.577051991814563
643722299497878.9,525011800106.3515,0.07346810326072316,1.3249490159123705,1114131457512.5554,1385194936153.6191,0.12329405963251396,0.12329405963251396,0.710946,1.001185,2.0297369307792885,2.0297369307792885
851413627007054.6,368389956443.1314,0.07843946541299714,1.320873128676633,1359231934960.1182,1494726695326.4402,0.12824784338516546,0.12824784338516546,0.418178,0.571712,1.5314886754746249,1.5363536854609807
713013291973010.2,87941948880.35449,0.05477630940999216,1.30310208596471,365809464342.6883,907019208035.4504,0.13186366997747284,0.13186366997747284,0.326854,0.593799,1.4131957400703423,1.4175816222103992
712259977627415.0,409552421057.6071,0.05692300202603815,1.3369194384203,527720847314.6233,1240546529370.7532,0.27577694504011785,0.27577694504011785,0.731448,,1.4773231223717909,1.4773231223717909
737567206050599.6,123845349152.1418,0.056242102973833634,1.339381282031057,578090103491.8759,1093796130410.6353,0.11537408193443925,0.11537408193443925,0.34271399999999996,0.545254,1.5400442738451672,1.5400442738451672
703150668008933.5,1092270312933.5302,0.07348271044564597,1.3167352523170213,3223530364407.6807,3250620449276.2183,1.014543533060482,1.014543533060482,0.571712,0.593799,1.6484901439140764,1.6484901439140764
917676542638700.0,426735582723.7814,0.04421930714455847,1.3538328644560043,460019206806.4992,516740033985.229,0.13579928245338993,0.13579928245338993,0.731448,1.001185,2.0033910336741503,2.0033910336741503
1040719306570493.2,172772522918.75922,0.06644813341381614,1.313226402055495,319497777158.0502,454800576094.5346,0.08835570863576314,0.08835570863576314,0.710946,1.001185,1.5506032494480353,1.5506032494480353
2117178791745418.0,389807982794.6824,0.08373809175820503,1.3553917434689713,570358936768.0945,570358936768.0945,0.318146234683208,0.09839280880949294,0.731448,0.981225,1.4200521289004249,1.9381348250969608
1767607034013305.8,417381068951.2555,0.049440535540769465,1.3047801015124758,,872673600661.7429,0.12293708616980363,0.12293708616980363,,1.001185,1.3781402628493689,1.3781402628493689
660069404181932.0,121250663231.90546,0.06969447187043556,1.3153987012100459,595273265158.0502,632220080590.8419,0.07033083859447142,0.07033083859447142,0.45974499999999996,0.759707,1.8609810983558055,1.8609810983558055
