Mhost,Msat,R,V,m_infall,m_max,r,r_min,t_infall,t_peri,v,v_max
734327939495515.5,3318065027970.457,0.02120493750955488,0.7326962500303509,2842939482753.323,3318065027970.457,1.1771902893995831,1.1771902893995831,0.781616,1.131106,0.9248474555520494,0.9248474555520494
1652392910618091.5,138414621494.8301,0.046549543509970405,0.7950969173108751,,560413582558.3456,0.11508848861641162,0.11508848861641162,,0.8273459999999999,1.5515706825527311,1.5515706825527311
1652392910618091.5,500590830983.7518,0.022372864463788108,0.8128716480895193,699360405742.9838,733776970115.2141,0.587988392406533,0.38519060098704705,0.731448,0.9628030000000001,1.2910137591639097,1.6846863020926757
606302813264165.4,72855685104.87444,0.01783626256436363,0.7258375214217682,67129543657.31166,1815110805742.984,0.019085421002102438,0.019085421002102438,0.15906099999999998,0.34271399999999996,1.9415268922125013,1.9415268922125013
2170354586755592.0,892958686723.7814,0.04087156649638174,0.7854662606322371,,1549483039763.663,0.09960804359099668,0.061409763511108134,,0.8512049999999999,1.3441389583942294,1.6602779350519148
539487463808189.06,132176213837.51845,0.02484268624452784,0.7886607257448272,323682425004.4313,870605586528.8035,0.3895203678876666,0.08216643531711286,0.524972,0.759707,0.7903786063949411,1.5982111543323503
1322533216945725.2,1233825749648.449,0.04288909344893861,0.8248123938845983,1331658800401.7725,1442392956407.681,0.8655782287126423,0.8655782287126423,0.781616,1.089032,1.028229490473353,1.028229490473353
1029574576185477.0,576070878345.6425,0.038811247014204193,0.7800127211101779,,875775476655.8345,0.26324409559841905,0.26324409559841905,,1.019134,0.9257622879804478,0.9257622879804478
646725247689926.1,1256720852892.1711,0.054031438087387605,0.7738509657601913,1706056191243.7222,1878168441382.57,0.37330900379750814,0.3423639541961223,0.684501,0.981225,1.4730601578456637,1.559381165502673
1504180159359432.8,373608562954.2097,0.01752379864139329,0.7771581798396243,584391433453.4712,615608543858.1979,0.2380821879069003,0.2380821879069003,0.500677,0.61674,1.84691572642218,1.84691572642218
760709008869530.2,326784349400.2954,0.013774828050715116,0.7508955072288349,710339718617.4298,727522880283.6041,0.11740953699399075,0.11740953699399075,0.731448,1.0,2.1330843633610197,2.1330843633610197
639586430764242.2,109281098493.35304,0.01554130363235581,0.8093069909740528,398054652596.7504,751403250008.8625,0.07471699943822181,0.07471699943822181,0.18162799999999998,0.362766,1.9642749464628608,1.9642749464628608
545976355672106.3,418955675415.0665,0.05001748724140249,0.7349331776523259,,570901036620.384,0.15757868401458144,0.15757868401458144,,1.0,1.4606235123917617,1.4606235123917617
1071921756271929.0,402806496614.4756,0.037693374541491485,0.7761534428727015,,769571629754.8005,0.14072506786304245,0.14072506786304245,,1.0,0.9987235015349714,1.1621258707469924
486475624575054.6,115002514717.87296,0.04204698525680856,0.7762349680322771,406942403875.9232,614574585193.5007,0.238234855807198,0.238234855807198,0.61674,0.781616,1.425723046462751,1.425723046462751
778434273872921.6,580206809807.9763,0.03789738963292505,0.7936855628717969,465189048531.7578,580206809807.9763,1.317037854372245,1.317037854372245,0.8512049999999999,1.131106,1.0516590618151962,1.080288349317562
1168341234420277.5,1028261485660.266,0.02049395347062849,0.7790519751678042,1680945351657.3115,1847459452785.82,0.30705384727234714,0.30705384727234714,0.380368,0.593799,1.1826347112705469,1.1826347112705469
928508131367326.4,367355973577.548,0.06135751988537764,0.7661424664527733,558394405813.8848,612456426824.2245,0.08526882948026462,0.08526882948026462,0.500677,0.710946,1.5653797131398637,1.5653797131398637
1323787270473737.0,2362378224874.446,0.019294135370853484,0.8071142348821915,2475627724194.977,2477104946292.467,0.7782598889396841,0.7782598889396841,0.8041560000000001,1.068586,1.3699811242214743,1.3699811242214743
930084148839610.0,188921713819.7932,0.05291261398186528,0.7934616740215509,427769589790.2511,763416521548.0059,0.503422003036506,0.503422003036506,0.61674,1.019134,1.5948819732544843,1.5948819732544843
696799116368165.4,1057902537548.006,0.058304240624058326,0.8065358763227832,1347267404005.9084,1403939393796.1594,0.2790275963012963,0.21990492425649175,0.731448,0.981225,1.5960136217935812,1.7272259685729374
557193498206534.7,273756287054.6529,0.056836050370994165,0.7386381544191397,2680576124029.542,2805479995745.938,0.2877387441076671,0.2877387441076671,0.571712,0.759707,1.2056674963055838,1.7597906635528309
811358953121087.1,220088619485.9675,0.03404946633071699,0.8205618427142128,677031022416.5436,2193515476135.8936,0.03681720645580616,0.03681720645580616,0.326854,0.593799,1.6126140718533837,1.6126140718533837
1297932019370162.5,739438719054.6528,0.04829305724991188,0.7410572937351825,2046174285140.3247,3846277830901.0337,0.11558428686319247,0.11558428686319247,0.482054,0.8512049999999999,1.2805377873293702,1.3321874405910452
729050228805577.5,1261939435202.3633,0.037736537541235064,0.8256689474100449,2159527364254.0618,2249143246085.672,0.1027942950367673,0.1027942950367673,0.43846899999999994,0.61674,1.88412530778334,1.88412530778334
1040719306570493.2,485475635048.7445,0.02845401850492198,0.8020731621224987,767552453010.3397,1179714891249.6306,0.3709897248253452,0.3709897248253452,0.8041560000000001,1.019134,1.3708634715705554,1.3784447536666764
1311790247603237.8,163958644844.904,0.05834498410098481,0.8242236406675063,668143295338.2571,1758242207952.7324,0.16302987783257647,0.143119688071294,0.245971,0.43846899999999994,1.3750732045655318,1.494689802897316
1034416525330150.6,481584955367.7991,0.05284591839250431,0.754661422175688,627031023361.8906,947611548171.344,0.11749311059219485,0.0408884120060995,0.29172,0.61674,0.7631768284478564,1.5540709182585133
