Mhost,Msat,R,V
209138851827899.56,483407669317.5775,0.049275270033244084,0.7388385933170613
206033976472768.1,584933533305.7606,0.02255374857584294,0.7232007290123598
92696454075935.0,215509593997.04575,0.052249028804181065,0.6935849538967427
210979314901270.28,158740026233.38254,0.02863210588810749,0.7452340098082737
99261450563686.84,176366318227.47415,0.02959082572050242,0.702964621383187
410388471844301.3,173268834694.2393,0.05427172414816152,0.7304922807038712
205280649736319.03,130093497666.17427,0.03818883293898938,0.6482644805613219
