Mhost,Msat,R,V
361573117401429.8,994977813175.7754,0.04747813367230185,0.9079719171496656
161022155674658.78,164943875025.11078,0.032309576498891684,0.9661051913604424
139671054260372.22,480797652135.8936,0.03383336318096716,0.9229187751986844
206104876938020.62,434515490032.4963,0.042745911283019834,0.953171887711273
138022153786233.38,137380650729.6898,0.03755433032255854,0.9689461852221136
