"Wavelength (A)" Specta "Best Fitting Model" "Non-parm Extinction Curve" "Non-param Adjusted Continuum"
4237.6 0.660534 0.660793 7.84435 0.9057
4237.94 0.662331 0.662286 7.84726 0.905745
4238.29 0.665136 0.664383 7.83445 0.905786
4238.64 0.668568 0.667088 7.81855 0.905823
4238.98 0.672233 0.670368 7.80224 0.905858
4239.33 0.675799 0.674153 7.78455 0.90589
4239.68 0.679047 0.678358 7.76691 0.905918
4240.02 0.681825 0.68291 7.73739 0.905944
4240.37 0.684612 0.687752 7.70147 0.905966
4240.72 0.688321 0.692838 7.66476 0.905986
4241.06 0.693582 0.698138 7.60873 0.906003
4241.41 0.70001 0.703629 7.5533 0.906017
4241.76 0.706987 0.70924 7.50163 0.906028
4242.11 0.71348 0.714836 7.45421 0.906037
4242.45 0.717987 0.720218 7.40724 0.906042
4242.8 0.719452 0.725148 7.40834 0.906046
4243.15 0.719677 0.729375 7.41709 0.906046
4243.49 0.721524 0.732714 7.40874 0.906044
4243.84 0.726098 0.735081 7.35444 0.90604
4244.19 0.73127 0.736491 7.30073 0.906033
4244.54 0.734721 0.737002 7.27614 0.906023
4244.88 0.735915 0.736689 7.26522 0.906012
4245.23 0.735431 0.73559 7.25699 0.905998
4245.58 0.733751 0.733691 7.27704 0.905982
4245.92 0.731 0.730958 7.29717 0.905963
4246.27 0.727239 0.727403 7.32983 0.905942
4246.62 0.722599 0.72309 7.37549 0.90592
4246.97 0.717283 0.718134 7.42158 0.905895
4247.31 0.711527 0.712681 7.47653 0.905868
4247.66 0.705739 0.706875 7.53298 0.905839
4248.01 0.700376 0.700805 7.58621 0.905808
4248.36 0.695624 0.694544 7.6315 0.905776
4248.7 0.691215 0.688191 7.6772 0.905741
4249.05 0.686859 0.681889 7.71878 0.905705
4249.4 0.682415 0.675809 7.75897 0.905667
4249.75 0.677827 0.670131 7.80031 0.905627
4250.1 0.673126 0.665003 7.84725 0.905586
4250.44 0.668581 0.660499 7.89462 0.905543
4250.79 0.664498 0.656608 7.93827 0.905498
4251.14 0.661092 0.653297 7.97886 0.905452
4251.49 0.658505 0.650551 8.01976 0.905405
4251.83 0.656786 0.648389 8.05512 0.905356
4252.18 0.655585 0.646861 8.09048 0.905305
4252.53 0.654443 0.646037 8.12167 0.905254
4252.88 0.653112 0.645966 8.14566 0.905201
4253.23 0.651635 0.646629 8.16976 0.905147
4253.57 0.65015 0.647943 8.17504 0.905091
4253.92 0.649369 0.64978 8.17523 0.905035
4254.27 0.650264 0.651967 8.16788 0.904977
4254.62 0.653233 0.654318 8.13085 0.904918
4254.97 0.65738 0.65666 8.09407 0.904859
4255.31 0.661663 0.658832 8.06333 0.904798
4255.66 0.665364 0.660681 8.03634 0.904737
4256.01 0.668005 0.662105 8.0106 0.904674
4256.36 0.669309 0.663077 8.01868 0.904611
4256.71 0.669703 0.663632 8.02677 0.904547
4257.06 0.669765 0.663875 8.03317 0.904482
4257.4 0.669816 0.663959 8.03748 0.904417
4257.75 0.669879 0.664038 8.04179 0.904351
4258.1 0.669937 0.664207 8.04295 0.904284
4258.45 0.669844 0.664502 8.04361 0.904217
4258.8 0.669407 0.66493 8.04558 0.90415
4259.15 0.668636 0.665486 8.05091 0.904082
4259.49 0.667907 0.666175 8.05625 0.904013
4259.84 0.667619 0.667049 8.05444 0.903944
4260.19 0.668039 0.668191 8.04952 0.903875
4260.54 0.669353 0.6697 8.04122 0.903806
4260.89 0.671626 0.671678 8.00704 0.903737
4261.24 0.674589 0.674217 7.97308 0.903667
4261.59 0.677917 0.677384 7.94015 0.903597
4261.93 0.681427 0.681224 7.90814 0.903527
4262.28 0.68506 0.685739 7.87631 0.903457
4262.63 0.688759 0.69086 7.83808 0.903387
4262.98 0.692459 0.696446 7.79979 0.903317
4263.33 0.696092 0.702309 7.76083 0.903248
4263.68 0.699705 0.70821 7.72055 0.903178
4264.03 0.703505 0.713868 7.68058 0.903109
4264.38 0.70769 0.719017 7.63933 0.90304
4264.73 0.712297 0.723431 7.59799 0.902971
4265.07 0.717283 0.726904 7.55581 0.902903
4265.42 0.722204 0.729266 7.50969 0.902835
4265.77 0.725751 0.730408 7.46398 0.902767
4266.12 0.726597 0.730255 7.46354 0.9027
4266.47 0.724675 0.728734 7.48916 0.902634
4266.82 0.720801 0.725799 7.51695 0.902568
4267.17 0.715655 0.721445 7.57978 0.902502
4267.52 0.709384 0.715701 7.6434 0.902438
4267.87 0.702034 0.708663 7.7156 0.902374
4268.22 0.693835 0.7005 7.79743 0.902311
4268.57 0.685221 0.691424 7.88059 0.902248
4268.91 0.676594 0.681653 7.96909 0.902187
4269.26 0.668147 0.671404 8.05954 0.902126
4269.61 0.660001 0.660876 8.15131 0.902067
4269.96 0.65215 0.65028 8.24418 0.902008
4270.31 0.644388 0.639857 8.33865 0.901951
4270.66 0.636527 0.629866 8.43335 0.901894
4271.01 0.628669 0.62056 8.52921 0.901839
4271.36 0.621068 0.612165 8.62245 0.901785
4271.71 0.614115 0.604837 8.69647 0.901732
4272.06 0.608519 0.598651 8.77144 0.901679
4272.41 0.604962 0.593665 8.82034 0.901628
4272.76 0.602985 0.589965 8.85131 0.901578
4273.11 0.601244 0.587685 8.88213 0.901529
4273.46 0.598889 0.58699 8.89873 0.901481
4273.81 0.597006 0.588017 8.91539 0.901434
4274.16 0.597107 0.590811 8.90358 0.901388
4274.51 0.599863 0.595255 8.85704 0.901343
4274.86 0.604987 0.601072 8.81086 0.901299
4275.21 0.611985 0.607888 8.73308 0.901256
4275.56 0.61949 0.615349 8.65184 0.901214
4275.91 0.625828 0.623179 8.58198 0.901173
4276.26 0.630511 0.63119 8.53638 0.901133
4276.61 0.635048 0.639263 8.49115 0.901094
4276.96 0.640977 0.647286 8.40667 0.901055
4277.31 0.648356 0.655079 8.30909 0.901018
4277.66 0.656434 0.662409 8.21584 0.900981
4278.01 0.664459 0.66905 8.138 0.900945
4278.36 0.671692 0.674843 8.06126 0.90091
4278.71 0.677438 0.679748 8.01296 0.900876
4279.06 0.681683 0.683845 7.98428 0.900843
4279.41 0.684948 0.687253 7.95592 0.900811
4279.76 0.687694 0.690042 7.9386 0.900779
4280.11 0.690091 0.692197 7.92134 0.900748
4280.46 0.692225 0.693632 7.90549 0.900718
4280.81 0.693915 0.69425 7.89137 0.900689
4281.16 0.694668 0.694025 7.87729 0.900661
4281.51 0.694058 0.693068 7.88285 0.900633
4281.86 0.692169 0.691589 7.89119 0.900606
4282.21 0.689265 0.689823 7.91048 0.90058
4282.56 0.685723 0.687949 7.95469 0.900555
4282.91 0.682104 0.686049 7.99927 0.90053
4283.26 0.678935 0.684102 8.04252 0.900506
4283.61 0.67628 0.682019 8.08552 0.900483
4283.96 0.673959 0.679713 8.12677 0.90046
4284.31 0.671782 0.677148 8.15807 0.900438
4284.66 0.669545 0.674328 8.18955 0.900417
4285.01 0.667055 0.671286 8.21478 0.900396
4285.36 0.664335 0.668058 8.23588 0.900376
4285.71 0.661573 0.664646 8.2573 0.900357
4286.06 0.658924 0.660999 8.285 0.900338
4286.41 0.656402 0.657055 8.31285 0.90032
4286.76 0.653983 0.652773 8.35185 0.900303
4287.12 0.651363 0.648169 8.40366 0.900286
4287.47 0.647939 0.64335 8.45595 0.900269
4287.82 0.643261 0.638541 8.50837 0.900254
4288.17 0.637797 0.634 8.56124 0.900238
4288.52 0.632318 0.629958 8.61476 0.900224
4288.87 0.62744 0.626564 8.66908 0.90021
4289.22 0.623552 0.623852 8.72392 0.900196
4289.57 0.620954 0.621738 8.75498 0.900183
4289.92 0.61941 0.620122 8.77907 0.90017
4290.27 0.618427 0.618947 8.80231 0.900158
4290.62 0.617633 0.618221 8.822 0.900146
4290.98 0.616929 0.617987 8.84176 0.900135
4291.33 0.616269 0.618282 8.85542 0.900124
4291.68 0.61585 0.619069 8.86572 0.900114
4292.03 0.616035 0.620219 8.87326 0.900104
4292.38 0.617068 0.621563 8.85012 0.900094
4292.73 0.618812 0.622953 8.82706 0.900085
4293.08 0.621051 0.624309 8.79133 0.900077
4293.43 0.62345 0.6256 8.74413 0.900068
4293.79 0.625566 0.62677 8.6973 0.900061
4294.14 0.626958 0.627672 8.69344 0.900053
4294.49 0.627225 0.628051 8.69147 0.900046
4294.84 0.625986 0.627584 8.70581 0.900039
4295.19 0.623339 0.625973 8.74518 0.900032
4295.54 0.620004 0.623073 8.78483 0.900026
4295.89 0.61663 0.618926 8.83429 0.90002
4296.25 0.613105 0.613721 8.88608 0.900015
4296.6 0.609008 0.607698 8.94668 0.900009
4296.95 0.603877 0.60107 9.03027 0.900004
4297.3 0.597177 0.593972 9.11504 0.899999
4297.65 0.588486 0.586468 9.24793 0.899995
4298.0 0.578593 0.578621 9.40299 0.899991
4298.35 0.568971 0.570555 9.5592 0.899987
4298.71 0.560578 0.562473 9.70377 0.899983
4299.06 0.553046 0.554598 9.85166 0.899979
4299.41 0.545835 0.547124 9.96524 0.899976
4299.76 0.538878 0.540165 10.055 0.899972
4300.11 0.532482 0.533751 10.1464 0.899969
4300.47 0.52683 0.527852 10.2516 0.899966
4300.82 0.521634 0.522466 10.3585 0.899964
4301.17 0.516516 0.517638 10.4642 0.899961
4301.52 0.511407 0.513456 10.5682 0.899958
4301.87 0.50657 0.510002 10.6738 0.899956
4302.22 0.502299 0.507313 10.7539 0.899954
4302.58 0.498978 0.505303 10.8325 0.899952
4302.93 0.497006 0.503783 10.897 0.89995
4303.28 0.496302 0.502523 10.9358 0.899948
4303.63 0.496103 0.501313 10.9748 0.899946
4303.99 0.495675 0.500015 10.9866 0.899944
4304.34 0.494866 0.498594 10.9919 0.899942
4304.69 0.493782 0.497097 10.9967 0.89994
4305.04 0.492569 0.495593 10.9997 0.899938
4305.39 0.491458 0.494144 11.0028 0.899937
4305.75 0.490668 0.492773 11.0074 0.899935
4306.1 0.490186 0.491484 11.0127 0.899933
4306.45 0.489867 0.490294 11.0162 0.899931
4306.8 0.489645 0.489246 11.0092 0.899929
4307.16 0.489666 0.488424 11.0021 0.899927
4307.51 0.490114 0.487966 10.9802 0.899925
4307.86 0.491256 0.488047 10.9479 0.899923
4308.21 0.493416 0.488823 10.9147 0.899921
4308.57 0.496797 0.490429 10.8525 0.899919
4308.92 0.501152 0.492979 10.7908 0.899917
4309.27 0.506126 0.496545 10.7203 0.899914
4309.62 0.511213 0.501155 10.6406 0.899912
4309.98 0.515751 0.506842 10.5618 0.899909
4310.33 0.519439 0.513665 10.4652 0.899906
4310.68 0.523787 0.521695 10.3685 0.899903
4311.03 0.530839 0.531006 10.2385 0.8999
4311.39 0.541521 0.54165 10.0558 0.899897
4311.74 0.55523 0.553609 9.87789 0.899893
4312.09 0.571196 0.56676 9.66309 0.899889
4312.44 0.588268 0.580892 9.44688 0.899885
4312.8 0.605138 0.595774 9.23732 0.899881
4313.15 0.620998 0.611219 9.03336 0.899877
4313.5 0.63593 0.627094 8.83607 0.899872
4313.86 0.650141 0.643313 8.66324 0.899867
4314.21 0.664114 0.659792 8.50203 0.899862
4314.56 0.678484 0.676391 8.34137 0.899857
4314.92 0.693538 0.69286 8.16766 0.899851
4315.27 0.708736 0.708887 7.99931 0.899845
4315.62 0.723439 0.72418 7.84846 0.899838
4315.97 0.737359 0.73853 7.70896 0.899832
4316.33 0.75045 0.751827 7.5754 0.899825
4316.68 0.762664 0.764056 7.4711 0.899818
4317.03 0.773912 0.77523 7.36893 0.89981
4317.39 0.784089 0.785305 7.28682 0.899802
4317.74 0.792903 0.794118 7.22178 0.899794
4318.09 0.799891 0.801421 7.1576 0.899786
4318.45 0.80462 0.80694 7.13203 0.899777
4318.8 0.806825 0.810447 7.10725 0.899768
4319.15 0.806299 0.811829 7.101 0.899759
4319.51 0.803458 0.811124 7.11867 0.89975
4319.86 0.799447 0.808473 7.1364 0.89974
4320.21 0.795264 0.804041 7.1617 0.899731
4320.57 0.790856 0.797966 7.18807 0.899721
4320.92 0.785798 0.790352 7.22791 0.899711
4321.27 0.779489 0.781305 7.29389 0.899701
4321.63 0.77106 0.771 7.36078 0.899691
4321.98 0.759837 0.759735 7.45936 0.899681
4322.34 0.746764 0.747926 7.56794 0.89967
4322.69 0.733515 0.736044 7.6738 0.89966
4323.04 0.721551 0.724524 7.76643 0.899649
4323.4 0.711912 0.713716 7.86075 0.899639
4323.75 0.705422 0.703874 7.9155 0.899628
4324.1 0.701227 0.695193 7.95371 0.899617
4324.46 0.697505 0.687852 7.9958 0.899606
4324.81 0.693113 0.682042 8.05678 0.899596
4325.17 0.688626 0.677943 8.11846 0.899585
4325.52 0.684862 0.675691 8.15911 0.899574
4325.87 0.682467 0.675335 8.18671 0.899563
4326.23 0.681957 0.676831 8.21009 0.899553
4326.58 0.683686 0.680062 8.18178 0.899542
4326.94 0.687513 0.684877 8.15361 0.899531
4327.29 0.693191 0.691129 8.10688 0.899521
4327.64 0.700348 0.69868 8.0445 0.899511
4328.0 0.7085 0.707387 7.98284 0.8995
4328.35 0.717203 0.717085 7.90423 0.89949
4328.71 0.726196 0.727571 7.82665 0.89948
4329.06 0.735268 0.738588 7.74682 0.89947
4329.41 0.744343 0.749814 7.66416 0.89946
4329.77 0.753491 0.76092 7.58281 0.89945
4330.12 0.76279 0.771586 7.49761 0.899441
4330.48 0.77231 0.781526 7.41334 0.899432
4330.83 0.782114 0.79052 7.32901 0.899422
4331.19 0.792085 0.798441 7.24367 0.899414
4331.54 0.80185 0.805216 7.15981 0.899405
4331.89 0.810995 0.810805 7.08983 0.899396
4332.25 0.818953 0.815181 7.02334 0.899388
4332.6 0.825095 0.818314 6.97418 0.89938
4332.96 0.82882 0.820165 6.96509 0.899373
4333.31 0.829575 0.820704 6.95601 0.899365
4333.67 0.826895 0.819928 6.99227 0.899358
4334.02 0.821015 0.817857 7.04386 0.899351
4334.38 0.812528 0.814506 7.10114 0.899345
4334.73 0.802526 0.809888 7.17807 0.899339
4335.09 0.79316 0.804016 7.25626 0.899333
4335.44 0.786436 0.796908 7.31219 0.899327
4335.8 0.781196 0.788613 7.35747 0.899322
4336.15 0.774304 0.779277 7.41035 0.899318
4336.5 0.763997 0.769138 7.50843 0.899313
4336.86 0.752222 0.758481 7.60848 0.899309
4337.21 0.741425 0.747598 7.69453 0.899306
4337.57 0.732439 0.73677 7.7714 0.899303
4337.92 0.724867 0.726226 7.8487 0.8993
4338.28 0.71821 0.71615 7.91692 0.899298
4338.63 0.711738 0.706734 7.98603 0.899296
4338.99 0.704724 0.698207 8.05826 0.899295
4339.34 0.697425 0.690822 8.13343 0.899294
4339.7 0.691005 0.684824 8.20967 0.899294
4340.05 0.686452 0.680398 8.26261 0.899294
4340.41 0.683902 0.677628 8.316 0.899295
4340.76 0.683272 0.676503 8.34154 0.899297
4341.12 0.684353 0.676928 8.3343 0.899299
4341.47 0.686803 0.678784 8.32706 0.899301
4341.83 0.690276 0.681978 8.29398 0.899304
4342.19 0.694459 0.686454 8.25913 0.899308
4342.54 0.699051 0.692164 8.21878 0.899312
4342.9 0.703902 0.699027 8.17003 0.899317
4343.25 0.709054 0.706886 8.12172 0.899322
4343.61 0.714604 0.715497 8.05986 0.899329
4343.96 0.720896 0.724549 7.9965 0.899335
4344.32 0.728358 0.733727 7.92677 0.899343
4344.67 0.737333 0.742774 7.8437 0.899351
4345.03 0.748014 0.751528 7.76192 0.89936
4345.38 0.760308 0.759908 7.6676 0.899369
4345.74 0.77208 0.767862 7.57156 0.89938
4346.09 0.78029 0.775313 7.49563 0.899391
4346.45 0.783978 0.782117 7.47081 0.899402
4346.81 0.786057 0.788063 7.4461 0.899415
4347.16 0.789527 0.792916 7.4105 0.899428
4347.52 0.794363 0.796483 7.37125 0.899442
4347.87 0.798921 0.798661 7.33959 0.899457
4348.23 0.801866 0.799463 7.33625 0.899472
4348.58 0.802576 0.799002 7.3329 0.899489
4348.94 0.800636 0.797458 7.35476 0.899506
4349.3 0.796884 0.795031 7.38891 0.899524
4349.65 0.792943 0.791913 7.42191 0.899543
4350.01 0.78978 0.788278 7.44703 0.899563
4350.36 0.786622 0.784283 7.47228 0.899583
4350.72 0.782492 0.780081 7.51234 0.899605
4351.08 0.777533 0.775841 7.5619 0.899627
4351.43 0.772701 0.771729 7.60976 0.899651
4351.79 0.768752 0.767881 7.63572 0.899675
4352.14 0.765759 0.764413 7.66181 0.8997
4352.5 0.76366 0.76143 7.67816 0.899726
4352.86 0.76231 0.75902 7.68686 0.899754
4353.21 0.761498 0.757271 7.69536 0.899782
4353.57 0.761039 0.756301 7.69778 0.899811
4353.92 0.760864 0.756238 7.7002 0.899841
4354.28 0.760935 0.757161 7.70163 0.899872
4354.64 0.761341 0.759089 7.7021 0.899904
4354.99 0.762295 0.761965 7.70257 0.899937
4355.35 0.764001 0.765628 7.68863 0.899971
4355.71 0.766615 0.769838 7.67447 0.900007
4356.06 0.770271 0.774342 7.64857 0.900043
4356.42 0.774918 0.77892 7.6089 0.90008
4356.78 0.780296 0.783401 7.56953 0.900119
4357.13 0.786068 0.787716 7.53669 0.900158
4357.49 0.79158 0.79189 7.50451 0.900199
4357.85 0.79609 0.795979 7.47601 0.900241
4358.2 0.79935 0.80004 7.45268 0.900284
4358.56 0.801734 0.804119 7.42946 0.900328
4358.91 0.803689 0.808213 7.40925 0.900374
4359.27 0.805836 0.812265 7.3895 0.90042
4359.63 0.808847 0.816227 7.36832 0.900468
4359.98 0.812827 0.820068 7.34455 0.900517
4360.34 0.817057 0.823772 7.32088 0.900567
4360.7 0.8209 0.827355 7.29503 0.900618
4361.06 0.824673 0.830869 7.26887 0.900671
4361.41 0.829069 0.834362 7.23974 0.900725
4361.77 0.834117 0.837856 7.20406 0.90078
4362.13 0.838758 0.841353 7.16864 0.900837
4362.48 0.84198 0.844801 7.1485 0.900894
4362.84 0.843896 0.848079 7.13238 0.900953
4363.2 0.84513 0.851027 7.11781 0.901013
4363.55 0.846254 0.853474 7.10731 0.901075
4363.91 0.847738 0.855259 7.09683 0.901137
4364.27 0.849945 0.85628 7.08512 0.901201
4364.62 0.852428 0.856525 7.07303 0.901266
4364.98 0.854321 0.856039 7.06391 0.901332
4365.34 0.854905 0.854921 7.06466 0.9014
4365.7 0.853764 0.853313 7.06541 0.901468
4366.05 0.850619 0.851351 7.09107 0.901538
4366.41 0.846191 0.849141 7.12718 0.901609
4366.77 0.841775 0.84677 7.16144 0.901681
4367.13 0.838225 0.844252 7.1869 0.901754
4367.48 0.83537 0.841537 7.2125 0.901829
4367.84 0.832883 0.838555 7.24123 0.901904
4368.2 0.830339 0.835247 7.27162 0.901981
4368.55 0.827243 0.831579 7.30379 0.902059
4368.91 0.8233 0.827598 7.34506 0.902138
4369.27 0.818721 0.823419 7.38669 0.902218
4369.63 0.813816 0.81917 7.43186 0.902299
4369.98 0.809167 0.814954 7.47931 0.902381
4370.34 0.805542 0.810826 7.52382 0.902465
4370.7 0.803241 0.806766 7.5432 0.902549
4371.06 0.801239 0.802706 7.56265 0.902635
4371.42 0.798326 0.798578 7.59715 0.902721
4371.77 0.794116 0.794345 7.64191 0.902809
4372.13 0.788846 0.790019 7.68793 0.902897
4372.49 0.78297 0.785675 7.74358 0.902987
4372.85 0.777568 0.781432 7.79984 0.903078
4373.2 0.773781 0.777424 7.83856 0.90317
4373.56 0.771813 0.773793 7.86376 0.903262
4373.92 0.77108 0.770675 7.88779 0.903356
4374.28 0.77079 0.768167 7.88919 0.903451
4374.64 0.769516 0.766318 7.89058 0.903547
4374.99 0.765821 0.76512 7.92764 0.903644
4375.35 0.760656 0.764489 7.99579 0.903742
4375.71 0.757128 0.764289 8.06247 0.90384
4376.07 0.757468 0.764362 8.03864 0.90394
4376.43 0.76037 0.764569 8.01492 0.904041
4376.78 0.76374 0.764785 7.99649 0.904142
4377.14 0.766174 0.764919 7.98306 0.904245
4377.5 0.766935 0.76488 7.96966 0.904349
4377.86 0.765587 0.764548 7.98239 0.904453
4378.22 0.762782 0.763751 7.99519 0.904559
4378.57 0.759437 0.762288 8.01576 0.904665
4378.93 0.756284 0.759942 8.04465 0.904772
4379.29 0.75386 0.756519 8.07369 0.90488
4379.65 0.752351 0.751885 8.10112 0.904989
4380.01 0.750455 0.745982 8.12864 0.905099
4380.37 0.746506 0.738827 8.17247 0.90521
4380.72 0.73985 0.730552 8.23567 0.905322
4381.08 0.730949 0.721393 8.29961 0.905434
4381.44 0.7204 0.711681 8.40511 0.905548
4381.8 0.709156 0.701818 8.51477 0.905662
4382.16 0.698259 0.692227 8.62412 0.905777
4382.52 0.688486 0.683267 8.73241 0.905893
4382.88 0.680296 0.675202 8.84276 0.90601
4383.23 0.67403 0.668204 8.92391 0.906128
4383.59 0.669525 0.66236 9.00385 0.906246
4383.95 0.666465 0.657712 9.06416 0.906365
4384.31 0.664526 0.654306 9.09649 0.906485
4384.67 0.663369 0.652194 9.12899 0.906606
4385.03 0.662848 0.65143 9.11748 0.906728
4385.39 0.663803 0.652055 9.10176 0.90685
4385.74 0.667357 0.654094 9.06546 0.906973
4386.1 0.673082 0.657536 8.99923 0.907097
4386.46 0.67855 0.662309 8.93372 0.907222
4386.82 0.681745 0.668265 8.90484 0.907347
4387.18 0.683614 0.67518 8.88027 0.907473
4387.54 0.686098 0.682756 8.84295 0.9076
4387.9 0.690438 0.690665 8.78582 0.907728
4388.26 0.696931 0.6986 8.72923 0.907856
4388.62 0.705577 0.706318 8.64256 0.907985
4388.98 0.715037 0.713657 8.55313 0.908115
4389.33 0.723517 0.720534 8.47149 0.908246
4389.69 0.730232 0.726914 8.40156 0.908377
4390.05 0.735797 0.732786 8.33249 0.908509
4390.41 0.740861 0.738163 8.27854 0.908641
4390.77 0.745668 0.74308 8.22725 0.908774
4391.13 0.750311 0.747604 8.18394 0.908908
4391.49 0.754761 0.751846 8.15403 0.909043
4391.85 0.758818 0.755939 8.12429 0.909178
4392.21 0.762305 0.759984 8.09898 0.909314
4392.57 0.76526 0.764037 8.07449 0.90945
4392.93 0.767809 0.768106 8.04923 0.909587
4393.29 0.770146 0.772167 8.0225 0.909725
4393.65 0.772577 0.776199 7.9959 0.909863
4394.01 0.775386 0.78023 7.96565 0.910002
4394.37 0.778672 0.784317 7.93491 0.910141
4394.72 0.782458 0.788501 7.90542 0.910281
4395.08 0.786701 0.792762 7.87808 0.910422
4395.44 0.791258 0.796986 7.85089 0.910563
4395.8 0.795944 0.800981 7.83154 0.910705
4396.16 0.800372 0.804546 7.81368 0.910847
4396.52 0.804079 0.80753 7.80018 0.91099
4396.88 0.806748 0.809887 7.79498 0.911134
4397.24 0.808283 0.811679 7.78978 0.911278
4397.6 0.808656 0.81301 7.78895 0.911422
4397.96 0.808167 0.813957 7.78897 0.911567
4398.32 0.807242 0.814531 7.78748 0.911713
4398.68 0.806289 0.814663 7.78306 0.911859
4399.04 0.805689 0.814228 7.77865 0.912005
4399.4 0.80575 0.813092 7.76217 0.912152
4399.76 0.806316 0.811135 7.74341 0.9123
4400.12 0.807038 0.808267 7.73535 0.912448
4400.48 0.807042 0.804446 7.74813 0.912596
4400.84 0.804647 0.799668 7.76094 0.912745
4401.2 0.798481 0.793982 7.82346 0.912894
4401.56 0.789624 0.787527 7.89648 0.913044
4401.92 0.780136 0.780521 7.97139 0.913194
4402.28 0.77143 0.773234 8.04906 0.913345
4402.64 0.763938 0.765969 8.12787 0.913496
4403.0 0.757875 0.759017 8.19669 0.913647
4403.36 0.752623 0.752607 8.26424 0.913799
4403.72 0.747244 0.746884 8.33173 0.913952
4404.08 0.741759 0.741912 8.39828 0.914104
4404.44 0.737647 0.737698 8.46565 0.914257
4404.8 0.736202 0.734238 8.49094 0.914411
4405.16 0.736765 0.731549 8.50844 0.914565
4405.53 0.73792 0.729706 8.51559 0.914719
4405.89 0.738923 0.728845 8.50323 0.914874
4406.25 0.740045 0.729147 8.4909 0.915028
4406.61 0.741639 0.730789 8.46431 0.915184
4406.97 0.744041 0.733898 8.43534 0.915339
4407.33 0.747579 0.738523 8.40066 0.915495
4407.69 0.752375 0.744601 8.3556 0.915652
4408.05 0.758254 0.751954 8.31089 0.915808
4408.41 0.764981 0.76031 8.25299 0.915965
4408.77 0.772111 0.769342 8.19348 0.916122
4409.13 0.779126 0.778699 8.13313 0.916279
4409.49 0.785914 0.788033 8.07088 0.916437
4409.85 0.792947 0.797039 8.00933 0.916595
4410.21 0.800617 0.805471 7.94061 0.916753
4410.57 0.808574 0.813125 7.8716 0.916911
4410.94 0.816194 0.819855 7.80986 0.917069
4411.3 0.822932 0.825576 7.75939 0.917228
4411.66 0.828348 0.830238 7.70941 0.917386
4412.02 0.832089 0.833817 7.68325 0.917545
4412.38 0.834257 0.836332 7.66036 0.917704
4412.74 0.835122 0.837848 7.64657 0.917863
4413.1 0.835106 0.838488 7.64699 0.918022
4413.46 0.834845 0.838436 7.64741 0.91818
4413.82 0.834897 0.837901 7.64965 0.918339
4414.18 0.835336 0.837103 7.65211 0.918498
4414.55 0.836067 0.836217 7.65083 0.918657
4414.91 0.836808 0.835358 7.64402 0.918816
4415.27 0.837041 0.834606 7.63722 0.918975
4415.63 0.836357 0.83407 7.64311 0.919133
4415.99 0.834994 0.833869 7.65023 0.919292
4416.35 0.833409 0.834156 7.65598 0.91945
4416.71 0.832253 0.835079 7.65983 0.919608
4417.07 0.832421 0.836708 7.66369 0.919766
4417.44 0.834676 0.838986 7.6471 0.919924
4417.8 0.839063 0.84178 7.62904 0.920082
4418.16 0.845369 0.844892 7.59562 0.920239
4418.52 0.852227 0.848121 7.54298 0.920397
4418.88 0.856914 0.851331 7.49087 0.920553
4419.24 0.85755 0.854445 7.49418 0.92071
4419.61 0.856512 0.857383 7.50039 0.920866
4419.97 0.857325 0.860077 7.49014 0.921022
4420.33 0.86087 0.862455 7.46079 0.921178
4420.69 0.865104 0.864403 7.43161 0.921333
4421.05 0.868128 0.86582 7.42649 0.921488
4421.41 0.869335 0.866666 7.42204 0.921643
4421.78 0.868498 0.86692 7.42921 0.921797
4422.14 0.866146 0.866576 7.44878 0.921951
4422.5 0.86359 0.865684 7.46844 0.922104
4422.86 0.861812 0.864325 7.48425 0.922257
4423.22 0.860304 0.862603 7.5001 0.922409
4423.58 0.858221 0.860687 7.5188 0.922561
4423.95 0.855651 0.858777 7.54026 0.922712
4424.31 0.853586 0.857041 7.56137 0.922862
4424.67 0.852758 0.855588 7.56407 0.923013
4425.03 0.85279 0.854462 7.56678 0.923162
4425.39 0.853059 0.853641 7.56903 0.923311
4425.76 0.853217 0.853089 7.57089 0.923459
4426.12 0.853159 0.852799 7.57281 0.923607
4426.48 0.85287 0.852789 7.5757 0.923754
4426.84 0.852603 0.853064 7.57859 0.9239
4427.21 0.852657 0.853574 7.58065 0.924045
4427.57 0.853183 0.854198 7.58209 0.92419
4427.93 0.854207 0.85477 7.58324 0.924334
4428.29 0.855645 0.855144 7.58114 0.924478
4428.65 0.857088 0.855286 7.57904 0.92462
4429.02 0.858081 0.855258 7.58073 0.924762
4429.38 0.85848 0.855152 7.58496 0.924903
4429.74 0.858376 0.855021 7.58986 0.925043
4430.1 0.857866 0.854819 7.59988 0.925182
4430.47 0.85703 0.854358 7.60991 0.92532
4430.83 0.855936 0.853415 7.62994 0.925458
4431.19 0.854538 0.851849 7.6559 0.925594
4431.55 0.852707 0.849673 7.68352 0.92573
4431.92 0.850314 0.847044 7.72005 0.925865
4432.28 0.847241 0.844231 7.75685 0.925998
4432.64 0.843422 0.84152 7.7686 0.926131
4433.0 0.839393 0.839138 7.76776 0.926263
4433.37 0.836075 0.837229 7.77187 0.926393
4433.73 0.833985 0.835893 7.79769 0.926523
4434.09 0.832693 0.835213 7.82364 0.926651
4434.46 0.831686 0.83525 7.8318 0.926779
4434.82 0.831018 0.836036 7.83246 0.926905
4435.18 0.831074 0.837545 7.82877 0.92703
