"Wavelength (A)" Specta "Best Fitting Model" "Non-parm Extinction Curve" "Non-param Adjusted Continuum"
4238.29 0.640012 0.639079 5.34163 0.876728
4238.64 0.644924 0.642565 5.32138 0.876854
4238.98 0.649051 0.646605 5.30648 0.87698
4239.33 0.650934 0.651182 5.3084 0.877107
4239.68 0.652269 0.656252 5.31032 0.877235
4240.02 0.655026 0.661729 5.28494 0.877363
4240.37 0.659805 0.667513 5.24479 0.877491
4240.72 0.666272 0.673502 5.20426 0.87762
4241.06 0.673979 0.679618 5.14827 0.877749
4241.41 0.682159 0.685805 5.09318 0.877879
4241.76 0.689981 0.692011 5.04418 0.878008
4242.11 0.696796 0.698146 5.00204 0.878138
4242.45 0.702163 0.704084 4.96042 0.878269
4242.8 0.705753 0.709676 4.93894 0.878399
4243.15 0.707865 0.714762 4.92071 0.87853
4243.49 0.709032 0.719189 4.90564 0.878661
4243.84 0.709973 0.722817 4.89889 0.878791
4244.19 0.711747 0.725513 4.89214 0.878922
4244.54 0.715282 0.727148 4.87505 0.879053
4244.88 0.719586 0.727598 4.85315 0.879184
4245.23 0.72247 0.726765 4.83485 0.879315
4245.58 0.722258 0.724596 4.85322 0.879445
4245.92 0.718917 0.721098 4.87169 0.879576
4246.27 0.712762 0.716332 4.90754 0.879706
4246.62 0.704772 0.710407 4.96165 0.879836
4246.97 0.696594 0.703471 5.01667 0.879966
4247.31 0.689676 0.695709 5.0572 0.880096
4247.66 0.684221 0.687353 5.09659 0.880225
4248.01 0.680014 0.678682 5.13115 0.880354
4248.36 0.676492 0.670016 5.15447 0.880482
4248.7 0.672528 0.661689 5.17795 0.88061
4249.05 0.66707 0.654003 5.21632 0.880738
4249.4 0.660264 0.647186 5.26074 0.880865
4249.75 0.652915 0.641377 5.30651 0.880991
4250.1 0.645765 0.636627 5.35773 0.881117
4250.44 0.63936 0.632924 5.4097 0.881242
4250.79 0.634198 0.630217 5.45109 0.881367
4251.14 0.630489 0.62844 5.48356 0.881491
4251.49 0.628188 0.627507 5.51633 0.881614
4251.83 0.627206 0.627304 5.52908 0.881736
4252.18 0.627296 0.627693 5.54106 0.881858
4252.53 0.62817 0.628537 5.54841 0.881979
4252.88 0.629532 0.629717 5.54794 0.882099
4253.23 0.631084 0.631152 5.54747 0.882218
4253.57 0.632575 0.632819 5.54064 0.882336
4253.92 0.634123 0.634754 5.53211 0.882453
4254.27 0.636019 0.63701 5.52147 0.882569
4254.62 0.638559 0.639627 5.50247 0.882684
4254.97 0.642047 0.642586 5.48355 0.882797
4255.31 0.646693 0.64579 5.4525 0.88291
4255.66 0.65134 0.64906 5.41419 0.883022
4256.01 0.653826 0.652169 5.37716 0.883132
4256.36 0.652964 0.654876 5.36724 0.883241
4256.71 0.651215 0.656968 5.35734 0.883349
4257.06 0.651785 0.658277 5.33884 0.883455
4257.4 0.655428 0.658698 5.30988 0.88356
4257.75 0.660085 0.658189 5.28115 0.883664
4258.1 0.663705 0.656786 5.27666 0.883766
4258.45 0.665227 0.654624 5.27599 0.883867
4258.8 0.663969 0.651937 5.28308 0.883967
4259.15 0.659955 0.649027 5.31023 0.884064
4259.49 0.654468 0.646236 5.33759 0.884161
4259.84 0.6489 0.643911 5.36276 0.884255
4260.19 0.64444 0.64238 5.38707 0.884348
4260.54 0.642155 0.641947 5.40599 0.884439
4260.89 0.64277 0.642886 5.38248 0.884529
4261.24 0.646049 0.645418 5.35913 0.884617
4261.59 0.651574 0.649663 5.321 0.884703
4261.93 0.658748 0.655607 5.27044 0.884787
4262.28 0.666802 0.663082 5.22058 0.884869
4262.63 0.675014 0.671778 5.18104 0.88495
4262.98 0.682885 0.681287 5.14241 0.885028
4263.33 0.689988 0.691168 5.10643 0.885104
4263.68 0.696299 0.700976 5.07455 0.885179
4264.03 0.702346 0.71029 5.04296 0.885251
4264.38 0.708641 0.718735 5.01284 0.885322
4264.73 0.71524 0.725995 4.9833 0.88539
4265.07 0.721986 0.731796 4.95631 0.885456
4265.42 0.728428 0.73591 4.93797 0.88552
4265.77 0.73348 0.738157 4.91974 0.885581
4266.12 0.736009 0.738404 4.92079 0.885641
4266.47 0.735338 0.736566 4.93298 0.885698
4266.82 0.731113 0.732629 4.94668 0.885752
4267.17 0.723454 0.726679 4.98555 0.885804
4267.52 0.714061 0.718894 5.02488 0.885854
4267.87 0.704917 0.709521 5.06417 0.885902
4268.22 0.696598 0.698823 5.10334 0.885947
4268.57 0.68819 0.687052 5.14297 0.885989
4268.91 0.678823 0.674423 5.204 0.886029
4269.26 0.668258 0.661138 5.26849 0.886066
4269.61 0.656471 0.647428 5.33946 0.886101
4269.96 0.643643 0.633596 5.42314 0.886132
4270.31 0.630286 0.620005 5.50881 0.886162
4270.66 0.616943 0.607045 5.59761 0.886188
4271.01 0.604159 0.595082 5.68896 0.886212
4271.36 0.592485 0.584427 5.77921 0.886233
4271.71 0.582458 0.57531 5.85513 0.886251
4272.06 0.574587 0.567897 5.93256 0.886267
4272.41 0.56935 0.56233 5.97444 0.88628
4272.76 0.566797 0.558738 5.99167 0.886291
4273.11 0.56665 0.557226 6.008 0.886299
4273.46 0.568531 0.557854 5.9826 0.886305
4273.81 0.571729 0.560624 5.95736 0.886309
4274.16 0.575476 0.565465 5.9305 0.88631
4274.51 0.579584 0.572217 5.90166 0.886309
4274.86 0.584529 0.58064 5.87303 0.886305
4275.21 0.590745 0.590446 5.82055 0.8863
4275.56 0.598217 0.60131 5.76539 0.886292
4275.91 0.606763 0.612873 5.70604 0.886282
4276.26 0.616083 0.624753 5.63633 0.88627
4276.61 0.625671 0.636559 5.56789 0.886256
4276.96 0.635065 0.647897 5.50982 0.88624
4277.31 0.644398 0.658382 5.45599 0.886222
4277.66 0.654121 0.667679 5.4045 0.886202
4278.01 0.664267 0.675539 5.36193 0.886181
4278.36 0.673812 0.681812 5.31986 0.886157
4278.71 0.681611 0.686454 5.27284 0.886132
4279.06 0.687212 0.68951 5.22267 0.886105
4279.41 0.690717 0.691099 5.17398 0.886076
4279.76 0.692271 0.691405 5.17178 0.886045
4280.11 0.692128 0.690672 5.16958 0.886013
4280.46 0.690572 0.68919 5.17767 0.88598
4280.81 0.688012 0.687261 5.19862 0.885944
4281.16 0.684999 0.685149 5.2197 0.885908
4281.51 0.68205 0.683038 5.24284 0.88587
4281.86 0.679444 0.681009 5.2664 0.88583
4282.21 0.677368 0.679059 5.2882 0.885789
4282.56 0.675778 0.677156 5.30575 0.885747
4282.91 0.674239 0.675288 5.32339 0.885704
4283.26 0.672314 0.673466 5.3447 0.885659
4283.61 0.669845 0.671692 5.36741 0.885613
4283.96 0.666825 0.669925 5.39026 0.885566
4284.31 0.663498 0.668068 5.41324 0.885518
4284.66 0.660713 0.665978 5.43636 0.885469
4285.01 0.659315 0.663508 5.45173 0.885418
4285.36 0.658787 0.660555 5.46196 0.885367
4285.71 0.657574 0.657067 5.4726 0.885315
4286.06 0.654517 0.653027 5.49389 0.885262
4286.41 0.64999 0.648419 5.5153 0.885208
4286.76 0.644708 0.643243 5.54129 0.885153
4287.12 0.639364 0.637533 5.57255 0.885098
4287.47 0.634628 0.631387 5.60408 0.885042
4287.82 0.630823 0.624978 5.63888 0.884985
4288.17 0.626426 0.618548 5.67433 0.884927
4288.52 0.619333 0.612374 5.7224 0.884869
4288.87 0.609456 0.60673 5.79552 0.884811
4289.22 0.599781 0.601856 5.87006 0.884751
4289.57 0.593248 0.597973 5.90007 0.884692
4289.92 0.590296 0.595276 5.91686 0.884632
4290.27 0.59016 0.593908 5.92672 0.884571
4290.62 0.591995 0.593922 5.91016 0.88451
4290.98 0.594808 0.595268 5.89368 0.884449
4291.33 0.597648 0.597781 5.87687 0.884388
4291.68 0.600356 0.60121 5.85992 0.884326
4292.03 0.603312 0.605276 5.84257 0.884265
4292.38 0.606886 0.609718 5.82 0.884203
4292.73 0.611368 0.614301 5.79757 0.884141
4293.08 0.616995 0.618785 5.7673 0.884079
4293.43 0.623184 0.622904 5.72998 0.884017
4293.79 0.628572 0.626361 5.69303 0.883955
4294.14 0.631938 0.62885 5.6825 0.883893
4294.49 0.632849 0.630101 5.67314 0.883831
4294.84 0.631114 0.629928 5.68226 0.883769
4295.19 0.627387 0.628237 5.71974 0.883708
4295.54 0.623425 0.625004 5.7576 0.883647
4295.89 0.620679 0.620242 5.79568 0.883586
4296.25 0.618074 0.613988 5.83409 0.883525
4296.6 0.613524 0.606313 5.88483 0.883465
4296.95 0.605842 0.597344 5.96832 0.883405
4297.3 0.595492 0.587283 6.05361 0.883346
4297.65 0.583178 0.576419 6.15382 0.883287
4298.0 0.570237 0.565095 6.26192 0.883229
4298.35 0.558366 0.553674 6.36787 0.883171
4298.71 0.548443 0.5425 6.44864 0.883114
4299.06 0.539255 0.531887 6.53097 0.883058
4299.41 0.529366 0.522098 6.62128 0.883002
4299.76 0.518884 0.513344 6.71792 0.882948
4300.11 0.509119 0.505784 6.81532 0.882893
4300.47 0.501119 0.499522 6.87972 0.88284
4300.82 0.494883 0.494607 6.94503 0.882788
4301.17 0.490178 0.491022 6.99944 0.882737
4301.52 0.486805 0.488694 7.04156 0.882686
4301.87 0.484598 0.487484 7.08407 0.882637
4302.22 0.483377 0.487203 7.10209 0.882588
4302.58 0.482891 0.487622 7.11809 0.882541
4302.93 0.482865 0.488495 7.1278 0.882495
4303.28 0.483056 0.489569 7.12652 0.88245
4303.63 0.483267 0.490602 7.12524 0.882406
4303.99 0.483324 0.491363 7.12341 0.882364
4304.34 0.483194 0.491638 7.12146 0.882323
4304.69 0.482905 0.491251 7.12287 0.882283
4305.04 0.482452 0.490095 7.13417 0.882245
4305.39 0.481773 0.488156 7.1455 0.882208
4305.75 0.480792 0.485507 7.16182 0.882172
4306.1 0.479369 0.482296 7.18033 0.882138
4306.45 0.477331 0.478717 7.19845 0.882106
4306.8 0.474711 0.474979 7.21385 0.882075
4307.16 0.472083 0.471302 7.2293 0.882046
4307.51 0.470076 0.46794 7.24342 0.882019
4307.86 0.468831 0.465204 7.25663 0.881993
4308.21 0.468102 0.463437 7.26965 0.881969
4308.57 0.467652 0.462969 7.27662 0.881947
4308.92 0.467314 0.464054 7.2836 0.881927
4309.27 0.466971 0.466822 7.28048 0.881908
4309.62 0.467374 0.471273 7.2666 0.881892
4309.98 0.470182 0.477324 7.25277 0.881877
4310.33 0.476656 0.484876 7.17395 0.881865
4310.68 0.485908 0.493867 7.09173 0.881855
4311.03 0.49641 0.504271 6.99316 0.881847
4311.39 0.507543 0.51607 6.86835 0.881841
4311.74 0.519939 0.529215 6.74683 0.881837
4312.09 0.534202 0.543603 6.58954 0.881835
4312.44 0.550118 0.559089 6.4299 0.881836
4312.8 0.567135 0.575518 6.2719 0.881839
4313.15 0.584824 0.592758 6.10941 0.881844
4313.5 0.60297 0.610694 5.95314 0.881852
4313.86 0.621412 0.629211 5.80084 0.881862
4314.21 0.640282 0.648179 5.65359 0.881875
4314.56 0.659871 0.66743 5.51062 0.881891
4314.92 0.68019 0.686747 5.36744 0.881908
4315.27 0.700579 0.705865 5.22975 0.881929
4315.62 0.720305 0.72449 5.11214 0.881952
4315.97 0.738957 0.742299 5.00699 0.881978
4316.33 0.756358 0.758959 4.90695 0.882007
4316.68 0.772355 0.774158 4.83156 0.882038
4317.03 0.78686 0.787637 4.75789 0.882072
4317.39 0.799786 0.7992 4.69607 0.882108
4317.74 0.810789 0.808693 4.64429 0.882147
4318.09 0.819292 0.815992 4.59336 0.882188
4318.45 0.824815 0.82101 4.57336 0.882232
4318.8 0.827332 0.823696 4.55401 0.882279
4319.15 0.826945 0.824049 4.55044 0.882328
4319.51 0.823976 0.822122 4.56725 0.882379
4319.86 0.819013 0.818006 4.58414 0.882432
4320.21 0.812484 0.811811 4.62674 0.882488
4320.57 0.803845 0.803647 4.6732 0.882546
4320.92 0.79223 0.793633 4.72654 0.882607
4321.27 0.777903 0.781919 4.79289 0.88267
4321.63 0.762825 0.768702 4.86065 0.882735
4321.98 0.748827 0.754213 4.93034 0.882802
4322.34 0.735705 0.738711 5.00168 0.882871
4322.69 0.722342 0.722499 5.07724 0.882942
4323.04 0.708149 0.705952 5.16263 0.883015
4323.4 0.693565 0.689556 5.25019 0.883091
4323.75 0.679171 0.673922 5.33551 0.883168
4324.1 0.665804 0.659736 5.42102 0.883248
4324.46 0.65445 0.647658 5.50359 0.883329
4324.81 0.645773 0.63823 5.56201 0.883412
4325.17 0.639655 0.631821 5.62137 0.883498
4325.52 0.635884 0.628624 5.65294 0.883585
4325.87 0.634628 0.628701 5.66717 0.883673
4326.23 0.636337 0.632031 5.67592 0.883764
4326.58 0.641292 0.638508 5.61941 0.883856
4326.94 0.649225 0.647909 5.56373 0.88395
4327.29 0.659755 0.659862 5.4922 0.884046
4327.64 0.672399 0.673847 5.40788 0.884144
4328.0 0.686579 0.689222 5.32549 0.884243
4328.35 0.701714 0.705296 5.23528 0.884344
4328.71 0.717213 0.721407 5.14727 0.884446
4329.06 0.732483 0.736976 5.06442 0.88455
4329.41 0.747005 0.751541 4.98707 0.884655
4329.77 0.760337 0.764775 4.91146 0.884762
4330.12 0.772092 0.776503 4.85418 0.88487
4330.48 0.782135 0.786687 4.79948 0.884979
4330.83 0.790424 0.795386 4.75618 0.88509
4331.19 0.797145 0.80272 4.73107 0.885203
4331.54 0.802811 0.808814 4.70617 0.885316
4331.89 0.807978 0.813752 4.68513 0.885431
4332.25 0.813316 0.817567 4.66497 0.885548
4332.6 0.81953 0.820275 4.64449 0.885665
4332.96 0.826243 0.821889 4.62306 0.885784
4333.31 0.831204 0.822436 4.60178 0.885903
4333.67 0.832209 0.821937 4.6083 0.886024
4334.02 0.829084 0.820374 4.62397 0.886146
4334.38 0.82269 0.817648 4.64531 0.886269
4334.73 0.81428 0.813583 4.6874 0.886393
4335.09 0.805916 0.807959 4.73007 0.886518
4335.44 0.7995 0.800576 4.763 0.886644
4335.8 0.793904 0.791314 4.79131 0.886771
4336.15 0.78611 0.78018 4.82642 0.886899
4336.5 0.774317 0.767332 4.90272 0.887028
4336.86 0.760039 0.753072 4.98084 0.887158
4337.21 0.745253 0.737823 5.06089 0.887288
4337.57 0.730816 0.722099 5.14292 0.887419
4337.92 0.716724 0.706454 5.22694 0.887551
4338.28 0.703004 0.691434 5.31268 0.887684
4338.63 0.689836 0.67754 5.40054 0.887817
4338.99 0.67744 0.665207 5.48291 0.887951
4339.34 0.66618 0.654805 5.56027 0.888085
4339.7 0.656548 0.646648 5.63928 0.88822
4340.05 0.649032 0.640993 5.68423 0.888356
4340.41 0.644085 0.638025 5.72962 0.888492
4340.76 0.642139 0.637824 5.7487 0.888629
4341.12 0.643439 0.640339 5.73674 0.888766
4341.47 0.648018 0.645373 5.72481 0.888904
4341.83 0.655701 0.652612 5.66697 0.889042
4342.19 0.665316 0.661662 5.60654 0.88918
4342.54 0.675409 0.67209 5.5461 0.889319
4342.9 0.685417 0.683463 5.48518 0.889458
4343.25 0.695947 0.695384 5.42525 0.889597
4343.61 0.707503 0.707503 5.36077 0.889737
4343.96 0.719457 0.719528 5.29655 0.889876
4344.32 0.73076 0.731235 5.23542 0.890016
4344.67 0.740763 0.742455 5.17921 0.890156
4345.03 0.749441 0.75306 5.12389 0.890296
4345.38 0.757022 0.762951 5.076 0.890437
4345.74 0.765236 0.772052 5.0304 0.890577
4346.09 0.776464 0.780295 4.9771 0.890717
4346.45 0.790634 0.787624 4.90226 0.890858
4346.81 0.803117 0.793979 4.82909 0.890998
4347.16 0.809368 0.799279 4.81395 0.891138
4347.52 0.810146 0.803405 4.81928 0.891278
4347.87 0.809045 0.806204 4.82342 0.891418
4348.23 0.808528 0.807507 4.82297 0.891558
4348.58 0.808515 0.807177 4.82253 0.891697
4348.94 0.808554 0.805152 4.82748 0.891836
4349.3 0.807846 0.801474 4.83504 0.891975
4349.65 0.805376 0.796287 4.84557 0.892114
4350.01 0.800489 0.789827 4.87336 0.892252
4350.36 0.793492 0.7824 4.90139 0.89239
4350.72 0.784865 0.774354 4.94305 0.892528
4351.08 0.775406 0.76607 4.99366 0.892665
4351.43 0.766146 0.757949 5.04433 0.892802
4351.79 0.757945 0.750403 5.08837 0.892938
4352.14 0.751125 0.743837 5.133 0.893074
4352.5 0.745883 0.738621 5.16682 0.893209
4352.86 0.742058 0.735054 5.19203 0.893344
4353.21 0.739179 0.733332 5.21696 0.893478
4353.57 0.736948 0.733524 5.22883 0.893611
4353.92 0.735719 0.735561 5.24075 0.893743
4354.28 0.735986 0.739246 5.24143 0.893875
4354.64 0.73812 0.744278 5.23125 0.894007
4354.99 0.742372 0.750299 5.22109 0.894137
4355.35 0.748814 0.75692 5.18659 0.894267
4355.71 0.756789 0.763763 5.15199 0.894395
4356.06 0.765449 0.770495 5.11183 0.894523
4356.42 0.774017 0.776851 5.06519 0.89465
4356.78 0.781789 0.782648 5.01918 0.894776
4357.13 0.78823 0.787785 4.96777 0.894901
4357.49 0.793582 0.792238 4.9167 0.895025
4357.85 0.798324 0.796038 4.88049 0.895148
4358.2 0.802566 0.799263 4.86506 0.89527
4358.56 0.805961 0.802032 4.8497 0.895391
4358.91 0.808203 0.804491 4.85099 0.895511
4359.27 0.809418 0.806809 4.85449 0.89563
4359.63 0.809891 0.809163 4.85964 0.895747
4359.98 0.810071 0.81172 4.86777 0.895863
4360.34 0.810652 0.814613 4.87592 0.895978
4360.7 0.812276 0.817936 4.87666 0.896092
4361.06 0.815118 0.821739 4.87595 0.896204
4361.41 0.819165 0.826005 4.86627 0.896315
4361.77 0.824147 0.830651 4.83717 0.896425
4362.13 0.829384 0.835529 4.80832 0.896533
4362.48 0.834231 0.840434 4.7866 0.89664
4362.84 0.838587 0.845135 4.76681 0.896746
4363.2 0.842603 0.849407 4.74939 0.896851
4363.55 0.846363 0.853068 4.73806 0.896954
4363.91 0.849823 0.855975 4.72678 0.897056
4364.27 0.852904 0.858023 4.72268 0.897156
4364.62 0.855341 0.859129 4.72097 0.897256
4364.98 0.856771 0.859225 4.72224 0.897354
4365.34 0.856874 0.858275 4.7335 0.897452
4365.7 0.855412 0.856296 4.74481 0.897548
4366.05 0.852187 0.853373 4.76938 0.897643
4366.41 0.847327 0.849649 4.7996 0.897737
4366.77 0.841144 0.845309 4.83047 0.897829
4367.13 0.834304 0.840542 4.86315 0.897921
4367.48 0.828272 0.835532 4.89617 0.898012
4367.84 0.824472 0.830449 4.91155 0.898102
4368.2 0.822521 0.825449 4.9182 0.898191
4368.55 0.820891 0.82067 4.92582 0.898279
4368.91 0.81837 0.816218 4.93871 0.898366
4369.27 0.814604 0.812147 4.95165 0.898452
4369.63 0.809428 0.808446 4.97453 0.898537
4369.98 0.803356 0.80504 5.00329 0.898621
4370.34 0.797383 0.801803 5.03331 0.898705
4370.7 0.79226 0.798585 5.07127 0.898787
4371.06 0.788019 0.795228 5.10967 0.898869
4371.42 0.784584 0.791589 5.13946 0.89895
4371.77 0.782087 0.787553 5.16349 0.89903
4372.13 0.780823 0.783063 5.18572 0.89911
4372.49 0.780589 0.77814 5.18693 0.899189
4372.85 0.779628 0.772892 5.18813 0.899267
4373.2 0.775992 0.767526 5.20827 0.899345
4373.56 0.769642 0.762323 5.24302 0.899422
4373.92 0.762125 0.757592 5.27793 0.899498
4374.28 0.754963 0.753615 5.30995 0.899574
4374.64 0.749405 0.750614 5.34227 0.899649
4374.99 0.746579 0.748728 5.35886 0.899723
4375.35 0.746393 0.748014 5.36185 0.899797
4375.71 0.747646 0.748475 5.36441 0.899871
4376.07 0.749299 0.750062 5.3504 0.899944
4376.43 0.751044 0.752682 5.33645 0.900016
4376.78 0.752749 0.756164 5.32741 0.900089
4377.14 0.7544 0.76024 5.32303 0.90016
4377.5 0.756098 0.764539 5.31866 0.900232
4377.86 0.757914 0.768611 5.31539 0.900302
4378.22 0.759788 0.771957 5.31213 0.900373
4378.57 0.761617 0.774087 5.31148 0.900443
4378.93 0.763059 0.774558 5.3136 0.900513
4379.29 0.763525 0.77301 5.31572 0.900583
4379.65 0.762428 0.769182 5.33615 0.900652
4380.01 0.759249 0.762928 5.35719 0.900721
4380.37 0.753497 0.75424 5.39376 0.90079
4380.72 0.74506 0.743271 5.44888 0.900859
4381.08 0.734239 0.730332 5.50487 0.900927
4381.44 0.721384 0.715869 5.59173 0.900996
4381.8 0.706962 0.700433 5.68225 0.901064
4382.16 0.691486 0.684649 5.77225 0.901132
4382.52 0.675808 0.669176 5.86083 0.9012
4382.88 0.661178 0.654701 5.95147 0.901268
4383.23 0.648729 0.641907 6.01655 0.901336
4383.59 0.638898 0.631433 6.08062 0.901403
4383.95 0.631903 0.623797 6.12784 0.901471
4384.31 0.627794 0.619336 6.15088 0.901539
4384.67 0.626417 0.618153 6.17405 0.901607
4385.03 0.62762 0.62013 6.1562 0.901675
4385.39 0.631331 0.624963 6.13451 0.901743
4385.74 0.637503 0.632224 6.09884 0.901811
4386.1 0.645779 0.641401 6.04295 0.901879
4386.46 0.655414 0.651943 5.98782 0.901948
4386.82 0.665703 0.663271 5.92863 0.902016
4387.18 0.676306 0.67483 5.86977 0.902085
4387.54 0.687009 0.686128 5.81299 0.902154
4387.9 0.69745 0.696779 5.75891 0.902223
4388.26 0.707075 0.706509 5.70559 0.902293
4388.62 0.715369 0.715166 5.66583 0.902363
4388.98 0.722111 0.722687 5.62818 0.902433
4389.33 0.72719 0.729079 5.59706 0.902503
4389.69 0.730758 0.734406 5.57636 0.902574
4390.05 0.733329 0.738797 5.55578 0.902645
4390.41 0.735453 0.74244 5.54285 0.902716
4390.77 0.737718 0.745556 5.5311 0.902788
4391.13 0.740721 0.748364 5.51193 0.902861
4391.49 0.744687 0.751053 5.47992 0.902933
4391.85 0.749312 0.753748 5.44819 0.903007
4392.21 0.754158 0.756508 5.42334 0.90308
4392.57 0.758218 0.759352 5.39973 0.903155
4392.93 0.760293 0.762299 5.38425 0.903229
4393.29 0.760283 0.765402 5.38333 0.903305
4393.65 0.759698 0.768764 5.38242 0.903381
4394.01 0.760116 0.772521 5.36785 0.903457
4394.37 0.762719 0.776781 5.35097 0.903535
4394.72 0.768509 0.781576 5.31974 0.903612
4395.08 0.777219 0.786834 5.26207 0.903691
4395.44 0.786684 0.792376 5.20533 0.90377
4395.8 0.794853 0.797952 5.16852 0.90385
4396.16 0.801404 0.803298 5.13556 0.903931
4396.52 0.806699 0.808177 5.10722 0.904012
4396.88 0.811066 0.812396 5.08731 0.904095
4397.24 0.814775 0.815819 5.06752 0.904178
4397.6 0.818024 0.818363 5.06305 0.904261
4397.96 0.820589 0.819979 5.06149 0.904346
4398.32 0.822073 0.820648 5.06433 0.904432
4398.68 0.822235 0.82036 5.0758 0.904518
4399.04 0.821068 0.819098 5.0873 0.904606
4399.4 0.818633 0.81683 5.10545 0.904694
4399.76 0.815297 0.813526 5.12498 0.904783
4400.12 0.811546 0.809181 5.14629 0.904874
4400.48 0.807388 0.803845 5.17105 0.904965
4400.84 0.802099 0.797637 5.196 0.905057
4401.2 0.79505 0.790722 5.24166 0.90515
4401.56 0.786621 0.78327 5.29197 0.905245
4401.92 0.777595 0.775415 5.34197 0.90534
4402.28 0.768515 0.76724 5.39065 0.905437
4402.64 0.759549 0.758798 5.44 0.905535
4403.0 0.75083 0.75016 5.48804 0.905634
4403.36 0.74247 0.74147 5.53633 0.905734
4403.72 0.734569 0.732977 5.58331 0.905835
4404.08 0.72727 0.72502 5.62708 0.905938
4404.44 0.720787 0.717979 5.67138 0.906041
4404.8 0.715331 0.712226 5.70592 0.906146
4405.16 0.711086 0.708048 5.73888 0.906253
4405.53 0.708219 0.705619 5.76409 0.90636
4405.89 0.706851 0.704998 5.77432 0.906469
4406.25 0.707022 0.706163 5.78459 0.90658
4406.61 0.708766 0.709045 5.77403 0.906691
4406.97 0.712118 0.713578 5.75987 0.906804
4407.33 0.717111 0.71973 5.73315 0.906919
4407.69 0.723793 0.727483 5.6839 0.907035
4408.05 0.73223 0.736783 5.63529 0.907152
4408.41 0.742429 0.747498 5.56612 0.907271
4408.77 0.754014 0.759377 5.49479 0.907391
4409.13 0.766461 0.772039 5.42309 0.907513
4409.49 0.77902 0.785004 5.34979 0.907636
4409.85 0.79062 0.797752 5.27796 0.90776
4410.21 0.800432 0.809798 5.22826 0.907885
4410.57 0.809229 0.820728 5.18235 0.908012
4410.94 0.818347 0.830213 5.14181 0.90814
4411.3 0.827742 0.837995 5.10963 0.908269
4411.66 0.835461 0.84387 5.07774 0.908399
4412.02 0.839782 0.847676 5.06467 0.90853
4412.38 0.841108 0.849321 5.05414 0.908663
4412.74 0.840597 0.848826 5.04816 0.908796
4413.1 0.839367 0.846368 5.0493 0.90893
4413.46 0.838475 0.842277 5.05044 0.909066
4413.82 0.838718 0.837005 5.05471 0.909202
4414.18 0.839463 0.83108 5.05935 0.909339
4414.55 0.839599 0.825048 5.06491 0.909478
4414.91 0.838277 0.819437 5.07184 0.909617
4415.27 0.83498 0.814732 5.07879 0.909757
4415.63 0.829468 0.811353 5.10476 0.909897
4415.99 0.822802 0.809615 5.1328 0.910039
4416.35 0.816468 0.809691 5.1552 0.910181
4416.71 0.811819 0.811598 5.16963 0.910324
4417.07 0.810052 0.815207 5.18412 0.910468
4417.44 0.812108 0.820286 5.16644 0.910612
4417.8 0.817727 0.826529 5.14644 0.910757
4418.16 0.826261 0.833569 5.11538 0.910903
4418.52 0.836561 0.840988 5.07056 0.911049
4418.88 0.84689 0.848318 5.02632 0.911195
4419.24 0.855642 0.855056 4.99149 0.911342
4419.61 0.861972 0.86074 4.95746 0.91149
4419.97 0.865288 0.865031 4.9423 0.911638
4420.33 0.865927 0.867767 4.94888 0.911787
4420.69 0.865256 0.868962 4.95547 0.911936
4421.05 0.864562 0.86877 4.95349 0.912085
4421.41 0.864554 0.867417 4.95127 0.912234
4421.78 0.865753 0.865125 4.94688 0.912384
4422.14 0.867913 0.862092 4.94018 0.912534
4422.5 0.869995 0.858519 4.9335 0.912685
4422.86 0.871004 0.85464 4.93292 0.912835
4423.22 0.870289 0.85073 4.93236 0.912986
4423.58 0.867347 0.84709 4.94032 0.913137
4423.95 0.863008 0.843988 4.95652 0.913288
4424.31 0.85941 0.841605 4.97286 0.913439
4424.67 0.857905 0.840005 4.99143 0.91359
4425.03 0.856723 0.83915 5.01011 0.913741
4425.39 0.853499 0.838955 5.03155 0.913892
4425.76 0.848426 0.83932 5.05541 0.914043
4426.12 0.844025 0.84015 5.07835 0.914194
4426.48 0.842272 0.841341 5.08135 0.914345
4426.84 0.843009 0.842767 5.08434 0.914496
4427.21 0.845591 0.844276 5.07941 0.914647
4427.57 0.848925 0.84572 5.06844 0.914797
4427.93 0.851545 0.847 5.05768 0.914947
4428.29 0.852555 0.848079 5.04886 0.915097
4428.65 0.852898 0.848962 5.04006 0.915247
4429.02 0.853793 0.849649 5.0388 0.915397
4429.38 0.855276 0.850104 5.0426 0.915546
4429.74 0.856466 0.850243 5.04556 0.915694
4430.1 0.856894 0.849968 5.04201 0.915843
4430.47 0.857324 0.849201 5.03847 0.91599
4430.83 0.858645 0.847915 5.03351 0.916138
4431.19 0.86051 0.846119 5.02774 0.916285
4431.55 0.86169 0.843826 5.02452 0.916431
4431.92 0.861082 0.841027 5.03585 0.916577
4432.28 0.857949 0.837712 5.04723 0.916722
4432.64 0.851725 0.83391 5.07656 0.916867
4433.0 0.843149 0.829748 5.11521 0.917011
4433.37 0.8338 0.825475 5.15565 0.917154
4433.73 0.825037 0.82144 5.20261 0.917297
4434.09 0.817679 0.818026 5.25022 0.917439
4434.46 0.812381 0.815576 5.27924 0.91758
4434.82 0.808952 0.814355 5.30041 0.91772
4435.18 0.806704 0.814531 5.31703 0.917859
4435.54 0.805396 0.816203 5.31754 0.917998
4435.91 0.805725 0.819421 5.31805 0.918136
