"Wavelength (A)" Specta "Best Fitting Model" "Non-parm Extinction Curve" "Non-param Adjusted Continuum"
4235.52 0.701587 0.688829 0.288207 0.880302
4235.86 0.696374 0.685644 0.290714 0.880435
4236.21 0.68934 0.683975 0.293231 0.88057
4236.56 0.682497 0.683411 0.294917 0.880706
4236.9 0.678144 0.683444 0.296617 0.880843
4237.25 0.678589 0.683727 0.297289 0.880982
4237.6 0.684294 0.68423 0.296579 0.881122
4237.94 0.693498 0.685224 0.295871 0.881263
4238.29 0.70421 0.687146 0.293534 0.881406
4238.64 0.71381 0.690392 0.290903 0.881549
4238.98 0.719434 0.69511 0.28879 0.881694
4239.33 0.720528 0.701114 0.288235 0.88184
4239.68 0.721169 0.70793 0.287681 0.881987
4240.02 0.7256 0.714947 0.286002 0.882135
4240.37 0.73309 0.721609 0.283721 0.882284
4240.72 0.739492 0.727607 0.281511 0.882434
4241.06 0.741837 0.732939 0.280172 0.882585
4241.41 0.741456 0.737883 0.278842 0.882737
4241.76 0.740585 0.742871 0.27771 0.88289
4242.11 0.74079 0.748274 0.27681 0.883044
4242.45 0.742885 0.75423 0.275914 0.883198
4242.8 0.747421 0.76058 0.275081 0.883353
4243.15 0.753629 0.766892 0.274262 0.883509
4243.49 0.760238 0.772581 0.273425 0.883666
4243.84 0.76619 0.777094 0.272535 0.883824
4244.19 0.770813 0.780067 0.27165 0.883982
4244.54 0.77358 0.781369 0.270724 0.884141
4244.88 0.77516 0.781066 0.269783 0.8843
4245.23 0.776968 0.779337 0.268832 0.88446
4245.58 0.779427 0.776367 0.267743 0.88462
4245.92 0.779852 0.772279 0.26666 0.884781
4246.27 0.775115 0.767113 0.266793 0.884943
4246.62 0.765756 0.760846 0.268165 0.885105
4246.97 0.756026 0.75345 0.269549 0.885267
4247.31 0.749367 0.744946 0.271432 0.88543
4247.66 0.74404 0.73545 0.273386 0.885593
4248.01 0.736605 0.72522 0.275469 0.885757
4248.36 0.725415 0.714698 0.277811 0.88592
4248.7 0.711729 0.704508 0.280183 0.886084
4249.05 0.697138 0.695406 0.282656 0.886249
4249.4 0.683839 0.688151 0.28519 0.886413
4249.75 0.674355 0.683336 0.287717 0.886577
4250.1 0.66967 0.68121 0.290017 0.886742
4250.44 0.666648 0.681593 0.292346 0.886907
4250.79 0.661708 0.683896 0.294272 0.887072
4251.14 0.655624 0.687261 0.29586 0.887237
4251.49 0.653 0.690796 0.297462 0.887402
4251.83 0.657356 0.693806 0.294395 0.887566
4252.18 0.66673 0.695937 0.291192 0.887731
4252.53 0.677641 0.697179 0.288036 0.887896
4252.88 0.687368 0.697787 0.28492 0.888061
4253.23 0.69425 0.698147 0.281855 0.888225
4253.57 0.697001 0.698635 0.279864 0.888389
4253.92 0.69662 0.699526 0.278168 0.888553
4254.27 0.695157 0.700989 0.276726 0.888717
4254.62 0.694006 0.703105 0.276233 0.888881
4254.97 0.693074 0.705862 0.275742 0.889044
4255.31 0.692007 0.709166 0.275961 0.889207
4255.66 0.689566 0.712861 0.276623 0.889369
4256.01 0.68386 0.716714 0.277343 0.889531
4256.36 0.67487 0.720436 0.279774 0.889693
4256.71 0.669452 0.723706 0.282239 0.889854
4257.06 0.675712 0.726171 0.281883 0.890015
4257.4 0.692335 0.727424 0.278072 0.890175
4257.75 0.707196 0.727067 0.274337 0.890334
4258.1 0.709827 0.724769 0.275738 0.890493
4258.45 0.703405 0.72035 0.277968 0.890652
4258.8 0.696191 0.713911 0.279658 0.890809
4259.15 0.693693 0.705959 0.279901 0.890966
4259.49 0.696485 0.697375 0.280144 0.891123
4259.84 0.704381 0.6893 0.279852 0.891278
4260.19 0.714608 0.682946 0.279329 0.891433
4260.54 0.722858 0.679355 0.278905 0.891587
4260.89 0.726044 0.679152 0.279226 0.89174
4261.24 0.724614 0.682478 0.279548 0.891892
4261.59 0.719734 0.689052 0.279734 0.892043
4261.93 0.714476 0.698306 0.279799 0.892194
4262.28 0.713652 0.709566 0.279865 0.892343
4262.63 0.720943 0.722209 0.277641 0.892491
4262.98 0.734501 0.735707 0.275333 0.892638
4263.33 0.750892 0.749562 0.273381 0.892785
4263.68 0.766952 0.763223 0.271998 0.89293
4264.03 0.779897 0.776043 0.270625 0.893074
4264.38 0.7873 0.787318 0.270588 0.893217
4264.73 0.789241 0.796378 0.270901 0.893358
4265.07 0.786951 0.802707 0.271256 0.893498
4265.42 0.782175 0.806082 0.27177 0.893638
4265.77 0.777753 0.80663 0.272285 0.893775
4266.12 0.776498 0.80476 0.272513 0.893912
4266.47 0.779067 0.80102 0.272575 0.894047
4266.82 0.784592 0.795953 0.272653 0.894181
4267.17 0.791271 0.789932 0.273008 0.894313
4267.52 0.79425 0.783031 0.273363 0.894444
4267.87 0.788211 0.775032 0.27476 0.894573
4268.22 0.772552 0.765543 0.277321 0.894701
4268.57 0.751665 0.75417 0.279917 0.894827
4268.91 0.729748 0.7407 0.283277 0.894952
4269.26 0.70862 0.725275 0.28678 0.895075
4269.61 0.689305 0.708457 0.290073 0.895197
4269.96 0.673046 0.691156 0.292838 0.895317
4270.31 0.661425 0.674422 0.295643 0.895435
4270.66 0.655767 0.659211 0.29637 0.895551
4271.01 0.654855 0.646165 0.296387 0.895666
4271.36 0.656155 0.635496 0.29625 0.895779
4271.71 0.657278 0.627021 0.295368 0.89589
4272.06 0.656219 0.620365 0.294489 0.896
4272.41 0.651243 0.615196 0.294713 0.896108
4272.76 0.643847 0.61144 0.295681 0.896214
4273.11 0.638039 0.609376 0.296607 0.896319
4273.46 0.637016 0.609547 0.295505 0.896422
4273.81 0.640694 0.612504 0.294409 0.896524
4274.16 0.648218 0.618558 0.292652 0.896624
4274.51 0.65857 0.62761 0.290102 0.896723
4274.86 0.670553 0.639136 0.287585 0.89682
4275.21 0.683126 0.652348 0.285407 0.896916
4275.56 0.696235 0.666451 0.283297 0.89701
4275.91 0.710174 0.680836 0.28132 0.897103
4276.26 0.724462 0.695125 0.279614 0.897195
4276.61 0.737319 0.709089 0.277923 0.897285
4276.96 0.747004 0.722455 0.277372 0.897374
4277.31 0.753332 0.73477 0.277238 0.897461
4277.66 0.756966 0.745411 0.27741 0.897548
4278.01 0.759553 0.753722 0.279225 0.897633
4278.36 0.765193 0.759217 0.281057 0.897717
4278.71 0.77778 0.761785 0.281767 0.897799
4279.06 0.792009 0.761731 0.28168 0.897881
4279.41 0.795244 0.759636 0.281654 0.897961
4279.76 0.779643 0.756173 0.285375 0.89804
4280.11 0.756431 0.751943 0.28917 0.898118
4280.46 0.74103 0.747394 0.291603 0.898195
4280.81 0.738344 0.742846 0.292274 0.898271
4281.16 0.741167 0.738606 0.292947 0.898346
4281.51 0.742585 0.735032 0.293453 0.89842
4281.86 0.741308 0.732468 0.293936 0.898493
4282.21 0.73809 0.731109 0.294216 0.898564
4282.56 0.734688 0.730867 0.294035 0.898635
4282.91 0.734525 0.731327 0.293854 0.898705
4283.26 0.74044 0.73184 0.292579 0.898774
4283.61 0.748532 0.731738 0.290929 0.898842
4283.96 0.751334 0.730582 0.289627 0.89891
4284.31 0.744833 0.72833 0.289961 0.898976
4284.66 0.733475 0.725282 0.290295 0.899042
4285.01 0.722772 0.721895 0.290831 0.899107
4285.36 0.715385 0.718538 0.291502 0.899171
4285.71 0.711797 0.715312 0.292179 0.899234
4286.06 0.711678 0.711983 0.292954 0.899297
4286.41 0.711989 0.708094 0.293731 0.899359
4286.76 0.709163 0.70319 0.295027 0.89942
4287.12 0.701872 0.697012 0.29692 0.899481
4287.47 0.691206 0.6896 0.298831 0.89954
4287.82 0.678523 0.681291 0.300586 0.8996
4288.17 0.665943 0.672628 0.302338 0.899659
4288.52 0.655816 0.664208 0.303633 0.899717
4288.87 0.648953 0.656555 0.304009 0.899775
4289.22 0.643807 0.650077 0.304386 0.899832
4289.57 0.63907 0.645082 0.3052 0.899888
4289.92 0.636951 0.641811 0.306145 0.899945
4290.27 0.641343 0.640454 0.306085 0.9
4290.62 0.65253 0.64115 0.302261 0.900056
4290.98 0.662933 0.643937 0.298507 0.900111
4291.33 0.664627 0.648672 0.298023 0.900165
4291.68 0.658308 0.655003 0.299314 0.90022
4292.03 0.650556 0.662422 0.300516 0.900274
4292.38 0.646809 0.67036 0.300647 0.900327
4292.73 0.648583 0.678272 0.300778 0.900381
4293.08 0.656497 0.685724 0.30015 0.900434
4293.43 0.66849 0.69239 0.298827 0.900487
4293.79 0.679947 0.697979 0.297513 0.900539
4294.14 0.686886 0.702169 0.296863 0.900592
4294.49 0.68866 0.704604 0.296244 0.900644
4294.84 0.685601 0.704949 0.296026 0.900696
4295.19 0.679534 0.702992 0.296417 0.900748
4295.54 0.674243 0.698733 0.296809 0.9008
4295.89 0.672933 0.692383 0.296362 0.900852
4296.25 0.674095 0.684271 0.295751 0.900904
4296.6 0.674311 0.674703 0.295558 0.900956
4296.95 0.670499 0.663867 0.296469 0.901008
4297.3 0.6602 0.651835 0.297385 0.901059
4297.65 0.641492 0.63867 0.299465 0.901111
4298.0 0.617043 0.624576 0.302036 0.901163
4298.35 0.592131 0.610003 0.304562 0.901215
4298.71 0.571439 0.595628 0.306691 0.901268
4299.06 0.558076 0.582193 0.308843 0.90132
4299.41 0.554573 0.570318 0.309562 0.901372
4299.76 0.55839 0.560351 0.309301 0.901425
4300.11 0.56305 0.552344 0.309019 0.901478
4300.47 0.563449 0.546148 0.308174 0.901531
4300.82 0.559779 0.541619 0.307333 0.901585
4301.17 0.55345 0.538736 0.306623 0.901638
4301.52 0.546831 0.537592 0.306055 0.901692
4301.87 0.543307 0.538284 0.305488 0.901746
4302.22 0.545302 0.540755 0.306217 0.901801
4302.58 0.550148 0.544642 0.307058 0.901856
4302.93 0.553617 0.549297 0.307558 0.901912
4303.28 0.553632 0.553952 0.307462 0.901967
4303.63 0.551166 0.557914 0.307367 0.902024
4303.99 0.547546 0.56072 0.306459 0.90208
4304.34 0.544943 0.562208 0.305365 0.902138
4304.69 0.545881 0.562426 0.304308 0.902195
4305.04 0.550645 0.561466 0.303351 0.902254
4305.39 0.555219 0.559346 0.302398 0.902313
4305.75 0.555468 0.55601 0.30177 0.902372
4306.1 0.551045 0.551399 0.301282 0.902432
4306.45 0.543844 0.545576 0.300865 0.902493
4306.8 0.535713 0.538827 0.300863 0.902554
4307.16 0.528292 0.531685 0.300861 0.902616
4307.51 0.523127 0.524828 0.301058 0.902679
4307.86 0.520731 0.518907 0.301393 0.902742
4308.21 0.520806 0.514414 0.301736 0.902806
4308.57 0.522827 0.511643 0.302294 0.902871
4308.92 0.525527 0.510718 0.302854 0.902937
4309.27 0.527508 0.511683 0.303473 0.903004
4309.62 0.528229 0.514607 0.304153 0.903071
4309.98 0.528042 0.51963 0.304836 0.903139
4310.33 0.527652 0.526905 0.305456 0.903208
4310.68 0.529307 0.536488 0.306073 0.903278
4311.03 0.535672 0.548221 0.306432 0.903349
4311.39 0.547044 0.561712 0.306367 0.903421
4311.74 0.560469 0.576391 0.306302 0.903494
4312.09 0.573261 0.591652 0.303862 0.903568
4312.44 0.586139 0.607067 0.300968 0.903643
4312.8 0.601221 0.622529 0.298043 0.903719
4313.15 0.619227 0.638274 0.29498 0.903796
4313.5 0.638345 0.654777 0.291964 0.903874
4313.86 0.656742 0.672568 0.287689 0.903954
4314.21 0.674881 0.691965 0.283031 0.904034
4314.56 0.694491 0.712913 0.2783 0.904116
4314.92 0.717308 0.734962 0.272855 0.904198
4315.27 0.745059 0.757366 0.267568 0.904282
4315.62 0.779096 0.779282 0.263281 0.904368
4315.97 0.815765 0.800003 0.259591 0.904454
4316.33 0.847828 0.819088 0.256145 0.904542
4316.68 0.869847 0.836338 0.254699 0.904631
4317.03 0.882327 0.851683 0.253266 0.904721
4317.39 0.887 0.865006 0.252547 0.904812
4317.74 0.886688 0.876025 0.252452 0.904904
4318.09 0.88522 0.884315 0.252357 0.904998
4318.45 0.885649 0.889474 0.252496 0.905092
4318.8 0.887599 0.891312 0.25264 0.905187
4319.15 0.889777 0.889971 0.253069 0.905284
4319.51 0.890578 0.885932 0.25387 0.905381
4319.86 0.888019 0.879848 0.254675 0.90548
4320.21 0.880476 0.872281 0.25623 0.905579
4320.57 0.868439 0.863514 0.257893 0.905679
4320.92 0.853146 0.853493 0.259715 0.90578
4321.27 0.836291 0.841912 0.26183 0.905881
4321.63 0.820267 0.828389 0.263972 0.905984
4321.98 0.806958 0.812709 0.265894 0.906087
4322.34 0.794046 0.794932 0.267773 0.906191
4322.69 0.777338 0.775396 0.270091 0.906295
4323.04 0.755359 0.754653 0.2737 0.9064
4323.4 0.731902 0.7334 0.277383 0.906506
4323.75 0.711064 0.712393 0.281081 0.906613
4324.1 0.693964 0.692466 0.28483 0.90672
4324.46 0.679998 0.674601 0.288491 0.906827
4324.81 0.668797 0.659917 0.29138 0.906935
4325.17 0.66062 0.649538 0.294312 0.907043
4325.52 0.655919 0.644423 0.295864 0.907152
4325.87 0.656486 0.64515 0.296554 0.907262
4326.23 0.665083 0.651725 0.296915 0.907371
4326.58 0.682096 0.663554 0.293358 0.907481
4326.94 0.700276 0.679602 0.289865 0.907591
4327.29 0.711311 0.698595 0.288036 0.907702
4327.64 0.715652 0.719221 0.287611 0.907813
4328.0 0.721754 0.740307 0.287188 0.907924
4328.35 0.736277 0.760896 0.285263 0.908035
4328.71 0.757371 0.780213 0.283347 0.908146
4329.06 0.781026 0.797661 0.281316 0.908258
4329.41 0.803753 0.812828 0.279148 0.90837
4329.77 0.822647 0.825467 0.277004 0.908481
4330.12 0.835428 0.835486 0.275359 0.908593
4330.48 0.842909 0.842967 0.273773 0.908705
4330.83 0.84692 0.848151 0.272418 0.908816
4331.19 0.849544 0.851405 0.271438 0.908928
4331.54 0.85322 0.853214 0.270464 0.909039
4331.89 0.860045 0.854171 0.268798 0.909151
4332.25 0.869641 0.85489 0.267007 0.909262
4332.6 0.880607 0.855893 0.265323 0.909373
4332.96 0.89088 0.857494 0.263867 0.909484
4333.31 0.897252 0.859674 0.262424 0.909594
4333.67 0.896757 0.862002 0.262564 0.909705
4334.02 0.889534 0.863691 0.263223 0.909815
4334.38 0.877296 0.863755 0.26431 0.909925
4334.73 0.861081 0.861225 0.266974 0.910034
4335.09 0.840451 0.855402 0.269678 0.910143
4335.44 0.814912 0.846044 0.273673 0.910251
4335.8 0.785508 0.833373 0.278371 0.910359
4336.15 0.754249 0.817987 0.283289 0.910467
4336.5 0.725307 0.800629 0.288961 0.910574
4336.86 0.708518 0.781923 0.294806 0.910681
4337.21 0.713396 0.762218 0.296395 0.910786
4337.57 0.730925 0.741642 0.295117 0.910892
4337.92 0.737959 0.720262 0.294241 0.910996
4338.28 0.719234 0.698349 0.298855 0.9111
4338.63 0.68644 0.676634 0.303578 0.911204
4338.99 0.656314 0.656353 0.306177 0.911306
4339.34 0.636551 0.639014 0.306838 0.911408
4339.7 0.626535 0.626043 0.307501 0.911509
4340.05 0.624845 0.618392 0.306827 0.911609
4340.41 0.628076 0.616253 0.306152 0.911709
4340.76 0.632441 0.619049 0.305557 0.911807
4341.12 0.637409 0.625724 0.305053 0.911905
4341.47 0.646041 0.635133 0.30455 0.912001
4341.83 0.660545 0.646396 0.301658 0.912097
4342.19 0.677973 0.659094 0.298627 0.912192
4342.54 0.693865 0.673206 0.296195 0.912285
4342.9 0.707099 0.688804 0.29463 0.912378
4343.25 0.720943 0.705767 0.293078 0.912469
4343.61 0.738246 0.723597 0.291221 0.91256
4343.96 0.757459 0.741408 0.289332 0.912649
4344.32 0.775395 0.758123 0.28789 0.912737
4344.67 0.78944 0.772834 0.287325 0.912823
4345.03 0.797884 0.785085 0.286761 0.912909
4345.38 0.79949 0.794977 0.287308 0.912993
4345.74 0.795989 0.803115 0.288138 0.913076
4346.09 0.790448 0.810371 0.289032 0.913158
4346.45 0.786254 0.817539 0.290099 0.913238
4346.81 0.787367 0.825059 0.291172 0.913316
4347.16 0.797116 0.83291 0.290302 0.913394
4347.52 0.812475 0.8406 0.288745 0.91347
4347.87 0.827029 0.847311 0.287534 0.913544
4348.23 0.836485 0.852139 0.287616 0.913617
4348.58 0.841289 0.854289 0.287697 0.913688
4348.94 0.842421 0.853222 0.288317 0.913758
4349.3 0.839766 0.848776 0.289199 0.913826
4349.65 0.832524 0.841202 0.290306 0.913892
4350.01 0.820883 0.831104 0.292719 0.913957
4350.36 0.807615 0.819345 0.295163 0.91402
4350.72 0.795849 0.806924 0.297688 0.914082
4351.08 0.787853 0.794773 0.300277 0.914141
4351.43 0.785262 0.783632 0.302678 0.914199
4351.79 0.787725 0.774 0.30285 0.914255
4352.14 0.788846 0.766163 0.303022 0.914309
4352.5 0.781606 0.760283 0.302985 0.914361
4352.86 0.768289 0.75654 0.302786 0.914411
4353.21 0.759088 0.755189 0.302561 0.914459
4353.57 0.76174 0.756522 0.301659 0.914506
4353.92 0.774193 0.760774 0.30076 0.91455
4354.28 0.792205 0.76797 0.29936 0.914592
4354.64 0.811798 0.777764 0.297485 0.914632
4354.99 0.829258 0.789387 0.295628 0.91467
4355.35 0.841509 0.801749 0.294475 0.914706
4355.71 0.84813 0.813607 0.293341 0.91474
4356.06 0.849435 0.823802 0.29278 0.914772
4356.42 0.846792 0.831532 0.292895 0.914801
4356.78 0.842751 0.836506 0.29301 0.914828
4357.13 0.839634 0.838939 0.292482 0.914853
4357.49 0.838347 0.839456 0.291909 0.914875
4357.85 0.839346 0.838919 0.290969 0.914895
4358.2 0.842465 0.838177 0.2895 0.914913
4358.56 0.846748 0.83789 0.288042 0.914928
4358.91 0.85133 0.838444 0.286966 0.914941
4359.27 0.856175 0.839934 0.285945 0.914952
4359.63 0.861525 0.842223 0.28496 0.914959
4359.98 0.866849 0.845076 0.284035 0.914965
4360.34 0.8705 0.848282 0.283114 0.914967
4360.7 0.870985 0.851734 0.282738 0.914968
4361.06 0.868397 0.855483 0.282468 0.914965
4361.41 0.8635 0.859697 0.282456 0.91496
4361.77 0.858928 0.864577 0.283009 0.914952
4362.13 0.860372 0.870254 0.283563 0.914942
4362.48 0.872593 0.876691 0.281754 0.914929
4362.84 0.891193 0.883617 0.279352 0.914914
4363.2 0.907607 0.890535 0.277842 0.914896
4363.55 0.917164 0.896809 0.278663 0.914875
4363.91 0.922377 0.901788 0.279489 0.914853
4364.27 0.926247 0.904947 0.279553 0.914828
4364.62 0.929287 0.906007 0.279363 0.914801
4364.98 0.930729 0.904986 0.279338 0.914772
4365.34 0.929789 0.90216 0.279872 0.91474
4365.7 0.925666 0.897962 0.280407 0.914707
4366.05 0.917708 0.892853 0.281518 0.914671
4366.41 0.906744 0.887206 0.282871 0.914634
4366.77 0.894452 0.881248 0.283796 0.914595
4367.13 0.882143 0.875059 0.282862 0.914554
4367.48 0.870256 0.868656 0.281933 0.914511
4367.84 0.859174 0.862101 0.282727 0.914467
4368.2 0.850023 0.855564 0.284375 0.91442
4368.55 0.844401 0.849364 0.285798 0.914373
4368.91 0.842721 0.843942 0.285899 0.914323
4369.27 0.842362 0.839748 0.286 0.914273
4369.63 0.840376 0.837089 0.286274 0.91422
4369.98 0.835779 0.836007 0.286648 0.914167
4370.34 0.82897 0.836185 0.28709 0.914112
4370.7 0.820898 0.836977 0.288024 0.914056
4371.06 0.813982 0.837543 0.288964 0.913999
4371.42 0.810773 0.837035 0.289944 0.91394
4371.77 0.811924 0.834806 0.290952 0.913881
4372.13 0.816637 0.830567 0.291927 0.91382
4372.49 0.823193 0.824411 0.29249 0.913758
4372.85 0.827143 0.81676 0.293055 0.913696
4373.2 0.823656 0.808254 0.295619 0.913633
4373.56 0.810444 0.799623 0.29976 0.913569
4373.92 0.787341 0.79159 0.303994 0.913504
4374.28 0.756632 0.784804 0.308394 0.913438
4374.64 0.728722 0.779799 0.31289 0.913372
4374.99 0.715327 0.776968 0.314886 0.913305
4375.35 0.720141 0.77654 0.314686 0.913238
4375.71 0.739613 0.778552 0.314396 0.91317
4376.07 0.767808 0.782849 0.310648 0.913102
4376.43 0.790911 0.789092 0.306966 0.913034
4376.78 0.794051 0.796783 0.306119 0.912965
4377.14 0.779242 0.805329 0.307942 0.912896
4377.5 0.764883 0.814099 0.309781 0.912827
4377.86 0.765399 0.822482 0.307737 0.912757
4378.22 0.776528 0.829931 0.305708 0.912688
4378.57 0.78953 0.835986 0.302996 0.912619
4378.93 0.801029 0.840238 0.29959 0.912549
4379.29 0.81322 0.842281 0.29624 0.91248
4379.65 0.827367 0.841667 0.294008 0.912411
4380.01 0.839599 0.837891 0.291828 0.912342
4380.37 0.844695 0.830445 0.291352 0.912274
4380.72 0.838602 0.818963 0.292846 0.912205
4381.08 0.818554 0.803379 0.294351 0.912138
4381.44 0.784108 0.784076 0.300473 0.91207
4381.8 0.745267 0.761965 0.307035 0.912003
4382.16 0.714811 0.738419 0.312821 0.911937
4382.52 0.697884 0.715048 0.317484 0.911871
4382.88 0.690706 0.693454 0.322252 0.911806
4383.23 0.689084 0.674992 0.323902 0.911742
4383.59 0.689275 0.660599 0.325326 0.911678
4383.95 0.687734 0.650764 0.326637 0.911616
4384.31 0.683031 0.645617 0.327787 0.911554
4384.67 0.676335 0.645065 0.328943 0.911493
4385.03 0.669216 0.648875 0.329258 0.911433
4385.39 0.664502 0.65672 0.329493 0.911374
4385.74 0.66539 0.668146 0.328941 0.911317
4386.1 0.673542 0.682508 0.327235 0.91126
4386.46 0.688646 0.698884 0.325542 0.911205
4386.82 0.709385 0.716126 0.321714 0.911151
4387.18 0.729674 0.732968 0.317709 0.911099
4387.54 0.741953 0.748168 0.314708 0.911048
4387.9 0.745239 0.76071 0.313202 0.910998
4388.26 0.747358 0.770038 0.311707 0.91095
4388.62 0.75518 0.776112 0.310465 0.910903
4388.98 0.766535 0.779402 0.309263 0.910858
4389.33 0.776095 0.780798 0.308259 0.910815
4389.69 0.781161 0.78137 0.307576 0.910773
4390.05 0.782681 0.782066 0.306896 0.910734
4390.41 0.782193 0.783536 0.306663 0.910696
4390.77 0.783156 0.786013 0.306497 0.91066
4391.13 0.789619 0.789314 0.306462 0.910626
4391.49 0.799919 0.792987 0.306656 0.910594
4391.85 0.804219 0.796525 0.306849 0.910564
4392.21 0.794511 0.799499 0.307757 0.910537
4392.57 0.777886 0.801686 0.308787 0.910511
4392.93 0.767051 0.803134 0.309203 0.910488
4393.29 0.768745 0.804128 0.308498 0.910467
4393.65 0.780947 0.805103 0.307795 0.910448
4394.01 0.800614 0.806557 0.30581 0.910432
4394.37 0.822665 0.808917 0.303621 0.910419
4394.72 0.841264 0.812427 0.301554 0.910408
4395.08 0.852792 0.817106 0.299694 0.910399
4395.44 0.856935 0.822779 0.297851 0.910393
4395.8 0.854315 0.829128 0.297191 0.91039
4396.16 0.849811 0.835776 0.296748 0.91039
4396.52 0.849913 0.842349 0.295907 0.910392
4396.88 0.857082 0.848492 0.294311 0.910398
4397.24 0.867667 0.853817 0.292728 0.910406
4397.6 0.877725 0.857893 0.291375 0.910417
4397.96 0.884742 0.860268 0.290074 0.910431
4398.32 0.886796 0.860565 0.289451 0.910449
4398.68 0.883138 0.858619 0.290138 0.91047
4399.04 0.874798 0.854648 0.290828 0.910493
4399.4 0.863078 0.849264 0.292407 0.91052
4399.76 0.850031 0.843326 0.294173 0.910551
4400.12 0.838005 0.837699 0.295887 0.910585
4400.48 0.828624 0.832957 0.297483 0.910622
4400.84 0.822407 0.829119 0.299092 0.910663
4401.2 0.819535 0.825658 0.299537 0.910707
4401.56 0.818577 0.82173 0.299757 0.910755
4401.92 0.817456 0.816507 0.30029 0.910807
4402.28 0.81387 0.809512 0.30144 0.910862
4402.64 0.805184 0.800856 0.302596 0.910921
4403.0 0.789661 0.791197 0.304461 0.910984
4403.36 0.7716 0.781482 0.306477 0.911051
4403.72 0.757663 0.772617 0.308481 0.911122
4404.08 0.751323 0.765177 0.310442 0.911197
4404.44 0.751218 0.759253 0.312422 0.911276
4404.8 0.755211 0.754531 0.314024 0.911359
4405.16 0.758777 0.750566 0.315565 0.911446
4405.53 0.756531 0.747075 0.316945 0.911538
4405.89 0.747806 0.744156 0.318009 0.911634
4406.25 0.738987 0.74237 0.319078 0.911734
4406.61 0.736134 0.742567 0.318849 0.911838
4406.97 0.73961 0.745565 0.318392 0.911947
4407.33 0.747571 0.751839 0.317273 0.912061
4407.69 0.75842 0.761308 0.314963 0.912179
4408.05 0.770936 0.773281 0.312678 0.912302
4408.41 0.783895 0.786694 0.311112 0.912429
4408.77 0.795889 0.800448 0.309671 0.912561
4409.13 0.805463 0.813711 0.308502 0.912697
4409.49 0.812323 0.826119 0.307797 0.912837
4409.85 0.817842 0.837802 0.307093 0.912982
4410.21 0.823765 0.849153 0.306039 0.91313
4410.57 0.833295 0.860499 0.304937 0.913283
4410.94 0.850069 0.871833 0.302964 0.91344
4411.3 0.872958 0.882656 0.299568 0.913601
4411.66 0.894209 0.891996 0.296229 0.913766
4412.02 0.906824 0.898662 0.295174 0.913935
4412.38 0.910948 0.901607 0.294426 0.914107
4412.74 0.909262 0.900256 0.29401 0.914283
4413.1 0.904047 0.894721 0.294114 0.914463
4413.46 0.897051 0.885805 0.294218 0.914646
4413.82 0.889729 0.874767 0.294724 0.914832
4414.18 0.882136 0.86301 0.295279 0.915023
4414.55 0.873847 0.85176 0.29602 0.915216
4414.91 0.864417 0.841858 0.297042 0.915413
4415.27 0.853374 0.833746 0.298068 0.915613
4415.63 0.840777 0.827648 0.300016 0.915816
4415.99 0.829455 0.823756 0.302074 0.916022
4416.35 0.823096 0.822364 0.303143 0.916231
4416.71 0.823621 0.82387 0.302829 0.916443
4417.07 0.830781 0.828617 0.302516 0.916657
4417.44 0.84384 0.836623 0.300612 0.916875
4417.8 0.860314 0.847407 0.298608 0.917095
4418.16 0.877207 0.859975 0.296668 0.917318
4418.52 0.892166 0.872986 0.294802 0.917544
4418.88 0.903599 0.885032 0.292953 0.917772
4419.24 0.910358 0.894961 0.292691 0.918002
4419.61 0.913158 0.902096 0.292512 0.918235
4419.97 0.913248 0.906267 0.293561 0.91847
4420.33 0.911739 0.907716 0.296068 0.918707
4420.69 0.909588 0.906932 0.298607 0.918947
4421.05 0.907891 0.904515 0.296649 0.919188
4421.41 0.908369 0.901019 0.294585 0.919432
4421.78 0.912763 0.896906 0.29296 0.919678
4422.14 0.918908 0.89254 0.29179 0.919925
4422.5 0.920581 0.888186 0.290626 0.920174
4422.86 0.91301 0.884017 0.291717 0.920425
4423.22 0.898067 0.880159 0.292821 0.920678
4423.58 0.879365 0.876728 0.294364 0.920932
4423.95 0.861861 0.873852 0.296337 0.921187
4424.31 0.851823 0.871674 0.298284 0.921445
4424.67 0.853029 0.870323 0.298299 0.921703
4425.03 0.859752 0.869888 0.298315 0.921963
4425.39 0.864396 0.870393 0.297348 0.922224
4425.76 0.866143 0.87177 0.295548 0.922486
4426.12 0.870329 0.87385 0.293815 0.92275
4426.48 0.880284 0.876386 0.29303 0.923014
4426.84 0.891713 0.879049 0.292248 0.92328
4427.21 0.898881 0.88146 0.292286 0.923546
4427.57 0.899459 0.883261 0.29295 0.923813
4427.93 0.893977 0.884212 0.293637 0.924081
4428.29 0.883839 0.88429 0.294551 0.924349
4428.65 0.872909 0.883727 0.295469 0.924619
4429.02 0.865379 0.882975 0.295676 0.924888
4429.38 0.86316 0.882546 0.295403 0.925158
4429.74 0.866392 0.882789 0.295018 0.925429
4430.1 0.87421 0.883737 0.293767 0.9257
4430.47 0.883006 0.885051 0.292524 0.925971
4430.83 0.88891 0.886104 0.292134 0.926243
4431.19 0.89096 0.886224 0.292237 0.926514
4431.55 0.890258 0.884931 0.29241 0.926786
4431.92 0.887625 0.882056 0.292981 0.927058
4432.28 0.883051 0.877749 0.293552 0.927329
4432.64 0.876432 0.87238 0.294479 0.9276
4433.0 0.868124 0.866365 0.295588 0.927872
