"Wavelength (A)" Specta "Best Fitting Model" "Non-parm Extinction Curve" "Non-param Adjusted Continuum"
4086.75 0.657296 0.660336 20.6479 0.869862
4087.09 0.660743 0.662869 20.5368 0.86955
4087.42 0.665083 0.66525 20.4104 0.869245
4087.76 0.669274 0.667435 20.2937 0.868946
4088.09 0.672499 0.669381 20.2198 0.868654
4088.42 0.674499 0.671054 20.1463 0.868368
4088.76 0.675109 0.672423 20.1105 0.868088
4089.09 0.674535 0.673453 20.1157 0.867815
4089.43 0.673369 0.674116 20.1209 0.867548
4089.76 0.672183 0.674385 20.1493 0.867288
4090.1 0.671227 0.674229 20.184 0.867035
4090.43 0.670602 0.673621 20.2189 0.866788
4090.77 0.670289 0.672532 20.2554 0.866549
4091.1 0.669911 0.670947 20.292 0.866316
4091.44 0.66903 0.66887 20.3433 0.86609
4091.77 0.667392 0.666318 20.416 0.865871
4092.11 0.664983 0.663319 20.4892 0.865659
4092.44 0.661807 0.659911 20.5919 0.865454
4092.78 0.657924 0.656136 20.7068 0.865256
4093.11 0.653426 0.652032 20.8241 0.865066
4093.45 0.648411 0.647633 20.9837 0.864883
4093.78 0.643 0.642965 21.1453 0.864707
4094.12 0.637317 0.638042 21.3299 0.864539
4094.45 0.631545 0.632874 21.5578 0.864377
4094.79 0.625949 0.627471 21.7894 0.864224
4095.12 0.620768 0.621851 21.9891 0.864077
4095.46 0.615833 0.616057 22.1728 0.863938
4095.79 0.610704 0.610139 22.3589 0.863805
4096.13 0.605054 0.604149 22.5379 0.86368
4096.46 0.599062 0.598145 22.7188 0.863561
4096.8 0.593045 0.592178 22.9046 0.863449
4097.13 0.587242 0.586294 23.0997 0.863344
4097.47 0.581755 0.580537 23.2974 0.863245
4097.8 0.57665 0.574963 23.5133 0.863153
4098.14 0.571639 0.569632 23.7428 0.863067
4098.47 0.566169 0.5646 23.9757 0.862987
4098.81 0.559852 0.559921 24.2637 0.862914
4099.14 0.553201 0.55564 24.5616 0.862846
4099.48 0.547018 0.551798 24.8359 0.862785
4099.81 0.542072 0.54842 25.0179 0.862729
4100.15 0.539068 0.545535 25.202 0.862679
4100.48 0.538634 0.543178 25.2303 0.862635
4100.82 0.540115 0.541383 25.1311 0.862596
4101.16 0.541732 0.540176 25.0325 0.862562
4101.49 0.541976 0.53957 25.0346 0.862534
4101.83 0.541157 0.539569 25.0519 0.862512
4102.16 0.540257 0.540149 25.0611 0.862494
4102.5 0.540033 0.541278 25.0346 0.862481
4102.83 0.540719 0.542926 25.0083 0.862474
4103.17 0.542461 0.545061 24.9569 0.862471
4103.51 0.545143 0.547649 24.8812 0.862473
4103.84 0.548381 0.55066 24.8059 0.86248
4104.18 0.551822 0.554058 24.6952 0.862491
4104.51 0.555348 0.557786 24.5777 0.862507
4104.85 0.558948 0.561763 24.4545 0.862527
4105.18 0.56263 0.565915 24.2939 0.862551
4105.52 0.566458 0.570166 24.1349 0.86258
4105.86 0.570503 0.574428 23.9701 0.862613
4106.19 0.574753 0.578608 23.7985 0.862649
4106.53 0.5791 0.58262 23.6289 0.86269
4106.86 0.583431 0.586391 23.4876 0.862734
4107.2 0.587615 0.589839 23.3549 0.862782
4107.54 0.591514 0.592906 23.2273 0.862834
4107.87 0.595052 0.595572 23.1341 0.862889
4108.21 0.59834 0.597865 23.0415 0.862947
4108.54 0.601513 0.599824 22.936 0.863009
4108.88 0.60445 0.6015 22.8135 0.863074
4109.22 0.606719 0.602957 22.6919 0.863142
4109.55 0.607949 0.604259 22.6396 0.863213
4109.89 0.608437 0.605456 22.6098 0.863287
4110.23 0.608826 0.606593 22.58 0.863363
4110.56 0.609644 0.607717 22.5492 0.863443
4110.9 0.611061 0.608868 22.5186 0.863525
4111.23 0.613162 0.610081 22.4819 0.863609
4111.57 0.615726 0.611368 22.4363 0.863696
4111.91 0.618123 0.612725 22.3908 0.863785
4112.24 0.619755 0.614125 22.3917 0.863877
4112.58 0.620556 0.615523 22.4101 0.86397
4112.92 0.620755 0.616867 22.4288 0.864066
4113.25 0.62058 0.618125 22.451 0.864163
4113.59 0.620254 0.619295 22.4732 0.864263
4113.93 0.619999 0.620388 22.4649 0.864364
4114.26 0.62015 0.621436 22.4061 0.864466
4114.6 0.621198 0.622475 22.3475 0.86457
4114.94 0.623537 0.623525 22.2922 0.864676
4115.27 0.62646 0.624565 22.2384 0.864783
4115.61 0.628618 0.625544 22.19 0.864891
4115.95 0.629103 0.62639 22.315 0.865
4116.28 0.628653 0.627016 22.4411 0.865111
4116.62 0.628376 0.627346 22.5327 0.865222
4116.96 0.62879 0.627355 22.5608 0.865334
4117.29 0.629559 0.627072 22.5889 0.865447
4117.63 0.630277 0.626568 22.5619 0.86556
4117.97 0.630538 0.62593 22.5097 0.865674
4118.3 0.629929 0.62524 22.4585 0.865789
4118.64 0.628263 0.624551 22.4589 0.865904
4118.98 0.626202 0.623882 22.4594 0.866019
4119.32 0.624604 0.623236 22.4795 0.866134
4119.65 0.62375 0.622621 22.5374 0.866249
4119.99 0.623051 0.622063 22.5956 0.866364
4120.33 0.621901 0.621595 22.653 0.866479
4120.66 0.620351 0.621259 22.7103 0.866594
4121.0 0.618864 0.621069 22.7675 0.866708
4121.34 0.617815 0.62102 22.7748 0.866822
4121.68 0.617198 0.621091 22.7821 0.866936
4122.01 0.616914 0.621258 22.7733 0.867049
4122.35 0.616977 0.621491 22.7326 0.867161
4122.69 0.617581 0.621773 22.6921 0.867272
4123.02 0.618892 0.62209 22.6385 0.867382
4123.36 0.620582 0.622418 22.5786 0.867492
4123.7 0.622002 0.622719 22.5189 0.8676
4124.04 0.622656 0.622954 22.5195 0.867707
4124.37 0.622682 0.623087 22.5202 0.867812
4124.71 0.622373 0.623092 22.5339 0.867917
4125.05 0.622025 0.622948 22.5739 0.868019
4125.39 0.621932 0.622644 22.6139 0.86812
4125.72 0.62233 0.62216 22.6446 0.86822
4126.06 0.622769 0.621455 22.6706 0.868317
4126.4 0.622354 0.620466 22.6966 0.868413
4126.74 0.620449 0.619125 22.773 0.868506
4127.07 0.617501 0.617372 22.8499 0.868598
4127.41 0.614222 0.615175 22.9485 0.868687
4127.75 0.611061 0.612548 23.0908 0.868774
4128.09 0.60806 0.609565 23.2344 0.868859
4128.43 0.605229 0.606337 23.3454 0.868941
4128.76 0.602674 0.602981 23.4403 0.86902
4129.1 0.600562 0.599595 23.5355 0.869097
4129.44 0.598953 0.596252 23.5808 0.869171
4129.78 0.597482 0.592986 23.6262 0.869242
4130.11 0.595686 0.589808 23.6768 0.86931
4130.45 0.593446 0.586746 23.7374 0.869375
4130.79 0.591168 0.583852 23.7982 0.869437
4131.13 0.589271 0.581189 23.8524 0.869495
4131.47 0.587844 0.578847 23.9035 0.86955
4131.8 0.586768 0.576922 23.9546 0.869602
4132.14 0.585872 0.575477 23.9956 0.86965
4132.48 0.584792 0.574545 24.0368 0.869695
4132.82 0.583131 0.574148 24.0895 0.869735
4133.16 0.581179 0.574289 24.1638 0.869772
4133.5 0.580232 0.574943 24.2384 0.869805
4133.83 0.581493 0.576075 24.2064 0.869833
4134.17 0.584283 0.577652 24.127 0.869858
4134.51 0.586782 0.579626 24.0511 0.869878
4134.85 0.587722 0.581943 24.0784 0.869894
4135.19 0.587913 0.584558 24.1057 0.869905
4135.53 0.588626 0.587426 24.0848 0.869912
4135.86 0.59058 0.590496 23.982 0.869914
4136.2 0.593715 0.593691 23.88 0.869911
4136.54 0.59786 0.596907 23.7471 0.869904
4136.88 0.602307 0.600013 23.6026 0.869892
4137.22 0.606045 0.602868 23.4646 0.869874
4137.56 0.608324 0.605333 23.4239 0.869851
4137.89 0.609315 0.607272 23.3833 0.869824
4138.23 0.609384 0.60858 23.3705 0.869791
4138.57 0.608984 0.609193 23.4006 0.869753
4138.91 0.608674 0.60909 23.4309 0.86971
4139.25 0.608918 0.60827 23.4408 0.869662
4139.59 0.609205 0.606773 23.4434 0.86961
4139.93 0.608501 0.604673 23.4554 0.869553
4140.26 0.606119 0.602063 23.5799 0.869491
4140.6 0.602484 0.599033 23.7054 0.869425
4140.94 0.598246 0.595679 23.84 0.869355
4141.28 0.594003 0.592096 23.9872 0.86928
4141.62 0.590297 0.588378 24.1357 0.869201
4141.96 0.587578 0.584619 24.2368 0.869118
4142.3 0.585562 0.580914 24.3235 0.869032
4142.64 0.583601 0.57736 24.4141 0.868941
4142.98 0.581216 0.574051 24.5346 0.868846
4143.31 0.578413 0.571058 24.656 0.868748
4143.65 0.575297 0.568421 24.7692 0.868646
4143.99 0.572158 0.566159 24.872 0.86854
4144.33 0.569495 0.564274 24.9754 0.868431
4144.67 0.56775 0.562761 25.0246 0.868319
4145.01 0.566833 0.561639 25.06 0.868204
4145.35 0.566416 0.560942 25.0904 0.868085
4145.69 0.566136 0.560691 25.0904 0.867963
4146.03 0.565536 0.560878 25.0904 0.867838
4146.37 0.564184 0.561472 25.1211 0.867711
4146.71 0.562507 0.562407 25.1837 0.86758
4147.05 0.561817 0.563584 25.2466 0.867447
4147.38 0.563148 0.564899 25.2262 0.867312
4147.72 0.565465 0.566268 25.1898 0.867173
4148.06 0.566905 0.567618 25.1622 0.867033
4148.4 0.566503 0.568881 25.1726 0.866889
4148.74 0.565378 0.569983 25.183 0.866744
4149.08 0.564896 0.570858 25.1846 0.866597
4149.42 0.565369 0.571454 25.1786 0.866447
4149.76 0.566151 0.571747 25.1727 0.866296
4150.1 0.56662 0.571735 25.2047 0.866142
4150.44 0.566476 0.57145 25.2418 0.865987
4150.78 0.56554 0.570946 25.2856 0.86583
4151.12 0.563856 0.570268 25.3516 0.865672
4151.46 0.561931 0.569446 25.4178 0.865512
4151.8 0.560314 0.56851 25.4634 0.865351
4152.14 0.559357 0.567507 25.4941 0.865188
4152.48 0.559249 0.566513 25.5249 0.865024
4152.82 0.560139 0.565622 25.4769 0.864859
4153.16 0.561994 0.564929 25.4236 0.864693
4153.5 0.564718 0.564507 25.3611 0.864526
4153.84 0.567564 0.564383 25.2757 0.864358
4154.18 0.568644 0.564518 25.1908 0.864189
4154.52 0.566194 0.56485 25.2622 0.86402
4154.86 0.561597 0.565331 25.4238 0.86385
4155.2 0.558434 0.565948 25.5869 0.863679
4155.54 0.559372 0.566721 25.4816 0.863508
4155.88 0.563115 0.567713 25.3743 0.863337
4156.22 0.567364 0.568999 25.2812 0.863166
4156.56 0.570708 0.570633 25.2145 0.862994
4156.9 0.573086 0.572654 25.148 0.862823
4157.24 0.574591 0.575081 25.0988 0.862651
4157.58 0.575779 0.577897 25.0572 0.86248
4157.92 0.577483 0.581056 25.0134 0.862308
4158.26 0.580229 0.5845 24.9263 0.862138
4158.6 0.583467 0.588139 24.8397 0.861967
4158.94 0.586426 0.59187 24.7516 0.861797
4159.28 0.588816 0.595598 24.6612 0.861628
4159.62 0.590958 0.599257 24.5713 0.861459
4159.96 0.593192 0.60279 24.5039 0.861291
4160.3 0.595658 0.606157 24.4437 0.861124
4160.64 0.5984 0.609324 24.3841 0.860958
4160.98 0.60134 0.612244 24.328 0.860794
4161.32 0.604059 0.614846 24.2721 0.86063
4161.66 0.606102 0.61705 24.1951 0.860467
4162.0 0.607637 0.618789 24.0949 0.860306
4162.34 0.609497 0.620028 23.9953 0.860146
4162.68 0.612357 0.620771 23.8901 0.859988
4163.02 0.615573 0.621066 23.7844 0.859832
4163.36 0.617957 0.620998 23.7026 0.859677
4163.7 0.618648 0.620648 23.7216 0.859524
4164.05 0.617535 0.620059 23.7406 0.859372
4164.39 0.614653 0.619246 23.8184 0.859223
4164.73 0.610725 0.618205 23.9458 0.859076
4165.07 0.607085 0.616917 24.0743 0.858931
4165.41 0.604819 0.615365 24.1653 0.858788
4165.75 0.603566 0.613554 24.2529 0.858648
4166.09 0.602486 0.61151 24.3415 0.85851
4166.43 0.601089 0.609273 24.4323 0.858375
4166.77 0.599539 0.606884 24.5236 0.858242
4167.11 0.598061 0.60438 24.6034 0.858112
4167.45 0.596645 0.601788 24.6763 0.857985
4167.79 0.595119 0.599136 24.7495 0.85786
4168.14 0.593313 0.596449 24.8451 0.857739
4168.48 0.591091 0.593733 24.9417 0.857621
4168.82 0.588325 0.590985 25.0545 0.857505
4169.16 0.58502 0.588215 25.1981 0.857394
4169.5 0.581383 0.585436 25.3429 0.857285
4169.84 0.577646 0.582664 25.4798 0.85718
4170.18 0.574179 0.579916 25.6139 0.857079
4170.52 0.571423 0.577214 25.7457 0.856981
4170.86 0.56967 0.574574 25.8323 0.856887
4171.21 0.568697 0.571996 25.9194 0.856797
4171.55 0.568173 0.569466 26.0046 0.85671
4171.89 0.567492 0.566978 26.0872 0.856628
4172.23 0.565722 0.564543 26.1702 0.85655
4172.57 0.56214 0.562183 26.3501 0.856476
4172.91 0.557729 0.559929 26.5571 0.856406
4173.25 0.554252 0.55783 26.7342 0.85634
4173.6 0.552755 0.555949 26.7391 0.856279
4173.94 0.552478 0.554347 26.744 0.856223
4174.28 0.552412 0.553074 26.7572 0.856171
4174.62 0.552131 0.552163 26.7781 0.856124
4174.96 0.551761 0.55162 26.7989 0.856082
4175.3 0.551451 0.551422 26.8106 0.856045
4175.64 0.55135 0.551527 26.8211 0.856013
4175.99 0.55161 0.55187 26.8266 0.855986
4176.33 0.552218 0.552395 26.8171 0.855964
4176.67 0.552851 0.553071 26.8075 0.855947
4177.01 0.553175 0.553879 26.7939 0.855936
4177.35 0.553164 0.554809 26.7778 0.85593
4177.7 0.553022 0.555868 26.7616 0.85593
4178.04 0.553085 0.557071 26.7311 0.855935
4178.38 0.554226 0.558405 26.7004 0.855947
4178.72 0.557429 0.559838 26.6156 0.855964
4179.06 0.562288 0.561337 26.433 0.855987
4179.4 0.566352 0.562866 26.2523 0.856016
4179.75 0.567338 0.564386 26.2247 0.856051
4180.09 0.566165 0.565884 26.256 0.856092
4180.43 0.565536 0.567377 26.28 0.85614
4180.77 0.56729 0.568881 26.2292 0.856194
4181.11 0.570561 0.570403 26.1786 0.856254
4181.46 0.573986 0.57194 26.1174 0.856322
4181.8 0.576879 0.57347 26.0437 0.856395
4182.14 0.579311 0.574941 25.9703 0.856475
4182.48 0.581415 0.576312 25.873 0.856562
4182.83 0.583507 0.577572 25.7711 0.856655
4183.17 0.585971 0.578733 25.6705 0.856754
4183.51 0.588876 0.57981 25.573 0.85686
4183.85 0.591571 0.580817 25.476 0.856972
4184.19 0.593334 0.581748 25.429 0.857089
4184.54 0.593867 0.58258 25.4198 0.857213
4184.88 0.593226 0.583289 25.4106 0.857343
4185.22 0.591598 0.583864 25.502 0.857478
4185.56 0.589715 0.58432 25.6003 0.85762
4185.91 0.588474 0.584699 25.6752 0.857767
4186.25 0.588332 0.585066 25.6971 0.85792
4186.59 0.589031 0.585483 25.7191 0.858078
4186.93 0.590263 0.586006 25.6946 0.858242
4187.28 0.591913 0.586676 25.6487 0.858411
4187.62 0.593985 0.587506 25.5999 0.858585
4187.96 0.59641 0.588494 25.501 0.858765
4188.3 0.59887 0.58961 25.4028 0.85895
4188.65 0.600999 0.590818 25.3298 0.85914
4188.99 0.602527 0.592068 25.2898 0.859336
4189.33 0.603307 0.593319 25.2499 0.859536
4189.68 0.603246 0.594541 25.2743 0.859741
4190.02 0.602636 0.595727 25.3143 0.859951
4190.36 0.601931 0.596885 25.3461 0.860166
4190.7 0.601525 0.598012 25.3401 0.860385
4191.05 0.601652 0.599081 25.3341 0.860609
4191.39 0.602505 0.600048 25.2931 0.860838
4191.73 0.603934 0.60084 25.2241 0.861071
4192.08 0.605487 0.601372 25.1554 0.861308
4192.42 0.606725 0.601569 25.1369 0.86155
4192.76 0.6073 0.601381 25.1222 0.861796
4193.1 0.606904 0.600775 25.1336 0.862046
4193.45 0.605485 0.599737 25.2043 0.862301
4193.79 0.603431 0.598271 25.2753 0.862559
4194.13 0.601136 0.596396 25.373 0.862821
4194.48 0.598659 0.594143 25.4836 0.863088
4194.82 0.595846 0.591568 25.5972 0.863358
4195.16 0.59263 0.588731 25.7482 0.863632
4195.51 0.589242 0.585694 25.9004 0.863909
4195.85 0.585979 0.582515 26.0562 0.86419
4196.19 0.58325 0.579252 26.2161 0.864475
4196.54 0.581598 0.575952 26.3774 0.864763
4196.88 0.581343 0.572684 26.455 0.865055
4197.22 0.581212 0.569533 26.5137 0.86535
4197.57 0.57925 0.566598 26.6059 0.865648
4197.91 0.574669 0.563974 26.8367 0.865949
4198.25 0.569309 0.561724 27.0705 0.866253
4198.6 0.56528 0.559863 27.2274 0.866561
4198.94 0.563123 0.558373 27.3265 0.866871
4199.28 0.562093 0.557219 27.4261 0.867184
4199.63 0.561524 0.556377 27.4698 0.8675
4199.97 0.561298 0.55588 27.5109 0.867819
4200.32 0.56145 0.555827 27.5268 0.86814
4200.66 0.562054 0.556348 27.4927 0.868464
4201.0 0.563236 0.55757 27.4587 0.868791
4201.35 0.565103 0.559587 27.367 0.86912
4201.69 0.567559 0.56241 27.2531 0.869451
4202.03 0.570389 0.565941 27.1359 0.869785
4202.38 0.573412 0.570042 26.9833 0.870121
4202.72 0.576545 0.574543 26.832 0.870459
4203.07 0.579725 0.579283 26.706 0.870799
4203.41 0.582932 0.584141 26.6066 0.871141
4203.75 0.586188 0.589059 26.5077 0.871485
4204.1 0.589606 0.594008 26.3224 0.871831
4204.44 0.593834 0.598977 26.1257 0.872178
4204.79 0.599714 0.603976 25.9105 0.872528
4205.13 0.607224 0.609003 25.6364 0.872879
4205.47 0.614663 0.614021 25.3666 0.873231
4205.82 0.620242 0.618972 25.2047 0.873585
4206.16 0.623623 0.623785 25.104 0.873941
4206.51 0.625484 0.62836 25.0046 0.874298
4206.85 0.626559 0.632597 24.9425 0.874656
4207.19 0.627703 0.636428 24.8806 0.875015
4207.54 0.629783 0.639812 24.7971 0.875376
4207.88 0.633005 0.642725 24.6819 0.875737
4208.23 0.636724 0.64517 24.5674 0.8761
4208.57 0.640271 0.647164 24.463 0.876463
4208.92 0.643243 0.648714 24.3616 0.876828
4209.26 0.645356 0.649822 24.2811 0.877193
4209.6 0.64636 0.650484 24.2963 0.877559
4209.95 0.646079 0.650689 24.3115 0.877925
4210.29 0.644394 0.650427 24.3571 0.878292
4210.64 0.641966 0.649717 24.4265 0.878659
4210.98 0.640119 0.648616 24.4962 0.879027
4211.33 0.639805 0.64722 24.4899 0.879395
4211.67 0.640148 0.645663 24.4795 0.879764
4212.02 0.639748 0.644102 24.4922 0.880133
4212.36 0.637894 0.642666 24.5503 0.880501
4212.71 0.634927 0.641433 24.6087 0.88087
4213.05 0.631315 0.640436 24.6837 0.881239
4213.4 0.627885 0.639661 24.7654 0.881608
4213.74 0.625659 0.639071 24.8373 0.881976
4214.08 0.625289 0.638654 24.8309 0.882344
4214.43 0.626361 0.638442 24.8246 0.882712
4214.77 0.628289 0.638503 24.7626 0.88308
4215.12 0.630733 0.638913 24.6468 0.883447
4215.46 0.633604 0.639738 24.5318 0.883813
4215.81 0.636763 0.641008 24.4644 0.884179
4216.15 0.639772 0.64269 24.4027 0.884545
4216.5 0.64209 0.644696 24.3483 0.884909
4216.84 0.643556 0.646919 24.3116 0.885273
4217.19 0.644676 0.649251 24.275 0.885636
4217.53 0.646002 0.651588 24.2154 0.885997
4217.88 0.647843 0.65385 24.145 0.886358
4218.22 0.65036 0.655984 24.074 0.886718
4218.57 0.653574 0.657925 23.9901 0.887076
4218.91 0.657066 0.65957 23.9067 0.887433
4219.26 0.66033 0.660783 23.8448 0.887789
4219.6 0.66289 0.661388 23.8076 0.888144
4219.95 0.664306 0.6612 23.7705 0.888497
4220.3 0.664206 0.660061 23.8236 0.888848
4220.64 0.662617 0.65787 23.8922 0.889198
4220.99 0.659719 0.654578 23.9884 0.889546
4221.33 0.655541 0.650188 24.1687 0.889892
4221.68 0.649817 0.644746 24.351 0.890236
4222.02 0.642326 0.638316 24.646 0.890579
4222.37 0.633821 0.630978 25.0092 0.89092
4222.71 0.625728 0.622857 25.3763 0.891258
4223.06 0.618975 0.614123 25.6436 0.891594
4223.4 0.612672 0.604983 25.9151 0.891929
4223.75 0.605543 0.595679 26.2291 0.89226
4224.1 0.597022 0.58647 26.5996 0.89259
4224.44 0.587393 0.577596 26.9781 0.892917
4224.79 0.577063 0.56927 27.3834 0.893242
4225.13 0.566964 0.561692 27.8019 0.893564
4225.48 0.558237 0.555034 28.1961 0.893883
4225.82 0.551645 0.549434 28.4795 0.8942
4226.17 0.547163 0.545004 28.7672 0.894513
4226.52 0.544649 0.54182 28.9016 0.894825
4226.86 0.543734 0.539906 28.9413 0.895133
4227.21 0.543886 0.539235 28.9795 0.895439
4227.55 0.544565 0.539762 28.9408 0.895742
4227.9 0.545217 0.541444 28.9021 0.896042
4228.24 0.545315 0.54424 28.8605 0.89634
4228.59 0.545429 0.548109 28.8148 0.896635
4228.94 0.547487 0.553006 28.7693 0.896927
4229.28 0.553109 0.558863 28.4941 0.897216
4229.63 0.561168 0.565539 28.1723 0.897503
4229.97 0.569366 0.572802 27.8564 0.897787
4230.32 0.576238 0.580387 27.5473 0.898068
4230.67 0.582108 0.588013 27.2433 0.898347
4231.01 0.587563 0.595397 26.9336 0.898623
4231.36 0.593631 0.602317 26.6224 0.898897
4231.71 0.601665 0.608641 26.3147 0.899167
4232.05 0.6122 0.614309 25.8935 0.899435
4232.4 0.622617 0.619306 25.4823 0.899701
4232.74 0.629617 0.623654 25.2258 0.899964
4233.09 0.632496 0.627382 25.1754 0.900224
4233.44 0.633784 0.630512 25.1251 0.900481
4233.78 0.635887 0.633065 25.0589 0.900736
4234.13 0.63893 0.635071 24.9893 0.900988
4234.48 0.642067 0.636571 24.9282 0.901238
4234.82 0.644677 0.637647 24.8962 0.901485
4235.17 0.646613 0.63842 24.8641 0.901729
4235.52 0.647805 0.639039 24.8549 0.901971
4235.86 0.648388 0.639657 24.8595 0.90221
4236.21 0.648643 0.64043 24.8646 0.902446
4236.56 0.648804 0.641471 24.8905 0.90268
4236.9 0.648927 0.642834 24.9164 0.902911
4237.25 0.649018 0.644524 24.941 0.90314
4237.6 0.64906 0.646515 24.964 0.903366
4237.94 0.648997 0.648767 24.9871 0.90359
4238.29 0.648872 0.651259 24.9786 0.903811
4238.64 0.649421 0.65401 24.9638 0.904029
4238.98 0.65165 0.657068 24.9048 0.904245
4239.33 0.655893 0.660492 24.7059 0.904458
4239.68 0.661127 0.664332 24.5093 0.904669
4240.02 0.66622 0.668617 24.3461 0.904877
