"Wavelength (A)" Specta "Best Fitting Model" "Non-parm Extinction Curve" "Non-param Adjusted Continuum"
4098.47 0.557977 0.547364 14.5743 0.827948
4098.81 0.551678 0.542636 14.7728 0.827966
4099.14 0.543357 0.538315 14.9881 0.827992
4099.48 0.535755 0.534475 15.1742 0.828024
4099.81 0.530629 0.531147 15.2514 0.828063
4100.15 0.527737 0.528328 15.3292 0.828109
4100.48 0.526594 0.525996 15.3716 0.828161
4100.82 0.526654 0.524136 15.3849 0.82822
4101.16 0.527325 0.522746 15.3982 0.828286
4101.49 0.528077 0.521851 15.3921 0.828358
4101.83 0.528786 0.521495 15.383 0.828436
4102.16 0.529474 0.521707 15.3712 0.828521
4102.5 0.530201 0.522499 15.3477 0.828611
4102.83 0.531098 0.523852 15.3243 0.828708
4103.17 0.532313 0.525715 15.29 0.82881
4103.51 0.533967 0.528021 15.2454 0.828918
4103.84 0.536163 0.53071 15.2009 0.829032
4104.18 0.538986 0.533733 15.1346 0.829151
4104.51 0.542392 0.537054 15.0641 0.829276
4104.85 0.546289 0.540646 14.9913 0.829406
4105.18 0.55056 0.544484 14.9024 0.829542
4105.52 0.555039 0.548534 14.8142 0.829682
4105.86 0.559551 0.552731 14.7271 0.829828
4106.19 0.56395 0.556973 14.6411 0.829979
4106.53 0.568127 0.561148 14.5557 0.830134
4106.86 0.571979 0.56515 14.4779 0.830294
4107.2 0.575443 0.568881 14.4025 0.830459
4107.54 0.57847 0.572281 14.3305 0.830629
4107.87 0.581067 0.575341 14.2818 0.830803
4108.21 0.583379 0.578099 14.2333 0.830981
4108.54 0.585581 0.580603 14.1867 0.831163
4108.88 0.587795 0.58291 14.1424 0.83135
4109.22 0.590087 0.585079 14.0982 0.831541
4109.55 0.5925 0.587164 14.0518 0.831735
4109.89 0.594943 0.589193 14.0049 0.831934
4110.23 0.597254 0.591177 13.9597 0.832136
4110.56 0.599285 0.593112 13.9328 0.832342
4110.9 0.600938 0.594977 13.906 0.832551
4111.23 0.602124 0.596745 13.8934 0.832764
4111.57 0.602766 0.598395 13.9018 0.83298
4111.91 0.602804 0.599925 13.9102 0.833199
4112.24 0.602257 0.601353 13.9189 0.833422
4112.58 0.601912 0.602715 13.9276 0.833648
4112.92 0.602978 0.604053 13.9321 0.833876
4113.25 0.60611 0.605408 13.8569 0.834107
4113.59 0.610038 0.606808 13.7824 0.834341
4113.93 0.6131 0.608249 13.7301 0.834578
4114.26 0.614623 0.609706 13.7139 0.834817
4114.6 0.615299 0.611144 13.6978 0.835059
4114.94 0.615879 0.612525 13.6926 0.835303
4115.27 0.616667 0.613809 13.6921 0.835549
4115.61 0.617702 0.61497 13.6917 0.835797
4115.95 0.618911 0.615997 13.6967 0.836047
4116.28 0.619823 0.616874 13.7017 0.8363
4116.62 0.619882 0.617588 13.7119 0.836554
4116.96 0.618956 0.618135 13.7314 0.836809
4117.29 0.617528 0.618516 13.7509 0.837067
4117.63 0.616113 0.618738 13.7694 0.837326
4117.97 0.615058 0.618813 13.7875 0.837586
4118.3 0.614606 0.618763 13.8054 0.837847
4118.64 0.614937 0.618616 13.8012 0.83811
4118.98 0.615999 0.618405 13.797 0.838374
4119.32 0.617674 0.61817 13.801 0.838639
4119.65 0.619256 0.617949 13.821 0.838905
4119.99 0.61915 0.617772 13.8409 0.839171
4120.33 0.615919 0.617653 13.8982 0.839439
4120.66 0.610786 0.617598 13.9742 0.839706
4121.0 0.606658 0.617598 14.0504 0.839975
4121.34 0.605864 0.617647 14.0089 0.840244
4121.68 0.608321 0.61774 13.9676 0.840513
4122.01 0.613342 0.617884 13.9141 0.840782
4122.35 0.619713 0.618083 13.8366 0.841051
4122.69 0.625407 0.618343 13.7598 0.841321
4123.02 0.628456 0.618662 13.7379 0.84159
4123.36 0.628393 0.619027 13.7433 0.841859
4123.7 0.625724 0.619408 13.7488 0.842128
4124.04 0.621162 0.61977 13.841 0.842396
4124.37 0.61619 0.620074 13.9343 0.842664
4124.71 0.612467 0.620278 14.0076 0.842931
4125.05 0.610758 0.620343 14.0389 0.843197
4125.39 0.610424 0.620237 14.0704 0.843463
4125.72 0.61073 0.619938 14.074 0.843727
4126.06 0.611233 0.619427 14.0634 0.843991
4126.4 0.61168 0.618683 14.0528 0.844254
4126.74 0.611811 0.617687 14.074 0.844515
4127.07 0.611338 0.616418 14.0953 0.844775
4127.41 0.609969 0.614853 14.131 0.845033
4127.75 0.607672 0.612973 14.1959 0.84529
4128.09 0.604813 0.61079 14.2612 0.845546
4128.43 0.601785 0.608341 14.3327 0.845799
4128.76 0.59885 0.605687 14.4074 0.846051
4129.1 0.596188 0.602903 14.4827 0.846301
4129.44 0.593971 0.600078 14.5377 0.846549
4129.78 0.592342 0.597287 14.5931 0.846795
4130.11 0.591436 0.594589 14.6295 0.847038
4130.45 0.591358 0.592035 14.6285 0.847279
4130.79 0.592166 0.589672 14.6276 0.847518
4131.13 0.593874 0.587535 14.5775 0.847754
4131.47 0.596092 0.585671 14.5044 0.847987
4131.8 0.598171 0.584142 14.4327 0.848218
4132.14 0.599569 0.583002 14.4213 0.848446
4132.48 0.60017 0.582294 14.41 0.848671
4132.82 0.599965 0.582051 14.412 0.848893
4133.16 0.599071 0.582271 14.4388 0.849111
4133.5 0.597795 0.58291 14.4657 0.849327
4133.83 0.596453 0.583908 14.5014 0.849539
4134.17 0.595302 0.585217 14.5412 0.849747
4134.51 0.594566 0.586817 14.5804 0.849953
4134.85 0.594446 0.588708 14.5991 0.850154
4135.19 0.59508 0.590908 14.6177 0.850352
4135.53 0.596582 0.593408 14.6204 0.850545
4135.86 0.598834 0.59615 14.5958 0.850735
4136.2 0.601389 0.599023 14.5712 0.850921
4136.54 0.603795 0.601885 14.5292 0.851102
4136.88 0.605808 0.604606 14.4803 0.85128
4137.22 0.607304 0.607094 14.432 0.851453
4137.56 0.608299 0.609296 14.3912 0.851621
4137.89 0.609286 0.611166 14.3505 0.851785
4138.23 0.610845 0.612647 14.31 0.851945
4138.57 0.612777 0.613664 14.2695 0.8521
4138.91 0.613851 0.614129 14.2292 0.852251
4139.25 0.612931 0.613961 14.255 0.852397
4139.59 0.610421 0.613129 14.3049 0.85254
4139.93 0.60755 0.611671 14.3559 0.852678
4140.26 0.605201 0.609686 14.4161 0.852812
4140.6 0.603125 0.607304 14.4767 0.852942
4140.94 0.600856 0.604658 14.5419 0.853069
4141.28 0.598212 0.601862 14.6133 0.853191
4141.62 0.595359 0.598995 14.6852 0.85331
4141.96 0.592489 0.596103 14.7496 0.853425
4142.3 0.589846 0.593213 14.8118 0.853537
4142.64 0.5877 0.590356 14.8716 0.853645
4142.98 0.586225 0.587579 14.9076 0.853749
4143.31 0.585318 0.584947 14.9437 0.85385
4143.65 0.584823 0.582534 14.97 0.853948
4143.99 0.584517 0.580407 14.9841 0.854042
4144.33 0.584097 0.578619 14.9983 0.854134
4144.67 0.583274 0.57719 15.0209 0.854222
4145.01 0.58188 0.576129 15.0456 0.854307
4145.35 0.579801 0.575428 15.0796 0.854389
4145.69 0.57719 0.575059 15.1676 0.854468
4146.03 0.574889 0.574985 15.2565 0.854544
4146.37 0.573822 0.575184 15.2931 0.854617
4146.71 0.574113 0.575646 15.275 0.854688
4147.05 0.575074 0.57636 15.2569 0.854756
4147.38 0.576066 0.577311 15.2294 0.854821
4147.72 0.577016 0.578469 15.2001 0.854884
4148.06 0.57808 0.57978 15.1708 0.854944
4148.4 0.579322 0.581149 15.1413 0.855002
4148.74 0.580607 0.582459 15.1119 0.855058
4149.08 0.581766 0.583598 15.0936 0.855111
4149.42 0.582643 0.584489 15.085 0.855163
4149.76 0.583088 0.585094 15.0765 0.855212
4150.1 0.583007 0.585417 15.0867 0.855259
4150.44 0.582625 0.585501 15.0995 0.855304
4150.78 0.582279 0.585407 15.1098 0.855347
4151.12 0.582205 0.585186 15.1119 0.855389
4151.46 0.582428 0.584872 15.114 0.855428
4151.8 0.582933 0.58449 15.1084 0.855466
4152.14 0.583495 0.584066 15.0974 0.855502
4152.48 0.583718 0.583629 15.0864 0.855537
4152.82 0.583302 0.583216 15.1252 0.85557
4153.16 0.58243 0.582858 15.1676 0.855602
4153.5 0.581435 0.582579 15.1963 0.855632
4153.84 0.580611 0.5824 15.1901 0.855661
4154.18 0.580181 0.582336 15.1838 0.855689
4154.52 0.580349 0.582418 15.1806 0.855716
4154.86 0.581155 0.582699 15.1791 0.855742
4155.2 0.582522 0.583244 15.1777 0.855766
4155.54 0.584366 0.584095 15.1588 0.85579
4155.88 0.586576 0.585273 15.1398 0.855813
4156.22 0.589037 0.586768 15.1104 0.855835
4156.56 0.59167 0.588552 15.0612 0.855856
4156.9 0.594448 0.590602 15.0122 0.855877
4157.24 0.597348 0.592915 14.9604 0.855897
4157.58 0.600312 0.595495 14.9077 0.855916
4157.92 0.603264 0.598341 14.8549 0.855935
4158.26 0.606139 0.601439 14.7982 0.855954
4158.6 0.608911 0.604746 14.7419 0.855972
4158.94 0.611564 0.608189 14.6861 0.85599
4159.28 0.614059 0.61169 14.6311 0.856008
4159.62 0.616332 0.615171 14.5764 0.856026
4159.96 0.618351 0.618548 14.5217 0.856043
4160.3 0.620373 0.621743 14.4672 0.856061
4160.64 0.622803 0.624694 14.4132 0.856079
4160.98 0.62575 0.627357 14.3606 0.856096
4161.32 0.628485 0.629706 14.3083 0.856115
4161.66 0.630156 0.631733 14.2727 0.856133
4162.0 0.630522 0.633446 14.2553 0.856152
4162.34 0.629999 0.63485 14.2379 0.856171
4162.68 0.629058 0.635936 14.2406 0.85619
4163.02 0.628328 0.636683 14.2475 0.856211
4163.36 0.628501 0.637076 14.2544 0.856232
4163.7 0.629639 0.637115 14.2609 0.856253
4164.05 0.630338 0.636806 14.2674 0.856275
4164.39 0.629076 0.636184 14.3204 0.856299
4164.73 0.625911 0.635308 14.4127 0.856323
4165.07 0.622308 0.63423 14.5059 0.856348
4165.41 0.619528 0.632983 14.5536 0.856374
4165.75 0.617487 0.631572 14.5966 0.856401
4166.09 0.615653 0.629986 14.6406 0.856429
4166.43 0.613703 0.628199 14.687 0.856459
4166.77 0.6117 0.626196 14.7336 0.85649
4167.11 0.60975 0.623987 14.7787 0.856522
4167.45 0.607933 0.621607 14.8228 0.856556
4167.79 0.60631 0.61912 14.8671 0.856591
4168.14 0.604916 0.616591 14.9043 0.856628
4168.48 0.60368 0.614055 14.9416 0.856667
4168.82 0.602498 0.611519 14.9804 0.856707
4169.16 0.601257 0.608971 15.022 0.856749
4169.5 0.599822 0.606398 15.0638 0.856793
4169.84 0.598067 0.603797 15.1157 0.856839
4170.18 0.595985 0.601188 15.172 0.856887
4170.52 0.59364 0.598612 15.2274 0.856937
4170.86 0.591174 0.596105 15.2649 0.856989
4171.21 0.588991 0.593682 15.3026 0.857043
4171.55 0.587537 0.591331 15.3462 0.8571
4171.89 0.586849 0.589041 15.3978 0.857158
4172.23 0.586477 0.586823 15.4497 0.85722
4172.57 0.585987 0.58471 15.4647 0.857284
4172.91 0.585314 0.582748 15.4702 0.85735
4173.25 0.584555 0.580984 15.4786 0.857419
4173.6 0.583792 0.579455 15.5022 0.857491
4173.94 0.583062 0.578169 15.5258 0.857565
4174.28 0.582396 0.577123 15.5507 0.857642
4174.62 0.581796 0.57631 15.5766 0.857723
4174.96 0.581236 0.575727 15.6026 0.857806
4175.3 0.580701 0.575382 15.6134 0.857892
4175.64 0.580229 0.575277 15.6223 0.857981
4175.99 0.579876 0.575403 15.6265 0.858074
4176.33 0.579707 0.575734 15.617 0.858169
4176.67 0.579798 0.576249 15.6075 0.858268
4177.01 0.580229 0.576917 15.584 0.858371
4177.35 0.581092 0.577719 15.552 0.858476
4177.7 0.58249 0.578658 15.5201 0.858586
4178.04 0.584415 0.579755 15.4614 0.858699
4178.38 0.586396 0.581022 15.4027 0.858815
4178.72 0.587849 0.582449 15.3581 0.858935
4179.06 0.588681 0.584006 15.3386 0.859059
4179.4 0.589516 0.58564 15.3192 0.859187
4179.75 0.590977 0.587277 15.288 0.859319
4180.09 0.593121 0.588864 15.2523 0.859455
4180.43 0.595686 0.590388 15.2159 0.859595
4180.77 0.598373 0.591863 15.1719 0.859739
4181.11 0.600782 0.593332 15.128 0.859887
4181.46 0.602504 0.594847 15.0948 0.86004
4181.8 0.603444 0.596444 15.0739 0.860196
4182.14 0.603856 0.598109 15.053 0.860357
4182.48 0.604018 0.599788 15.0598 0.860522
4182.83 0.604235 0.601402 15.0724 0.860692
4183.17 0.604824 0.602861 15.0788 0.860865
4183.51 0.605958 0.604084 15.0597 0.861042
4183.85 0.607493 0.605032 15.0407 0.861223
4184.19 0.609239 0.60572 15.0146 0.861408
4184.54 0.611025 0.606215 14.9833 0.861597
4184.88 0.612693 0.606622 14.952 0.86179
4185.22 0.614104 0.607045 14.9384 0.861986
4185.56 0.615227 0.607559 14.926 0.862186
4185.91 0.61606 0.608197 14.9164 0.862389
4186.25 0.616626 0.608947 14.9132 0.862596
4186.59 0.61699 0.609768 14.91 0.862807
4186.93 0.617233 0.610617 14.9021 0.86302
4187.28 0.61758 0.611472 14.892 0.863238
4187.62 0.618343 0.612331 14.8816 0.863458
4187.96 0.619745 0.613211 14.8638 0.863682
4188.3 0.6217 0.614134 14.846 0.863908
4188.65 0.624047 0.615118 14.8329 0.864138
4188.99 0.626252 0.616165 14.826 0.864371
4189.33 0.627333 0.617261 14.8192 0.864607
4189.68 0.626488 0.618381 14.838 0.864846
4190.02 0.624416 0.619492 14.863 0.865088
4190.36 0.622481 0.620558 14.8841 0.865332
4190.7 0.621621 0.621539 14.8867 0.86558
4191.05 0.621756 0.62239 14.8892 0.865829
4191.39 0.62265 0.623081 14.882 0.866082
4191.73 0.623938 0.623592 14.8668 0.866337
4192.08 0.625135 0.623909 14.8517 0.866595
4192.42 0.625802 0.62402 14.8646 0.866855
4192.76 0.625717 0.6239 14.8796 0.867118
4193.1 0.624734 0.623504 14.9059 0.867383
4193.45 0.622858 0.622771 14.9578 0.86765
4193.79 0.620355 0.621642 15.0101 0.867919
4194.13 0.617513 0.62008 15.0723 0.868191
4194.48 0.614584 0.618099 15.1393 0.868464
4194.82 0.611795 0.615765 15.2059 0.86874
4195.16 0.609289 0.61318 15.2585 0.869018
4195.51 0.606914 0.610462 15.3114 0.869298
4195.85 0.604473 0.607726 15.3619 0.869579
4196.19 0.602154 0.60505 15.4091 0.869862
4196.54 0.600608 0.602468 15.4566 0.870148
4196.88 0.600349 0.599983 15.4758 0.870434
4197.22 0.600778 0.597575 15.4886 0.870723
4197.57 0.600819 0.59522 15.5108 0.871013
4197.91 0.599779 0.592913 15.5722 0.871304
4198.25 0.597827 0.59068 15.6339 0.871597
4198.6 0.595273 0.58858 15.6897 0.871892
4198.94 0.59274 0.586707 15.741 0.872188
4199.28 0.591112 0.58517 15.7926 0.872485
4199.63 0.591116 0.584064 15.7721 0.872783
4199.97 0.592718 0.58347 15.7484 0.873082
4200.32 0.595663 0.583447 15.7051 0.873383
4200.66 0.599375 0.584018 15.6235 0.873685
4201.0 0.60279 0.585185 15.5426 0.873987
4201.35 0.604909 0.586954 15.5172 0.874291
4201.69 0.605768 0.589315 15.5134 0.874595
4202.03 0.605993 0.592234 15.5132 0.874901
4202.38 0.606152 0.595665 15.5457 0.875207
4202.72 0.606634 0.599539 15.5782 0.875513
4203.07 0.607792 0.603754 15.5756 0.875821
4203.41 0.60985 0.608195 15.5353 0.876129
4203.75 0.612901 0.612767 15.4952 0.876437
4204.1 0.616947 0.61739 15.4104 0.876746
4204.44 0.621476 0.622015 15.3194 0.877056
4204.79 0.625785 0.626638 15.2273 0.877365
4205.13 0.629522 0.63127 15.13 0.877675
4205.47 0.633016 0.635903 15.0336 0.877986
4205.82 0.636666 0.6405 14.9364 0.878296
4206.16 0.640766 0.644997 14.839 0.878607
4206.51 0.645533 0.649293 14.7427 0.878917
4206.85 0.650876 0.653286 14.6498 0.879228
4207.19 0.655535 0.656905 14.5578 0.879539
4207.54 0.658003 0.660119 14.5105 0.879849
4207.88 0.657966 0.662917 14.5285 0.880159
4208.23 0.656651 0.665306 14.5466 0.880469
4208.57 0.655266 0.667296 14.5631 0.880779
4208.92 0.654114 0.668886 14.5793 0.881089
4209.26 0.653076 0.670073 14.595 0.881398
4209.6 0.652168 0.670868 14.6082 0.881706
4209.95 0.65173 0.671292 14.6214 0.882014
4210.29 0.652139 0.671372 14.6056 0.882322
4210.64 0.653567 0.671141 14.5673 0.882629
4210.98 0.656016 0.670625 14.5292 0.882935
4211.33 0.659419 0.66984 14.446 0.88324
4211.67 0.663426 0.668807 14.3611 0.883545
4212.02 0.667601 0.667575 14.2827 0.883848
4212.36 0.671376 0.66622 14.2158 0.884151
4212.71 0.673982 0.664845 14.1495 0.884453
4213.05 0.674638 0.663576 14.1694 0.884754
4213.4 0.672614 0.662529 14.2221 0.885053
4213.74 0.667205 0.661781 14.2968 0.885352
4214.08 0.658715 0.661363 14.5419 0.885649
4214.43 0.650312 0.661266 14.7933 0.885945
4214.77 0.645544 0.661452 14.9123 0.88624
4215.12 0.645139 0.661873 14.8968 0.886533
4215.46 0.647043 0.662503 14.8814 0.886824
4215.81 0.649371 0.663347 14.8352 0.887115
4216.15 0.651816 0.664423 14.7856 0.887403
4216.5 0.65461 0.665735 14.7338 0.88769
4216.84 0.65779 0.667271 14.6759 0.887976
4217.19 0.66106 0.668981 14.6183 0.888259
4217.53 0.66408 0.670768 14.5786 0.888541
4217.88 0.666432 0.672518 14.5473 0.888821
4218.22 0.667645 0.674126 14.5191 0.889099
4218.57 0.667521 0.675497 14.5323 0.889375
4218.91 0.666745 0.676535 14.5455 0.889649
4219.26 0.666151 0.677155 14.5569 0.889921
4219.6 0.665862 0.677264 14.5662 0.890191
4219.95 0.665203 0.67677 14.5755 0.890458
4220.3 0.663549 0.675585 14.6434 0.890723
4220.64 0.660805 0.673643 14.7217 0.890986
4220.99 0.657081 0.670889 14.8125 0.891247
4221.33 0.652597 0.667278 14.9401 0.891505
4221.68 0.647787 0.662784 15.0693 0.89176
4222.02 0.643071 0.657402 15.1936 0.892013
4222.37 0.638422 0.651163 15.3156 0.892263
4222.71 0.633501 0.644162 15.4393 0.892511
4223.06 0.628016 0.636562 15.567 0.892756
4223.4 0.621865 0.628578 15.6964 0.892998
4223.75 0.614998 0.620456 15.8347 0.893237
4224.1 0.607697 0.61244 15.9846 0.893474
4224.44 0.600636 0.604738 16.1366 0.893707
4224.79 0.594476 0.597509 16.2863 0.893937
4225.13 0.589605 0.590866 16.4373 0.894164
4225.48 0.586303 0.584884 16.5695 0.894389
4225.82 0.584463 0.579619 16.631 0.894609
4226.17 0.583183 0.575139 16.6928 0.894827
4226.52 0.581526 0.571539 16.7461 0.895042
4226.86 0.579456 0.568933 16.7942 0.895253
4227.21 0.577593 0.567436 16.8413 0.895461
4227.55 0.57651 0.567132 16.8313 0.895666
4227.9 0.576566 0.568044 16.8214 0.895868
4228.24 0.578057 0.570113 16.7774 0.896067
4228.59 0.581029 0.573203 16.6864 0.896263
4228.94 0.585218 0.577141 16.5962 0.896456
4229.28 0.590323 0.58177 16.4707 0.896646
4229.63 0.595962 0.58696 16.3387 0.896833
4229.97 0.601713 0.592607 16.2102 0.897017
4230.32 0.607274 0.598643 16.09 0.897198
4230.67 0.612592 0.604993 15.9711 0.897376
4231.01 0.617657 0.611518 15.8674 0.897551
4231.36 0.622581 0.618017 15.7734 0.897724
4231.71 0.627566 0.624262 15.6796 0.897894
4232.05 0.632857 0.630034 15.5475 0.898061
4232.4 0.638868 0.635167 15.417 0.898225
4232.74 0.646021 0.639599 15.2844 0.898386
4233.09 0.653831 0.643376 15.1481 0.898545
4233.44 0.660675 0.646614 15.0137 0.898701
4233.78 0.665064 0.649448 14.9644 0.898855
4234.13 0.666941 0.651974 14.9339 0.899006
4234.48 0.666856 0.65422 14.9154 0.899154
4234.82 0.665526 0.656152 14.9388 0.8993
4235.17 0.664007 0.657721 14.9622 0.899443
4235.52 0.663343 0.65891 14.9736 0.899583
4235.86 0.66379 0.659774 14.9777 0.899721
4236.21 0.665036 0.66046 14.9807 0.899857
4236.56 0.666712 0.661165 14.9423 0.89999
4236.9 0.668292 0.662076 14.9041 0.900121
4237.25 0.669229 0.663325 14.8851 0.90025
4237.6 0.669499 0.664958 14.8915 0.900376
4237.94 0.669709 0.66694 14.8979 0.900499
4238.29 0.670451 0.669193 14.8781 0.900621
4238.64 0.671984 0.671646 14.8531 0.90074
4238.98 0.674426 0.674263 14.8165 0.900857
4239.33 0.677792 0.677062 14.7431 0.900971
4239.68 0.681883 0.680111 14.6703 0.901084
4240.02 0.686459 0.683509 14.5878 0.901194
4240.37 0.691118 0.687341 14.5005 0.901302
