Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4158.26,0.563916,0.568324,9.99872,0.855633
4158.6,0.565621,0.570947,9.96837,0.8555
4158.94,0.566433,0.573667,9.95421,0.85537
4159.28,0.566676,0.57642,9.96369,0.855241
4159.62,0.566961,0.579147,9.97317,0.855114
4159.96,0.567853,0.581782,9.97384,0.854989
4160.3,0.569365,0.584273,9.97173,0.854867
4160.64,0.571231,0.586582,9.96753,0.854747
4160.98,0.573292,0.588676,9.9475,0.85463
4161.32,0.575689,0.590519,9.92753,0.854515
4161.66,0.578603,0.592082,9.89621,0.854403
4162.0,0.581869,0.593366,9.85241,0.854294
4162.34,0.584952,0.594395,9.80889,0.854188
4162.68,0.587324,0.595199,9.77556,0.854084
4163.02,0.588654,0.595789,9.74441,0.853984
4163.36,0.588689,0.596158,9.72093,0.853886
4163.7,0.587492,0.596284,9.73015,0.853792
4164.05,0.58585,0.596135,9.73938,0.853701
4164.39,0.58461,0.595703,9.74836,0.853614
4164.73,0.58385,0.595013,9.75713,0.85353
4165.07,0.582962,0.594104,9.76592,0.853449
4165.41,0.581462,0.593001,9.79918,0.853373
4165.75,0.579666,0.591703,9.83523,0.853299
4166.09,0.578148,0.590191,9.86917,0.85323
4166.43,0.577182,0.588449,9.8968,0.853165
4166.77,0.57647,0.586488,9.92455,0.853104
4167.11,0.575667,0.58435,9.95,0.853047
4167.45,0.57467,0.582095,9.97408,0.852994
4167.79,0.573543,0.579793,9.99825,0.852945
4168.14,0.572226,0.577482,10.035,0.852901
4168.48,0.570106,0.575161,10.0721,0.852861
4168.82,0.566444,0.572813,10.1065,0.852826
4169.16,0.56168,0.570434,10.1354,0.852795
4169.5,0.558026,0.568044,10.1644,0.852769
4169.84,0.557818,0.565678,10.1167,0.852748
4170.18,0.563155,0.563376,10.0379,0.852732
4170.52,0.576003,0.561168,9.94508,0.852721
4170.86,0.595559,0.559052,9.65709,0.852715
4171.21,0.612014,0.557001,9.38141,0.852714
4171.55,0.614014,0.554982,9.3481,0.852718
4171.89,0.599857,0.552972,9.63138,0.852728
4172.23,0.579393,0.550983,9.92776,0.852743
4172.57,0.562173,0.54906,10.1433,0.852764
4172.91,0.550295,0.54726,10.3409,0.85279
4173.25,0.542468,0.545632,10.5261,0.852822
4173.6,0.537566,0.5442,10.6178,0.85286
4173.94,0.53492,0.54297,10.7108,0.852904
4174.28,0.53394,0.541933,10.7589,0.852954
4174.62,0.534174,0.54108,10.7653,0.85301
4174.96,0.535301,0.540431,10.7718,0.853072
4175.3,0.536977,0.540039,10.7493,0.85314
4175.64,0.5387,0.539941,10.7233,0.853215
4175.99,0.539919,0.54013,10.7026,0.853296
4176.33,0.540289,0.540557,10.6976,0.853384
4176.67,0.539879,0.541142,10.6925,0.853478
4177.01,0.538828,0.541776,10.7107,0.853579
4177.35,0.537671,0.542379,10.7433,0.853687
4177.7,0.537228,0.54296,10.7761,0.853801
4178.04,0.538095,0.543588,10.7615,0.853923
4178.38,0.539898,0.544347,10.7462,0.854052
4178.72,0.542016,0.545307,10.7286,0.854187
4179.06,0.544051,0.546495,10.7066,0.854331
4179.4,0.545938,0.547861,10.6848,0.854481
4179.75,0.547633,0.5493,10.6629,0.854639
4180.09,0.549095,0.550711,10.6411,0.854804
4180.43,0.550276,0.552046,10.6189,0.854977
4180.77,0.551238,0.553308,10.5929,0.855158
4181.11,0.552364,0.554544,10.5671,0.855346
4181.46,0.554093,0.555819,10.5341,0.855543
4181.8,0.556628,0.557183,10.4928,0.855747
4182.14,0.55991,0.558625,10.4518,0.855959
4182.48,0.56379,0.560101,10.4009,0.856179
4182.83,0.56762,0.561552,10.3482,0.856406
4183.17,0.570548,0.562932,10.3009,0.85664
4183.51,0.572184,0.56421,10.2737,0.856882
4183.85,0.573176,0.565373,10.2466,0.857131
4184.19,0.574312,0.566418,10.2102,0.857387
4184.54,0.57626,0.567359,10.1668,0.85765
4184.88,0.579594,0.568232,10.1236,0.85792
4185.22,0.584567,0.569075,10.0597,0.858197
4185.56,0.589921,0.569933,9.99506,0.85848
4185.91,0.593951,0.570857,9.95287,0.85877
4186.25,0.595683,0.571876,9.9592,0.859066
4186.59,0.595347,0.572965,9.96554,0.859369
4186.93,0.593319,0.574078,9.99836,0.859678
4187.28,0.590395,0.575156,10.0437,0.859993
4187.62,0.58763,0.576137,10.0884,0.860313
4187.96,0.585864,0.576981,10.1172,0.86064
4188.3,0.585203,0.577691,10.1461,0.860973
4188.65,0.585588,0.578308,10.1583,0.861311
4188.99,0.586711,0.578881,10.1482,0.861654
4189.33,0.587966,0.579464,10.1381,0.862003
4189.68,0.588805,0.580097,10.1396,0.862357
4190.02,0.589269,0.580791,10.1439,0.862717
4190.36,0.589658,0.581517,10.1449,0.863081
4190.7,0.590144,0.582209,10.131,0.863451
4191.05,0.590595,0.582782,10.1171,0.863825
4191.39,0.59084,0.583141,10.1102,0.864204
4191.73,0.590767,0.583218,10.109,0.864588
4192.08,0.59032,0.582988,10.1078,0.864976
4192.42,0.589461,0.582482,10.1198,0.865369
4192.76,0.588247,0.581768,10.1328,0.865766
4193.1,0.586762,0.58091,10.1517,0.866167
4193.45,0.585025,0.579945,10.184,0.866572
4193.79,0.582945,0.578866,10.2166,0.866982
4194.13,0.580425,0.577626,10.2679,0.867395
4194.48,0.577431,0.576171,10.3282,0.867811
4194.82,0.573967,0.574487,10.3903,0.868232
4195.16,0.570141,0.572611,10.4717,0.868656
4195.51,0.566411,0.570617,10.554,0.869083
4195.85,0.563307,0.56859,10.6146,0.869514
4196.19,0.561312,0.566615,10.6465,0.869948
4196.54,0.560862,0.564735,10.6785,0.870384
4196.88,0.562173,0.562958,10.6716,0.870824
4197.22,0.563953,0.561287,10.656,0.871267
4197.57,0.564266,0.559736,10.6531,0.871712
4197.91,0.562249,0.558333,10.7025,0.87216
4198.25,0.559456,0.557106,10.7523,0.872611
4198.6,0.557705,0.556097,10.7774,0.873064
4198.94,0.557662,0.555347,10.7841,0.873519
4199.28,0.559051,0.554895,10.7908,0.873977
4199.63,0.561476,0.554764,10.7642,0.874436
4199.97,0.564138,0.554977,10.7362,0.874898
4200.32,0.56613,0.555565,10.7102,0.875361
4200.66,0.567136,0.55654,10.6881,0.875826
4201.0,0.567747,0.557911,10.6661,0.876293
4201.35,0.568581,0.559697,10.6515,0.876761
4201.69,0.569784,0.561921,10.6398,0.87723
4202.03,0.571229,0.564572,10.6266,0.877701
4202.38,0.572868,0.567631,10.6,0.878173
4202.72,0.574883,0.571042,10.5735,0.878646
4203.07,0.577497,0.574712,10.5334,0.87912
4203.41,0.580842,0.578536,10.479,0.879595
4203.75,0.584962,0.582438,10.425,0.880071
4204.1,0.589764,0.586376,10.3647,0.880547
4204.44,0.594396,0.590343,10.3038,0.881024
4204.79,0.597723,0.594365,10.2518,0.881501
4205.13,0.599224,0.598461,10.2252,0.881979
4205.47,0.599572,0.602602,10.1986,0.882456
4205.82,0.599584,0.606717,10.173,0.882934
4206.16,0.600189,0.610722,10.1481,0.883412
4206.51,0.602389,0.614525,10.1228,0.883889
4206.85,0.606791,0.618066,10.0719,0.884366
4207.19,0.612489,0.621322,10.0215,0.884843
4207.54,0.618219,0.624298,9.9861,0.885319
4207.88,0.622912,0.626996,9.97258,0.885795
4208.23,0.625745,0.629406,9.95909,0.88627
4208.57,0.62609,0.631495,9.95527,0.886744
4208.92,0.62472,0.633231,9.95403,0.887218
4209.26,0.623047,0.634613,9.9505,0.88769
4209.6,0.622064,0.635689,9.93617,0.888161
4209.95,0.621739,0.636535,9.92188,0.888631
4210.29,0.621882,0.637232,9.91117,0.889099
4210.64,0.622168,0.637841,9.90326,0.889566
4210.98,0.622154,0.638367,9.89536,0.890031
4211.33,0.621536,0.638762,9.89109,0.890495
4211.67,0.620678,0.638963,9.88702,0.890956
4212.02,0.620133,0.638951,9.8769,0.891416
4212.36,0.620312,0.638773,9.85494,0.891874
4212.71,0.621402,0.63853,9.83305,0.892329
4213.05,0.623476,0.638359,9.7948,0.892783
4213.4,0.625662,0.638381,9.75062,0.893234
4213.74,0.626572,0.638636,9.71473,0.893682
4214.08,0.625504,0.639078,9.74027,0.894128
4214.43,0.623715,0.639616,9.76592,0.894571
4214.77,0.622765,0.64016,9.77135,0.895011
4215.12,0.623173,0.640638,9.75694,0.895448
4215.46,0.624434,0.641024,9.74256,0.895883
4215.81,0.626076,0.641349,9.72153,0.896314
4216.15,0.628038,0.641665,9.69978,0.896741
4216.5,0.630401,0.641989,9.67713,0.897166
4216.84,0.633074,0.642317,9.65215,0.897587
4217.19,0.635666,0.642631,9.62727,0.898004
4217.53,0.637769,0.642891,9.61485,0.898418
4217.88,0.639081,0.643038,9.60834,0.898827
4218.22,0.63937,0.64303,9.60392,0.899233
4218.57,0.638546,0.642833,9.62745,0.899635
4218.91,0.636962,0.642386,9.65107,0.900032
4219.26,0.635064,0.641594,9.6817,0.900426
4219.6,0.633212,0.640351,9.72058,0.900814
4219.95,0.631669,0.638565,9.7597,0.901199
4220.3,0.630613,0.636164,9.7955,0.901579
4220.64,0.62969,0.633145,9.8309,0.901954
4220.99,0.628349,0.629579,9.86284,0.902324
4221.33,0.626639,0.625579,9.8839,0.902689
4221.68,0.625781,0.621243,9.90502,0.903049
4222.02,0.626956,0.616616,9.91422,0.903404
4222.37,0.629124,0.611689,9.91677,0.903754
4222.71,0.629722,0.60643,9.92242,0.904098
4223.06,0.6267,0.600828,10.0069,0.904437
4223.4,0.619957,0.594949,10.0925,0.90477
4223.75,0.609861,0.588959,10.2076,0.905098
4224.1,0.597744,0.583088,10.3624,0.905419
4224.44,0.586094,0.577543,10.5208,0.905735
4224.79,0.57714,0.572461,10.6459,0.906044
4225.13,0.570928,0.567898,10.7656,0.906348
4225.48,0.566599,0.563824,10.8685,0.906645
4225.82,0.56344,0.560178,10.9073,0.906936
4226.17,0.561044,0.556946,10.9463,0.90722
4226.52,0.559057,0.554186,10.9867,0.907498
4226.86,0.557362,0.552011,11.028,0.90777
4227.21,0.556013,0.550556,11.0687,0.908035
4227.55,0.555095,0.549941,11.0683,0.908295
4227.9,0.554801,0.550216,11.068,0.908548
4228.24,0.555347,0.551357,11.0537,0.908795
4228.59,0.55679,0.553264,11.0202,0.909037
4228.94,0.558994,0.555814,10.9869,0.909272
4229.28,0.561811,0.558898,10.9391,0.909501
4229.63,0.565102,0.562448,10.8884,0.909725
4229.97,0.568731,0.566419,10.8359,0.909943
4230.32,0.572613,0.570799,10.776,0.910155
4230.67,0.57677,0.575564,10.7165,0.910362
4231.01,0.581224,0.580623,10.6494,0.910563
4231.36,0.585822,0.585807,10.5777,0.910758
4231.71,0.590284,0.590919,10.5068,0.910949
4232.05,0.594436,0.595764,10.4369,0.911133
4232.4,0.598541,0.600208,10.3677,0.911313
4232.74,0.602951,0.604217,10.3007,0.911487
4233.09,0.607673,0.60786,10.2364,0.911656
4233.44,0.612279,0.61126,10.1727,0.911819
4233.78,0.616394,0.614541,10.1218,0.911978
4234.13,0.620216,0.617775,10.0741,0.912132
4234.48,0.624183,0.620969,10.0259,0.91228
4234.82,0.628507,0.624085,9.9752,0.912424
4235.17,0.632926,0.627066,9.92491,0.912563
4235.52,0.637119,0.629872,9.88053,0.912697
4235.86,0.640796,0.632499,9.83978,0.912826
4236.21,0.64369,0.634986,9.79986,0.912951
4236.56,0.645795,0.63739,9.78236,0.913071
4236.9,0.648073,0.639789,9.7649,0.913186
4237.25,0.651679,0.642261,9.72291,0.913297
4237.6,0.656676,0.644868,9.64885,0.913404
