Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4215.46,0.703301,0.690948,1.62567,0.871615
4215.81,0.703695,0.6891,1.62648,0.871453
4216.15,0.704566,0.688988,1.62669,0.871295
4216.5,0.706119,0.690675,1.62609,0.871142
4216.84,0.708399,0.694117,1.62348,0.870993
4217.19,0.711164,0.699182,1.62087,0.870848
4217.53,0.714161,0.705656,1.61595,0.870707
4217.88,0.717315,0.713237,1.60994,0.870571
4218.22,0.720665,0.721545,1.60378,0.87044
4218.57,0.724306,0.730131,1.59511,0.870313
4218.91,0.728515,0.738498,1.58651,0.870191
4219.26,0.733581,0.746126,1.57886,0.870074
4219.6,0.739174,0.752521,1.57229,0.869962
4219.95,0.744283,0.757267,1.56575,0.869854
4220.3,0.747773,0.760054,1.56823,0.869752
4220.64,0.74799,0.760695,1.57224,0.869655
4220.99,0.743092,0.759132,1.57886,0.869563
4221.33,0.733161,0.755394,1.5934,0.869477
4221.68,0.722024,0.749541,1.60814,0.869396
4222.02,0.713627,0.741625,1.62249,0.86932
4222.37,0.707953,0.731663,1.63671,0.86925
4222.71,0.702257,0.719631,1.65139,0.869186
4223.06,0.69404,0.705493,1.67349,0.869128
4223.4,0.681869,0.689279,1.69603,0.869075
4223.75,0.664612,0.671172,1.72239,0.869029
4224.1,0.643157,0.65156,1.75386,0.868988
4224.44,0.620799,0.63106,1.7862,0.868953
4224.79,0.600812,0.610507,1.81568,0.868925
4225.13,0.585373,0.590874,1.84511,0.868903
4225.48,0.576196,0.573149,1.86936,0.868888
4225.82,0.57285,0.558247,1.87364,0.868879
4226.17,0.570451,0.546939,1.87793,0.868876
4226.52,0.564043,0.539798,1.88697,0.86888
4226.86,0.555278,0.537174,1.89897,0.868889
4227.21,0.550613,0.539192,1.91031,0.868905
4227.55,0.554952,0.54575,1.88346,0.868928
4227.9,0.566954,0.556497,1.85718,0.868956
4228.24,0.583804,0.570833,1.82621,0.86899
4228.59,0.602708,0.587945,1.78893,0.86903
4228.94,0.620895,0.606863,1.75278,0.869075
4229.28,0.635932,0.62653,1.72143,0.869126
4229.63,0.647746,0.645914,1.69172,0.869183
4229.97,0.657275,0.664107,1.66435,0.869245
4230.32,0.665686,0.680381,1.64325,0.869312
4230.67,0.674626,0.694216,1.62255,0.869385
4231.01,0.685677,0.705317,1.60207,0.869463
4231.36,0.698647,0.713578,1.58187,0.869546
4231.71,0.712028,0.719037,1.56219,0.869634
4232.05,0.72382,0.721847,1.55179,0.869727
4232.4,0.730262,0.722264,1.5415,0.869825
4232.74,0.727308,0.720632,1.54034,0.869927
4233.09,0.715785,0.717364,1.55193,0.870034
4233.44,0.702581,0.712925,1.56365,0.870146
4233.78,0.694141,0.707798,1.57435,0.870262
4234.13,0.691168,0.702429,1.5849,0.870382
4234.48,0.691915,0.697187,1.59573,0.870507
4234.82,0.694479,0.692354,1.60733,0.870636
4235.17,0.696646,0.688109,1.61906,0.870769
4235.52,0.696314,0.684547,1.63225,0.870906
4235.86,0.693475,0.681712,1.64643,0.871046
4236.21,0.689641,0.67962,1.66073,0.871191
4236.56,0.686211,0.678273,1.67293,0.87134
