Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4051.13,0.611104,0.290237,0.0,0.870628
4051.46,0.613508,0.330766,0.0,0.870186
4051.79,0.61469,0.371829,0.0,0.869744
4052.13,0.614383,0.410636,0.0,0.869302
4052.46,0.61292,0.444985,0.0,0.868861
4052.79,0.610686,0.474463,0.0,0.868419
4053.12,0.607912,0.500176,0.0,0.867978
4053.45,0.6047,0.523381,0.0,0.867538
4053.78,0.601153,0.544212,0.0,0.867098
4054.12,0.597408,0.561527,0.0,0.866658
4054.45,0.593612,0.57402,0.0,0.866219
4054.78,0.590075,0.581528,0.0,0.86578
4055.11,0.587528,0.585202,0.0,0.865342
4055.44,0.586742,0.586535,0.0,0.864905
4055.77,0.587443,0.586546,0.0,0.864469
4056.11,0.588108,0.585724,0.0,0.864034
4056.44,0.587286,0.584291,0.0,0.863599
4056.77,0.584962,0.582442,0.0,0.863166
4057.1,0.581934,0.58048,0.0,0.862733
4057.43,0.578898,0.578759,0.0,0.862302
4057.77,0.576135,0.577545,0.0,0.861872
4058.1,0.573819,0.57696,0.0,0.861443
4058.43,0.57216,0.576996,0.0,0.861015
4058.76,0.571417,0.577567,0.0,0.860589
4059.09,0.571816,0.578563,0.0,0.860164
4059.43,0.572945,0.579802,4.64043,0.85974
4059.76,0.573875,0.580967,4.6441,0.859318
4060.09,0.573799,0.581468,4.65527,0.858898
4060.42,0.572687,0.580875,4.66756,0.85848
4060.76,0.570796,0.579097,4.6805,0.858063
4061.09,0.568455,0.576209,4.6965,0.857648
4061.42,0.566181,0.572335,4.71258,0.857234
4061.75,0.564493,0.56765,4.72361,0.856823
4062.08,0.563073,0.562387,4.72857,0.856414
4062.42,0.56068,0.556817,4.73354,0.856007
4062.75,0.556274,0.551232,4.76778,0.855601
4063.08,0.551037,0.545946,4.81237,0.855198
4063.41,0.547297,0.541283,4.85589,0.854797
4063.75,0.546573,0.537539,4.86063,0.854399
4064.08,0.547483,0.53496,4.86537,0.854003
4064.41,0.548019,0.533761,4.8722,0.853609
4064.74,0.547189,0.533566,4.88318,0.853218
4065.08,0.545561,0.534773,4.89421,0.852829
4065.41,0.543843,0.537324,4.89859,0.852443
4065.74,0.542773,0.541102,4.89904,0.852059
4066.07,0.543115,0.545938,4.89949,0.851678
4066.41,0.545501,0.551614,4.87324,0.8513
4066.74,0.549887,0.557875,4.845,0.850925
4067.07,0.55602,0.564431,4.81458,0.850553
4067.41,0.563376,0.570975,4.77587,0.850184
4067.74,0.570866,0.577191,4.73762,0.849817
4068.07,0.577345,0.58278,4.70553,0.849454
4068.4,0.5821,0.587481,4.67911,0.849094
4068.74,0.584833,0.59109,4.65291,0.848737
4069.07,0.585382,0.593485,4.64321,0.848383
4069.4,0.584458,0.59464,4.63736,0.848033
4069.74,0.583151,0.594628,4.63311,0.847686
4070.07,0.582343,0.593614,4.64212,0.847343
4070.4,0.582296,0.591834,4.65116,0.847003
4070.73,0.583154,0.589564,4.64956,0.846667
4071.07,0.58468,0.587088,4.63232,0.846334
4071.4,0.586155,0.584669,4.61517,0.846005
4071.73,0.58688,0.582514,4.60627,0.84568
4072.07,0.586732,0.58076,4.60085,0.845359
4072.4,0.585924,0.579458,4.59544,0.845041
4072.73,0.584664,0.578572,4.60048,0.844728
4073.07,0.583112,0.577991,4.60554,0.844418
4073.4,0.58142,0.577555,4.61057,0.844113
4073.73,0.579808,0.57708,4.61556,0.843811
4074.07,0.578609,0.576392,4.62055,0.843514
4074.4,0.578126,0.57535,4.62504,0.843221
4074.73,0.578071,0.573865,4.62919,0.842933
4075.07,0.577695,0.57191,4.63335,0.842649
4075.4,0.576326,0.569517,4.65284,0.842369
4075.73,0.573761,0.566793,4.67417,0.842094
4076.07,0.569958,0.563912,4.69849,0.841823
4076.4,0.565303,0.56111,4.73439,0.841557
4076.73,0.561136,0.55867,4.77071,0.841296
4077.07,0.558882,0.556896,4.78916,0.841039
4077.4,0.559045,0.556075,4.78958,0.840787
4077.73,0.561204,0.556441,4.79001,0.840541
4078.07,0.564875,0.558146,4.76056,0.840299
4078.4,0.569388,0.561247,4.72423,0.840062
4078.74,0.573988,0.565701,4.68915,0.83983
4079.07,0.578199,0.571378,4.66139,0.839603
4079.4,0.582345,0.578069,4.63387,0.839382
4079.74,0.58689,0.585507,4.60054,0.839165
4080.07,0.592109,0.593381,4.55902,0.838954
4080.4,0.598038,0.601349,4.51805,0.838749
4080.74,0.60466,0.609055,4.47307,0.838548
4081.07,0.611599,0.616159,4.42696,0.838354
4081.41,0.618273,0.622363,4.38191,0.838165
4081.74,0.62415,0.627447,4.35581,0.837981
4082.07,0.62888,0.631296,4.32993,0.837803
4082.41,0.632167,0.633918,4.30949,0.837631
4082.74,0.63413,0.635434,4.29999,0.837465
4083.08,0.635552,0.636063,4.29053,0.837304
4083.41,0.63725,0.636085,4.28017,0.83715
4083.74,0.639712,0.635805,4.26932,0.837001
4084.08,0.643185,0.635518,4.25851,0.836859
4084.41,0.647625,0.635495,4.24614,0.836722
4084.75,0.651573,0.635963,4.23372,0.836592
4085.08,0.653151,0.637104,4.2275,0.836468
4085.42,0.651826,0.63905,4.24048,0.83635
4085.75,0.649721,0.641872,4.25351,0.836239
4086.08,0.649185,0.645576,4.25153,0.836134
4086.42,0.650972,0.650085,4.23733,0.836036
4086.75,0.654435,0.655239,4.22319,0.835944
4087.09,0.658913,0.660812,4.20149,0.835859
4087.42,0.663961,0.666525,4.1787,0.83578
4087.76,0.669215,0.672087,4.15809,0.835708
4088.09,0.674203,0.677221,4.14747,0.835643
4088.42,0.67819,0.681703,4.13688,0.835585
4088.76,0.680432,0.685368,4.13462,0.835534
4089.09,0.680999,0.688113,4.14148,0.835489
4089.43,0.680822,0.689883,4.14836,0.835452
4089.76,0.680772,0.690665,4.15857,0.835422
4090.1,0.680941,0.690479,4.16972,0.835399
4090.43,0.681055,0.689376,4.18113,0.835383
4090.77,0.680606,0.687445,4.19458,0.835374
4091.1,0.67839,0.684803,4.20809,0.835373
4091.44,0.673121,0.681589,4.23038,0.835379
4091.77,0.665351,0.677937,4.26561,0.835393
4092.11,0.657966,0.673962,4.3013,0.835414
4092.44,0.653681,0.669749,4.31846,0.835443
4092.78,0.652072,0.665339,4.32832,0.835479
4093.11,0.650963,0.660737,4.3386,0.835524
4093.45,0.64863,0.65592,4.36017,0.835575
4093.78,0.64506,0.650854,4.38191,0.835635
4094.12,0.640631,0.645505,4.4084,0.835703
4094.45,0.635596,0.639865,4.44394,0.835779
4094.79,0.630018,0.633967,4.47992,0.835862
4095.12,0.623954,0.627882,4.51848,0.835953
4095.46,0.617521,0.621704,4.55868,0.836052
4095.79,0.610877,0.615519,4.59942,0.836158
4096.13,0.604211,0.609378,4.63527,0.836272
4096.46,0.597834,0.603292,4.67139,0.836393
4096.8,0.59209,0.597234,4.70623,0.836521
4097.13,0.587133,0.591164,4.73718,0.836656
4097.47,0.582776,0.585048,4.76845,0.836798
4097.8,0.578783,0.578871,4.80255,0.836948
4098.14,0.574673,0.572636,4.83872,0.837103
4098.47,0.569777,0.566358,4.8753,0.837266
4098.81,0.563569,0.560067,4.92763,0.837435
4099.14,0.556279,0.553804,4.98221,0.837611
4099.48,0.548379,0.54763,5.03697,0.837792
4099.81,0.540615,0.541638,5.09018,0.837981
4100.15,0.534285,0.535964,5.14425,0.838175
4100.48,0.530675,0.530791,5.17785,0.838375
4100.82,0.529668,0.526339,5.19434,0.838581
4101.16,0.529912,0.522844,5.2109,0.838793
4101.49,0.530198,0.52053,5.22128,0.839011
4101.83,0.530393,0.519576,5.23074,0.839234
4102.16,0.530762,0.520092,5.23701,0.839463
4102.5,0.531585,0.522115,5.22935,0.839697
4102.83,0.533171,0.525609,5.2217,0.839937
4103.17,0.535828,0.530482,5.20178,0.840182
4103.51,0.53973,0.536597,5.17009,0.840431
4103.84,0.544916,0.543776,5.13867,0.840686
4104.18,0.551376,0.551807,5.09166,0.840946
4104.51,0.558801,0.560446,5.04197,0.84121
4104.85,0.566755,0.569424,4.99236,0.841479
4105.18,0.574779,0.578453,4.93969,0.841752
4105.52,0.58236,0.58725,4.88785,0.84203
4105.86,0.589,0.595548,4.84108,0.842313
4106.19,0.594867,0.603114,4.7998,0.842599
4106.53,0.600863,0.60976,4.75905,0.84289
4106.86,0.607773,0.615357,4.71428,0.843184
4107.2,0.615201,0.619836,4.66891,0.843483
4107.54,0.622201,0.623191,4.62575,0.843785
4107.87,0.628018,0.625473,4.59588,0.844091
4108.21,0.632458,0.626783,4.5663,0.844401
4108.54,0.635428,0.627263,4.54882,0.844714
4108.88,0.636921,0.627088,4.54704,0.84503
4109.22,0.637026,0.626454,4.54526,0.84535
4109.55,0.63587,0.625571,4.5563,0.845673
4109.89,0.633844,0.624643,4.57161,0.845999
4110.23,0.631474,0.623861,4.5867,0.846328
4110.56,0.629282,0.623388,4.59842,0.84666
4110.9,0.627771,0.623348,4.61019,0.846994
4111.23,0.627438,0.623823,4.61449,0.847331
4111.57,0.628524,0.624859,4.60759,0.847671
4111.91,0.630948,0.626473,4.6007,0.848013
4112.24,0.634574,0.628654,4.58249,0.848357
4112.58,0.638977,0.631365,4.56013,0.848704
4112.92,0.643571,0.634539,4.53828,0.849053
4113.25,0.647798,0.638075,4.52311,0.849403
4113.59,0.651187,0.641833,4.50802,0.849756
4113.93,0.653302,0.645645,4.50118,0.85011
4114.26,0.654314,0.64933,4.50791,0.850466
4114.6,0.655232,0.652714,4.51466,0.850824
4114.94,0.65699,0.655652,4.51011,0.851183
4115.27,0.659101,0.658024,4.50079,0.851543
4115.61,0.660247,0.659735,4.4921,0.851905
4115.95,0.659524,0.660716,4.50302,0.852268
4116.28,0.657594,0.660928,4.51399,0.852632
4116.62,0.655468,0.660373,4.52652,0.852997
4116.96,0.653741,0.659099,4.54185,0.853362
4117.29,0.652407,0.657209,4.55726,0.853729
4117.63,0.651377,0.654843,4.57163,0.854096
4117.97,0.650212,0.652169,4.58555,0.854463
4118.3,0.648258,0.649358,4.59953,0.854831
4118.64,0.645137,0.646576,4.61287,0.855199
4118.98,0.641555,0.643976,4.62628,0.855568
4119.32,0.63847,0.641685,4.63623,0.855936
4119.65,0.636652,0.6398,4.63949,0.856305
4119.99,0.636574,0.638381,4.64274,0.856673
4120.33,0.638588,0.637449,4.63294,0.857041
4120.66,0.641895,0.637,4.61686,0.857409
4121.0,0.644969,0.637014,4.6009,0.857777
4121.34,0.646525,0.637471,4.59883,0.858143
4121.68,0.646267,0.638351,4.59676,0.85851
4122.01,0.644162,0.639632,4.59738,0.858875
4122.35,0.640964,0.641276,4.60338,0.85924
4122.69,0.638645,0.643216,4.60939,0.859603
4123.02,0.639115,0.645353,4.59934,0.859966
4123.36,0.642291,0.647571,4.58132,0.860327
4123.7,0.646804,0.649746,4.5634,0.860687
4124.04,0.651324,0.651765,4.55147,0.861046
4124.37,0.654772,0.653528,4.5396,0.861403
4124.71,0.656147,0.654949,4.53566,0.861758
4125.05,0.655219,0.655955,4.5477,0.862112
4125.39,0.652965,0.656487,4.55979,0.862464
4125.72,0.650416,0.656511,4.57877,0.862814
4126.06,0.647993,0.656008,4.60135,0.863162
4126.4,0.645718,0.65498,4.6241,0.863508
4126.74,0.643612,0.653444,4.6462,0.863852
4127.07,0.641705,0.651423,4.66846,0.864193
4127.41,0.640028,0.648943,4.68737,0.864532
4127.75,0.638474,0.646034,4.69935,0.864868
4128.09,0.636725,0.642738,4.71137,0.865202
4128.43,0.634461,0.639105,4.71976,0.865533
4128.76,0.631588,0.635178,4.72635,0.865861
4129.1,0.628155,0.630978,4.733,0.866186
4129.44,0.624272,0.626514,4.75636,0.866508
4129.78,0.620272,0.621799,4.7799,0.866826
