3254,3269,3291,3329,3352,3367,3414,3484,3534,3565,3639,3664
,4.289755938000697,,,5.8192307629786155,4.7154515639876475,6.558662041093442,5.417001299802472,8.726738187487669,3.171517848268497,9.048081990773564,6.558662041093442
7.326060612218041,5.417001299802472,7.326060612218041,,4.7154515639876475,2.465563537956891,3.962249115733787,,3.171517848268497,,,6.558662041093442
6.195688514298286,,6.195688514298286,,3.171517848268497,3.171517848268497,6.993409363228223,2.465563537956891,2.465563537956891,8.386200760336752,3.962249115733787,6.993409363228223
10.203556684368529,5.417001299802472,10.203556684368529,,,9.048081990773564,4.7154515639876475,,4.7154515639876475,,11.158823448212644,9.048081990773564
6.195688514298286,6.558662041093442,5.026315003666847,,5.429393889719062,4.289755938000697,9.903674505823926,9.350896028552546,4.7154515639876475,5.417001299802472,6.993409363228223,10.936935442304934
2.821688542049529,6.558662041093442,,,4.289755938000697,3.171517848268497,10.696559772843926,2.821688542049529,2.465563537956891,3.962249115733787,10.696559772843926,9.350896028552546
4.289755938000697,3.962249115733787,5.417001299802472,,10.696559772843926,4.289755938000697,10.436413662808722,7.723103753559302,4.289755938000697,11.725953526668889,8.726738187487669,9.903674505823926
7.723103753559302,8.386200760336752,6.195688514298286,,4.289755938000697,5.417001299802472,3.962249115733787,4.289755938000697,4.289755938000697,10.936935442304934,4.7154515639876475,7.723103753559302
10.203556684368529,,2.821688542049529,,5.8192307629786155,8.386200760336752,3.962249115733787,,,4.289755938000697,8.726738187487669,3.962249115733787
3.5148691393392646,,4.289755938000697,,,,9.635851453726046,10.696559772843926,,6.558662041093442,9.048081990773564,5.417001299802472
9.890684824613503,3.962249115733787,8.025892560343147,,8.386200760336752,5.026315003666847,9.048081990773564,,3.962249115733787,,4.7154515639876475,4.289755938000697
3.962249115733787,,,,,10.936935442304934,8.386200760336752,4.7154515639876475,7.723103753559302,,5.026315003666847,3.962249115733787
6.993409363228223,2.465563537956891,10.203556684368529,,6.195688514298286,4.289755938000697,,9.350896028552546,8.726738187487669,2.465563537956891,5.8192307629786155,6.993409363228223
6.558662041093442,7.326060612218041,3.5148691393392646,,10.936935442304934,10.436413662808722,,3.5148691393392646,4.289755938000697,,3.962249115733787,4.289755938000697
6.558662041093442,,9.890684824613503,,,8.025892560343147,,6.993409363228223,,,3.962249115733787,8.386200760336752
8.726738187487669,2.821688542049529,8.025892560343147,,,7.326060612218041,,5.8192307629786155,6.558662041093442,4.7154515639876475,,3.962249115733787
6.195688514298286,,9.350896028552546,,,6.195688514298286,,3.962249115733787,11.88597800841575,9.635851453726046,8.726738187487669,3.962249115733787
7.723103753559302,10.203556684368529,6.993409363228223,,5.417001299802472,9.635851453726046,,,,9.048081990773564,5.8192307629786155,8.025892560343147
7.723103753559302,10.436413662808722,6.558662041093442,,,,,6.993409363228223,6.993409363228223,5.417001299802472,3.5148691393392646,9.635851453726046
3.5148691393392646,7.326060612218041,6.558662041093442,,,,,6.195688514298286,3.962249115733787,11.36349409568806,10.696559772843926,9.048081990773564
3.962249115733787,10.203556684368529,8.726738187487669,,,,,11.88597800841575,,10.936935442304934,,9.350896028552546
6.195688514298286,11.552164673887582,6.195688514298286,,,,,,,9.350896028552546,,12.05664715526474
5.8192307629786155,3.5148691393392646,7.723103753559302,,,,,3.962249115733787,4.289755938000697,,,
10.696559772843926,8.726738187487669,7.723103753559302,,,,,9.635851453726046,5.429393889719062,,,5.8192307629786155
6.558662041093442,5.026315003666847,3.5148691393392646,,,,,,6.558662041093442,4.289755938000697,,
9.890684824613503,6.195688514298286,3.962249115733787,,,,,2.465563537956891,5.8192307629786155,,,
11.88597800841575,4.289755938000697,6.195688514298286,,,,,6.195688514298286,5.026315003666847,6.195688514298286,,
10.436413662808722,6.993409363228223,11.158823448212644,,,,,6.195688514298286,3.5148691393392646,3.962249115733787,,
3.5148691393392646,,10.696559772843926,,,,,6.195688514298286,8.726738187487669,,,
,,6.558662041093442,,,,,10.696559772843926,,9.048081990773564,,
3.171517848268497,,9.890684824613503,,,,,5.8192307629786155,6.195688514298286,7.326060612218041,,
,,10.436413662808722,,,,,,,,,
8.025892560343147,,3.5148691393392646,,,,,12.461797753087945,,,,
,,3.962249115733787,,,,,8.025892560343147,4.7154515639876475,3.5148691393392646,,
,,,,,,,5.026315003666847,2.465563537956891,3.171517848268497,,
,,,,,,,3.962249115733787,6.195688514298286,5.417001299802472,,
,,3.171517848268497,,,,,9.350896028552546,7.723103753559302,6.195688514298286,,
,,8.025892560343147,,,,,6.558662041093442,6.195688514298286,5.026315003666847,,
,,,,,,,4.289755938000697,,,,
,,,,,,,2.821688542049529,7.723103753559302,9.635851453726046,,
,,,,,,,5.8192307629786155,5.8192307629786155,3.962249115733787,,
,,,,,,,3.171517848268497,3.5148691393392646,,,
,,,,,,,6.195688514298286,5.417001299802472,,,
,,,,,,,3.962249115733787,5.026315003666847,6.993409363228223,,
,,,,,,,5.026315003666847,6.195688514298286,9.350896028552546,,
,,,,,,,,1.1093072082703301,6.993409363228223,,
,,,,,,,4.7154515639876475,8.025892560343147,,,
,,,,,,,,3.962249115733787,,,
,,,,,,,3.171517848268497,,4.7154515639876475,,
,,,,,,,6.195688514298286,9.350896028552546,5.026315003666847,,
,,,,,,,6.558662041093442,3.5148691393392646,,,
,,,,,,,5.417001299802472,6.558662041093442,6.993409363228223,,
,,,,,,,5.026315003666847,9.635851453726046,,,
,,,,,,,5.417001299802472,3.171517848268497,8.025892560343147,,
,,,,,,,8.386200760336752,4.289755938000697,,,
,,,,,,,,2.821688542049529,9.048081990773564,,
,,,,,,,3.962249115733787,3.171517848268497,,,
,,,,,,,10.436413662808722,7.326060612218041,6.993409363228223,,
,,,,,,,5.8192307629786155,9.890684824613503,2.821688542049529,,
,,,,,,,,,9.635851453726046,,
,,,,,,,,6.195688514298286,7.326060612218041,,
,,,,,,,,10.203556684368529,4.7154515639876475,,
,,,,,,,,3.962249115733787,11.158823448212644,,
,,,,,,,,,3.962249115733787,,
,,,,,,,,2.103343935474774,,,
,,,,,,,,4.7154515639876475,,,
,,,,,,,,,11.725953526668889,,
,,,,,,,,6.195688514298286,,,
,,,,,,,,6.558662041093442,,,
,,,,,,,,5.026315003666847,,,
,,,,,,,,3.962249115733787,,,
,,,,,,,,5.417001299802472,,,
,,,,,,,,7.326060612218041,,,
,,,,,,,,5.026315003666847,,,
,,,,,,,,5.417001299802472,,,
,,,,,,,,5.8192307629786155,,,
,,,,,,,,5.417001299802472,,,
,,,,,,,,9.048081990773564,,,
,,,,,,,,8.025892560343147,,,
,,,,,,,,2.821688542049529,,,
,,,,,,,,5.026315003666847,,,
,,,,,,,,10.696559772843926,,,
,,,,,,,,3.171517848268497,,,
,,,,,,,,2.103343935474774,,,
,,,,,,,,10.436413662808722,,,
,,,,,,,,5.8192307629786155,,,
,,,,,,,,6.558662041093442,,,
,,,,,,,,10.203556684368529,,,
,,,,,,,,12.05664715526474,,,
