Mhost,Msat,R,V,m_infall,m_max,r,r_min,t_infall,t_peri,v,v_max
870186067843970.4,978335347710.4874,0.027950070468325962,0.8702072359612877,1415313132714.9187,1547518508620.384,1.6621089706068384,1.6621089706068384,0.8512049999999999,1.152749,1.120295062252128,1.3752656855532177
870186067843970.4,2559822801110.7827,0.06244159736374698,0.886030458966538,4934017834729.688,5649438626221.565,1.6660130155949893,1.6660130155949893,0.8512049999999999,1.152749,1.1497264580226318,1.1840089831519651
363775467749908.4,730624804679.4681,0.007589143915616122,0.8416967363277384,1094830089075.3324,1094830089075.3324,0.8849863716149569,0.2752152797467847,0.710946,0.9182459999999999,0.8662441788879253,1.7641065935815547
921116739278463.8,2333825632047.267,0.054899490495968616,0.8527998066373329,2760221627935.008,3474638179450.5166,0.4370473804410056,0.4370473804410056,0.418178,0.665315,1.0949899200446216,1.2285331358434926
517785825140844.9,85342247326.44017,0.06074342359190156,0.847556878219226,55942835237.81388,1183850822711.9644,0.12467014666972034,0.09963763674351704,0.139298,0.482054,1.5461440187985696,1.6881740132570464
1176465272910652.8,2171831675651.403,0.06269418914679914,0.8237278156972395,5405716340844.903,5664209685553.914,0.5862639989551687,0.20727857464634175,0.710946,0.9628030000000001,0.8214755140376971,1.5228384275395774
1096849378499119.6,775381100903.9882,0.048386199106578605,0.8589843728408284,,1540620384803.545,0.2381862564042634,0.1532144212503537,,0.892508,0.8915796914611575,1.2830422281230989
1253933485420525.8,549531750853.7666,0.012206009856164612,0.8932743554912369,1135992602091.5803,1633190614026.5881,0.061153928889334463,0.061153928889334463,0.326854,0.363626,1.7270575234367704,2.025206740346206
680896595517258.5,1068881802020.6794,0.04320343275551464,0.8990839343916813,985081199550.96,2983943913689.808,0.24726863180970565,0.20169384805563045,0.23237600000000003,0.482054,1.3895500103771392,1.4761150670582797
1322533216945725.2,1233825749648.449,0.04288909344893861,0.8248123938845983,1331658800401.7725,1442392956407.681,0.8655782287126423,0.8655782287126423,0.781616,1.089032,1.028229490473353,1.028229490473353
350369282643946.8,838847828324.963,0.04129152859749365,0.8557381860382972,2859187570576.0713,2963781477719.35,0.41440022679243615,0.058721401412300325,0.593799,0.8512049999999999,0.8131064651434233,1.569582492744714
760709008869530.2,655686857169.8671,0.0641794141456422,0.8508269696360623,,1443525848295.421,0.5922884099527262,0.13373598144175464,,1.068586,1.1094490106160575,1.9459521621427769
448940903401311.6,269571639208.27176,0.0653645055561041,0.8189717681627507,820654376460.8567,863327896011.8168,0.2168347905564416,0.2168347905564416,0.6413260000000001,0.8757520000000001,0.8954425901566306,1.734772797807653
400000004828076.8,2974401794646.972,0.02716558335037168,0.8543407835008735,4534712117317.577,5003057735846.381,0.15601503327226526,0.15601503327226526,0.43846899999999994,0.500677,1.816565215792379,1.816565215792379
424667666943243.7,447020668785.81976,0.01185316267444702,0.8391136262370766,1902998550688.3308,2039837525081.2407,0.21322831023339808,0.21322831023339808,0.34271399999999996,0.500677,1.5825524401876498,1.6662439274874137
860314621592011.8,185819789423.92908,0.03231109802298174,0.8386965377800403,1296258518404.7266,1793205325140.325,0.25981782798348674,0.08447679217212876,0.260363,0.61674,1.1309160992587666,1.5095050221047968
455047264827745.94,647858209276.2186,0.036553445078045914,0.8943615882965731,,1344165431208.2715,0.31279977084735,0.2904705141457596,,,0.9665192878913148,0.9665192878913148
1123977814608921.6,441802086475.62775,0.02247229681699446,0.8704354788289977,2544564239125.5537,3588375375031.0186,0.15779696959483305,0.10160195199280814,0.524972,0.710946,1.330921546335253,1.67424523364054
531190548126062.0,1279073856283.604,0.024791549968406004,0.8619276061581208,1136533249890.694,1446627724289.5125,0.4321315862439248,0.4321315862439248,0.665315,1.068586,1.312153311732028,1.312153311732028
811358953121087.1,220088619485.9675,0.03404946633071699,0.8205618427142128,677031022416.5436,2193515476135.8936,0.03681720645580616,0.03681720645580616,0.326854,0.593799,1.6126140718533837,1.6126140718533837
729050228805577.5,1261939435202.3633,0.037736537541235064,0.8256689474100449,2159527364254.0618,2249143246085.672,0.1027942950367673,0.1027942950367673,0.43846899999999994,0.61674,1.88412530778334,1.88412530778334
1311790247603237.8,163958644844.904,0.05834498410098481,0.8242236406675063,668143295338.2571,1758242207952.7324,0.16302987783257647,0.143119688071294,0.245971,0.43846899999999994,1.3750732045655318,1.494689802897316
1273658832475509.5,1699157970623.338,0.060752504488003824,0.8974139016080436,1503441628076.809,1781388516395.864,0.6650258407079268,0.6650258407079268,0.759707,1.068586,1.2333542274734195,1.2333542274734195
627031026459604.1,241998528850.8124,0.027576114606539297,0.8822778171755649,825898127692.7621,825898127692.7621,0.2685998061333272,0.20996140260456064,0.482054,0.6413260000000001,1.4824433647607749,1.7434399178305595
362137372100254.06,264401773282.12698,0.046262651375890036,0.8827976634938558,1625450589778.434,3099955605364.8447,0.3195197119877033,0.2649428025733995,0.684501,0.981225,1.5980393204914483,1.5980393204914483
357549485021211.2,711816843911.3737,0.048549665026897164,0.8861736949111622,2259970528992.6143,3762348770127.0312,0.10547319624022336,0.10547319624022336,0.684501,0.8512049999999999,0.9200803406483656,2.1237615025085104
755255546309766.6,1761639625169.867,0.05955693668927641,0.8954240291491548,1484002992212.7031,1761639625169.867,0.24787621314438135,0.17740092855044526,0.8041560000000001,0.981225,1.2384276080064698,2.1750248447769853
