Mhost,Msat,R,V,m_infall,m_max,r,r_min,t_infall,t_peri,v,v_max
1058345642997412.0,754013315592.3191,0.03335991238274757,1.0599013111963502,1358149187308.7148,3828596857004.431,0.09468241478636263,0.09468241478636263,0.326854,0.593799,1.2545327539920574,1.2717622594753684
811078275501565.6,507779897855.2437,0.04762114914323542,1.0902134128375678,934072410753.3234,2045302859627.7693,0.0476549267973056,0.0476549267973056,0.593799,0.8512049999999999,1.6076756022653982,1.6605323225368134
802316108042209.8,2900044281193.5005,0.08004938115226166,1.1247191675521724,3645686945843.427,3645686945843.427,0.6318578399135768,0.31348948373383456,0.731448,0.9628030000000001,1.2006091760236952,1.6992795217286034
1351304283757660.2,179025112295.42096,0.07250263299687268,1.0769180938115628,789413597589.3647,1820339746032.4958,0.13092839819304744,0.09404821572297774,0.29172,0.500677,1.1883155517038015,1.1883155517038015
1351304283757660.2,268537656342.6883,0.07646533497665824,1.0863171179220603,503200896567.2082,739985223468.2422,0.16661369259253944,0.16661369259253944,0.710946,1.001185,1.7484567526723147,1.7484567526723147
1514460900293010.2,450122593181.6839,0.04723572923054278,1.124195974795008,870546536366.3219,1239537642824.2244,0.09281468680425774,0.09281468680425774,0.418178,0.665315,2.0085853871177344,2.0085853871177344
944264440143787.2,72333823243.7223,0.08871603968179557,1.0659876610873706,,1032397320319.0546,0.1482172927485007,0.12012672453681325,,0.380368,1.5654902861436994,1.5654902861436994
1016100464419166.8,907484445872.9688,0.05482582754940681,1.117534306369501,784737066729.6897,913737083651.4032,0.6560619705462022,0.6560619705462022,0.731448,1.038634,1.2480221634709574,1.2480221634709574
1833825739078712.0,62959083580.50221,0.030046984792050768,1.1153956936430451,116568239456.4254,722772536720.8271,0.03348460985564098,0.03348460985564098,0.8041560000000001,1.0,1.5173687188560858,1.7761649346996529
917725213912295.4,175874447314.62332,0.07276063468062301,1.0586039546633286,283062036041.3589,470949779096.0118,0.10326308749652653,0.10326308749652653,0.398825,0.61674,1.7763732103431742,1.7763732103431742
817029553002257.0,90024665051.69867,0.05076195554694528,1.1063504467184238,289906942109.3057,732200863196.455,0.08291655571903354,0.08291655571903354,0.29172,0.545254,1.5192264727361091,1.5192264727361091
716924687999810.9,211816829163.95865,0.0549978293465563,1.1437539072056302,954899596667.6514,1251550962765.14,0.08015839915038113,0.07093061165872681,0.29172,0.524972,1.9074469231472653,2.0675679631944037
2067459351048319.2,305514021057.60706,0.05464438656330885,1.1023206311023932,519324979048.7445,519324979048.7445,0.4022645132729293,0.15155072382839066,0.684501,0.981225,1.332926844682169,1.7510649688460054
899605622378635.1,302905455929.0989,0.0692593341138939,1.0851859801576786,514623327669.1285,860217114091.5804,0.07773167153579065,0.07773167153579065,0.398825,0.545254,1.8272800028340983,1.8272800028340983
899605622378635.1,264353032697.1935,0.07965542390883004,1.0789465128644975,621319033382.5701,781570138753.3235,0.13309625142351966,0.13309625142351966,0.482054,0.665315,1.4264984325975925,1.4264984325975925
721221588268998.5,139999997353.02805,0.08984149760945243,1.1321929264465564,,502166889500.7385,0.16851959759809668,0.08080335687708294,,0.15906099999999998,1.1485913234457596,1.1887344824403676
2864091526650706.0,1040276257654.3574,0.08109442015198122,1.1425058556700007,2550487454440.177,2550487454440.177,0.5692536766393866,0.2880027068057838,0.665315,0.9628030000000001,1.2373702391047043,1.8075379028534575
737138829454180.1,227375191728.2127,0.05895823852993805,1.078248185968995,654160991290.9896,2007872994505.1697,0.10936258432272528,0.10936258432272528,0.380368,0.571712,1.6436350403403417,1.8168509864770217
679664696835781.4,327868549104.87445,0.027870442334346632,1.1001218491358418,418906934830.1329,473017744827.1787,0.2651427967327222,0.23098399023674,0.593799,0.640567,1.6551268205034944,1.8111540888478723
811358953121087.1,554701640980.7976,0.0464955250839408,1.052090423432891,1329590883072.378,1431344186989.6602,0.13919789680065547,0.13919789680065547,0.43846899999999994,0.8041560000000001,1.1163849228000804,1.2675302841922644
1802968944633949.5,467307255302.8065,0.07602802960685365,1.091653808476694,698326447078.2865,705612995119.6454,0.22603697374294315,0.1036985760439289,0.665315,0.981225,1.3883215534376072,1.6873944160476209
1060019201270546.4,1290004428573.1167,0.028131044483689343,1.0563946317757738,1613988178812.4077,1613988178812.4077,0.7186388403810599,0.3480692306364161,0.684501,0.936925,1.2536674818728957,1.6782547269052788
1311790247603237.8,903840470026.5878,0.09013482711089006,1.134749404713264,,903840470026.5878,0.2729373220232238,0.2729373220232238,,1.316296,1.2701043669581582,1.2701043669581582
893992565622357.4,843525859639.5863,0.08712107090783351,1.1102412478763557,1060512554729.6896,1060512554729.6896,0.14128001862752382,0.14128001862752382,0.665315,0.8041560000000001,1.6071031401371514,1.6071031401371514
1298818312358381.0,69734121689.80797,0.08562690103495277,1.0531601890878262,142580053837.51846,746695693612.9984,0.08600682214158832,0.08600682214158832,0.710946,1.001185,1.2083698177201299,1.2461066755320904
1298818312358381.0,842491900974.8892,0.07379875220765242,1.10493087482665,937223075734.1212,1435258535137.3706,0.4593735743383087,0.4593735743383087,0.8273459999999999,1.038634,1.5096373148965816,1.5096373148965816
