Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.07,0.653331,0.279274,0.0,0.808257
4050.15,0.654806,0.290084,0.0,0.808355
4050.22,0.656214,0.301654,0.0,0.808453
4050.29,0.657537,0.313543,0.0,0.808551
4050.37,0.658776,0.324973,0.0,0.808649
4050.44,0.659932,0.33555,0.0,0.808747
4050.52,0.661001,0.345576,0.0,0.808846
4050.59,0.661973,0.355757,0.0,0.808944
4050.66,0.662835,0.366613,0.0,0.809042
4050.74,0.663576,0.378037,0.0,0.80914
4050.81,0.664187,0.389433,0.0,0.809238
4050.88,0.664656,0.400261,0.0,0.809336
4050.96,0.664971,0.410376,0.0,0.809434
4051.03,0.665122,0.419993,0.0,0.809533
4051.1,0.665098,0.429445,0.0,0.809631
4051.18,0.664889,0.438991,0.0,0.809729
4051.25,0.664487,0.448728,0.0,0.809827
4051.33,0.663875,0.458556,0.0,0.809925
4051.4,0.663039,0.468217,0.0,0.810023
4051.47,0.661967,0.477364,0.0,0.810121
4051.55,0.660677,0.485682,0.0,0.810219
4051.62,0.659196,0.493054,0.0,0.810318
4051.69,0.657555,0.499717,0.0,0.810416
4051.77,0.655801,0.506365,0.0,0.810514
4051.84,0.653981,0.514265,0.0,0.810612
4051.91,0.65214,0.525671,0.150969,0.81071
4051.99,0.650322,0.532737,0.151064,0.810808
4052.06,0.648569,0.538304,0.151159,0.810906
4052.14,0.646924,0.543662,0.151253,0.811004
4052.21,0.645427,0.549346,0.151348,0.811102
4052.28,0.644122,0.555358,0.151443,0.8112
4052.36,0.643062,0.561359,0.151538,0.811298
4052.43,0.6423,0.566964,0.151613,0.811396
4052.5,0.641861,0.571974,0.151658,0.811495
4052.58,0.64174,0.576396,0.151704,0.811593
4052.65,0.641927,0.580357,0.15172,0.811691
4052.73,0.64238,0.584007,0.151723,0.811789
4052.8,0.643041,0.587469,0.151725,0.811887
4052.87,0.643852,0.590823,0.151728,0.811985
4052.95,0.644762,0.594103,0.151731,0.812083
4053.02,0.645724,0.597297,0.151734,0.812181
4053.09,0.646688,0.600357,0.151737,0.812279
4053.17,0.647605,0.603223,0.15174,0.812377
4053.24,0.648427,0.605841,0.151743,0.812475
4053.31,0.649099,0.608176,0.151746,0.812573
4053.39,0.649563,0.610225,0.151749,0.812671
4053.46,0.649767,0.612007,0.151846,0.812769
4053.54,0.649684,0.613541,0.151962,0.812867
4053.61,0.649298,0.614857,0.152096,0.812964
4053.68,0.648607,0.615988,0.152357,0.813062
4053.76,0.647645,0.616946,0.152619,0.81316
4053.83,0.646451,0.617713,0.152881,0.813258
4053.9,0.645062,0.618266,0.153144,0.813356
4053.98,0.643506,0.618602,0.153408,0.813454
4054.05,0.641813,0.618745,0.153672,0.813552
4054.13,0.640014,0.61873,0.153937,0.81365
4054.2,0.63814,0.618607,0.154203,0.813748
4054.27,0.636222,0.61841,0.15447,0.813845
4054.35,0.634295,0.618152,0.154737,0.813943
4054.42,0.632392,0.617821,0.154989,0.814041
4054.49,0.630542,0.617415,0.155202,0.814139
4054.57,0.628766,0.616938,0.155415,0.814237
4054.64,0.62708,0.61639,0.155565,0.814335
4054.72,0.625486,0.615785,0.155666,0.814432
4054.79,0.623968,0.615143,0.155767,0.81453
4054.86,0.622513,0.614469,0.155869,0.814628
4054.94,0.62111,0.61376,0.15597,0.814726
4055.01,0.619749,0.613023,0.156072,0.814823
4055.08,0.618422,0.612263,0.156174,0.814921
4055.16,0.617118,0.611479,0.156276,0.815019
4055.23,0.615827,0.610682,0.156378,0.815117
4055.31,0.614538,0.609892,0.15648,0.815214
4055.38,0.613239,0.60912,0.156582,0.815312
4055.45,0.61192,0.608378,0.156712,0.81541
4055.53,0.610573,0.607695,0.156854,0.815507
4055.6,0.609191,0.607096,0.156996,0.815605
4055.67,0.60777,0.606595,0.157271,0.815702
4055.75,0.606318,0.606188,0.157546,0.8158
4055.82,0.604846,0.605855,0.157822,0.815898
4055.9,0.603364,0.605556,0.158099,0.815995
4055.97,0.60188,0.605249,0.158377,0.816093
4056.04,0.600403,0.604914,0.158655,0.81619
4056.12,0.598942,0.604553,0.158934,0.816288
4056.19,0.597505,0.604179,0.159214,0.816385
4056.26,0.596102,0.603808,0.159495,0.816483
4056.34,0.594741,0.603442,0.159776,0.81658
4056.41,0.593432,0.60306,0.160054,0.816678
4056.49,0.592183,0.602618,0.16031,0.816775
4056.56,0.591003,0.602084,0.160566,0.816873
4056.63,0.589901,0.601474,0.160739,0.81697
4056.71,0.58888,0.600829,0.160806,0.817068
4056.78,0.587945,0.600197,0.160873,0.817165
4056.85,0.587096,0.599639,0.16094,0.817262
4056.93,0.586337,0.599199,0.161006,0.81736
4057.0,0.58567,0.59885,0.161073,0.817457
4057.08,0.585097,0.598526,0.16114,0.817554
4057.15,0.58462,0.598179,0.161207,0.817652
4057.22,0.584243,0.597796,0.161274,0.817749
4057.3,0.583968,0.597385,0.161342,0.817846
4057.37,0.583797,0.596976,0.161409,0.817943
4057.44,0.583732,0.596631,0.161473,0.818041
4057.52,0.583777,0.596391,0.161536,0.818138
4057.59,0.583933,0.596248,0.161598,0.818235
4057.67,0.584202,0.596168,0.161429,0.818332
4057.74,0.584581,0.596127,0.16123,0.818429
4057.81,0.585066,0.596117,0.161031,0.818527
4057.89,0.585652,0.59614,0.160833,0.818624
4057.96,0.586335,0.596211,0.160635,0.818721
4058.03,0.587111,0.596356,0.160437,0.818818
4058.11,0.587974,0.596586,0.16024,0.818915
4058.18,0.588922,0.596907,0.160043,0.819012
4058.26,0.589949,0.597328,0.159846,0.819109
4058.33,0.591052,0.597857,0.15965,0.819206
4058.4,0.592224,0.59849,0.159454,0.819303
4058.48,0.593463,0.59922,0.159259,0.8194
4058.55,0.594764,0.600044,0.159064,0.819497
4058.62,0.596124,0.600949,0.15886,0.819594
4058.7,0.597533,0.601915,0.158638,0.819691
4058.77,0.598974,0.602927,0.158417,0.819788
4058.85,0.60043,0.603972,0.158194,0.819884
4058.92,0.601881,0.605038,0.157971,0.819981
4058.99,0.60331,0.606124,0.157748,0.820078
4059.07,0.604695,0.607238,0.157526,0.820175
4059.14,0.60602,0.608391,0.157304,0.820272
4059.21,0.607263,0.609586,0.157083,0.820368
4059.29,0.608408,0.610832,0.156862,0.820465
4059.36,0.609435,0.612128,0.156642,0.820562
4059.44,0.610328,0.613463,0.156422,0.820658
