Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.07,0.586435,0.278682,0.0,0.879803
4050.15,0.586924,0.285655,0.0,0.879635
4050.22,0.587456,0.292839,0.0,0.879467
4050.29,0.588042,0.299998,0.0,0.879299
4050.37,0.588678,0.30686,0.0,0.87913
4050.44,0.589357,0.31335,0.0,0.878962
4050.52,0.590071,0.319655,0.0,0.878794
4050.59,0.590811,0.326125,0.0,0.878626
4050.66,0.591567,0.333016,0.0,0.878458
4050.74,0.592332,0.340264,0.0,0.878289
4050.81,0.593095,0.34754,0.0,0.878121
4050.88,0.59385,0.354549,0.0,0.877953
4050.96,0.594586,0.361165,0.0,0.877785
4051.03,0.595296,0.367438,0.0,0.877617
4051.1,0.595971,0.37348,0.0,0.877449
4051.18,0.5966,0.379474,0.0,0.877281
4051.25,0.597173,0.385716,0.0,0.877112
4051.33,0.597688,0.39246,0.0,0.876944
4051.4,0.598143,0.399726,0.0,0.876776
4051.47,0.59854,0.407109,0.0,0.876608
4051.55,0.598881,0.413862,0.0,0.87644
4051.62,0.599173,0.419364,0.0,0.876272
4051.69,0.59942,0.423687,0.0,0.876104
4051.77,0.599627,0.427757,0.0,0.875936
4051.84,0.599798,0.433648,0.0,0.875768
4051.91,0.599937,0.446845,1.5,0.8756
4051.99,0.600048,0.452252,1.49998,0.875432
4052.06,0.600135,0.455877,1.49997,0.875265
4052.14,0.600204,0.459665,1.49995,0.875097
4052.21,0.600258,0.464435,1.49997,0.874929
4052.28,0.600302,0.470214,1.50025,0.874761
4052.36,0.600339,0.476357,1.50052,0.874593
4052.43,0.600369,0.48213,1.50092,0.874425
4052.5,0.600395,0.487223,1.50148,0.874258
4052.58,0.600416,0.49173,1.50204,0.87409
4052.65,0.60043,0.495925,1.5026,0.873922
4052.73,0.600439,0.50003,1.50317,0.873755
4052.8,0.600442,0.504179,1.50373,0.873587
4052.87,0.600439,0.508416,1.50429,0.87342
4052.95,0.600429,0.512733,1.50485,0.873252
4053.02,0.600414,0.517042,1.50542,0.873085
4053.09,0.600392,0.521248,1.50598,0.872917
4053.17,0.600364,0.525286,1.50655,0.87275
4053.24,0.600329,0.52911,1.50694,0.872582
4053.31,0.600288,0.532709,1.50721,0.872415
4053.39,0.60024,0.536132,1.50747,0.872248
4053.46,0.600183,0.539465,1.50737,0.872081
4053.54,0.600117,0.542709,1.5072,0.871913
4053.61,0.600041,0.545858,1.50703,0.871746
4053.68,0.599952,0.548927,1.50686,0.871579
4053.76,0.59985,0.551931,1.50669,0.871412
4053.83,0.599732,0.554786,1.50652,0.871245
4053.9,0.599598,0.557418,1.50636,0.871078
4053.98,0.599446,0.55982,1.50619,0.870911
4054.05,0.599276,0.562068,1.50602,0.870744
4054.13,0.599084,0.564227,1.50585,0.870577
4054.2,0.598871,0.566376,1.50568,0.870411
4054.27,0.598634,0.568541,1.50582,0.870244
4054.35,0.598372,0.570668,1.50597,0.870077
4054.42,0.598086,0.572651,1.50632,0.869911
4054.49,0.597773,0.574435,1.50717,0.869744
4054.57,0.597435,0.576016,1.50803,0.869577
4054.64,0.597072,0.577391,1.50889,0.869411
4054.72,0.596685,0.578628,1.50975,0.869245
4054.79,0.596274,0.57983,1.51061,0.869078
4054.86,0.59584,0.581053,1.51147,0.868912
4054.94,0.595382,0.582266,1.51234,0.868746
4055.01,0.594902,0.583387,1.5132,0.86858
4055.08,0.594399,0.584292,1.51406,0.868414
4055.16,0.593874,0.584896,1.51493,0.868248
4055.23,0.593328,0.585248,1.51588,0.868082
4055.31,0.59276,0.585489,1.51694,0.867916
4055.38,0.592172,0.585743,1.518,0.86775
4055.45,0.591563,0.586084,1.5196,0.867584
4055.53,0.590937,0.586564,1.52143,0.867418
4055.6,0.590294,0.587157,1.52326,0.867253
4055.67,0.589636,0.587783,1.52509,0.867087
4055.75,0.588966,0.588386,1.52693,0.866922
4055.82,0.588284,0.588921,1.52877,0.866756
4055.9,0.587594,0.589337,1.53062,0.866591
4055.97,0.586896,0.589604,1.53246,0.866426
4056.04,0.586192,0.589769,1.53431,0.866261
4056.12,0.585485,0.589897,1.53617,0.866095
4056.19,0.584776,0.590052,1.53802,0.86593
4056.26,0.584067,0.59028,1.53985,0.865765
4056.34,0.58336,0.590598,1.54167,0.865601
4056.41,0.582656,0.590943,1.54344,0.865436
4056.49,0.581957,0.591197,1.54489,0.865271
4056.56,0.581264,0.591275,1.54634,0.865106
4056.63,0.580577,0.591213,1.54779,0.864942
4056.71,0.579899,0.591072,1.54925,0.864777
4056.78,0.579229,0.590912,1.5507,0.864613
4056.85,0.578569,0.590844,1.55216,0.864449
4056.93,0.577919,0.590968,1.55363,0.864284
4057.0,0.577281,0.591225,1.55509,0.86412
4057.08,0.576655,0.591478,1.55656,0.863956
4057.15,0.576043,0.591659,1.55802,0.863792
4057.22,0.575445,0.591766,1.55949,0.863628
4057.3,0.574862,0.591794,1.56097,0.863465
4057.37,0.574295,0.591764,1.56244,0.863301
4057.44,0.573745,0.591772,1.56353,0.863137
4057.52,0.573213,0.591881,1.56436,0.862974
4057.59,0.572702,0.592059,1.56519,0.862811
4057.67,0.572213,0.592238,1.56602,0.862647
4057.74,0.571748,0.592397,1.56684,0.862484
4057.81,0.571308,0.592539,1.56767,0.862321
4057.89,0.570895,0.59267,1.5685,0.862158
4057.96,0.570512,0.592816,1.56933,0.861995
4058.03,0.57016,0.592998,1.57016,0.861832
4058.11,0.56984,0.593202,1.57099,0.861669
4058.18,0.569555,0.593401,1.57182,0.861507
4058.26,0.569306,0.593608,1.57265,0.861344
4058.33,0.569094,0.593837,1.57348,0.861182
4058.4,0.568924,0.59406,1.57431,0.86102
4058.48,0.568795,0.594256,1.57501,0.860857
4058.55,0.568699,0.594417,1.57572,0.860695
4058.62,0.568626,0.594526,1.57642,0.860533
4058.7,0.568568,0.594561,1.57712,0.860371
4058.77,0.568512,0.59453,1.57781,0.86021
4058.85,0.56845,0.594449,1.5785,0.860048
4058.92,0.568369,0.594312,1.5792,0.859887
4058.99,0.568259,0.594131,1.57989,0.859725
4059.07,0.568109,0.59393,1.58058,0.859564
4059.14,0.567911,0.593725,1.58128,0.859403
4059.21,0.567653,0.593515,1.58197,0.859242
4059.29,0.567324,0.593308,1.58267,0.859081
4059.36,0.566914,0.5931,1.58337,0.85892
4059.44,0.566407,0.592856,1.58473,0.858759
4059.51,0.565805,0.592535,1.5868,0.858598
4059.58,0.565116,0.59212,1.58887,0.858438
4059.66,0.564352,0.591623,1.59125,0.858277
4059.73,0.563528,0.591059,1.59373,0.858117
4059.81,0.562661,0.590461,1.59621,0.857957
4059.88,0.561767,0.589879,1.5987,0.857797
4059.95,0.560863,0.589366,1.60119,0.857637
4060.03,0.559964,0.588913,1.60369,0.857477
4060.1,0.559084,0.588496,1.6062,0.857318
4060.17,0.55824,0.588074,1.60871,0.857158
4060.25,0.557447,0.587585,1.61123,0.856999
4060.32,0.556721,0.586964,1.61375,0.85684
4060.4,0.55608,0.586245,1.61628,0.856681
4060.47,0.555542,0.585526,1.61715,0.856522
4060.54,0.555107,0.584896,1.61793,0.856363
4060.62,0.554772,0.584389,1.61849,0.856204
4060.69,0.554534,0.584007,1.61837,0.856045
4060.77,0.554379,0.583684,1.61826,0.855887
4060.84,0.554297,0.583298,1.61814,0.855729
4060.91,0.554275,0.582778,1.61802,0.85557
4060.99,0.554305,0.582135,1.61791,0.855412
4061.06,0.554375,0.581422,1.61779,0.855254
4061.13,0.554476,0.580681,1.61768,0.855097
4061.21,0.554598,0.579979,1.61756,0.854939
4061.28,0.554731,0.57934,1.61744,0.854782
4061.36,0.554862,0.578732,1.61733,0.854624
4061.43,0.55498,0.578117,1.61743,0.854467
4061.5,0.555078,0.577482,1.61787,0.85431
4061.58,0.555151,0.576827,1.61831,0.854153
4061.65,0.555195,0.576159,1.61907,0.853996
4061.73,0.555212,0.575525,1.61996,0.85384
4061.8,0.555204,0.574938,1.62085,0.853683
4061.87,0.555172,0.574376,1.62174,0.853527
4061.95,0.555119,0.573827,1.62264,0.853371
4062.02,0.555046,0.573285,1.62353,0.853215
4062.09,0.554953,0.572727,1.62443,0.853059
4062.17,0.554843,0.572128,1.62532,0.852903
4062.24,0.554718,0.571511,1.62622,0.852747
4062.32,0.554578,0.570903,1.62712,0.852592
4062.39,0.554425,0.570327,1.62802,0.852437
4062.46,0.55426,0.569812,1.62895,0.852282
4062.54,0.554086,0.569387,1.62989,0.852127
4062.61,0.553902,0.569017,1.63084,0.851972
4062.69,0.553712,0.568641,1.63183,0.851817
4062.76,0.553515,0.56822,1.63283,0.851663
4062.83,0.553312,0.56774,1.63383,0.851509
4062.91,0.553105,0.56719,1.63482,0.851354
4062.98,0.552894,0.566592,1.63582,0.8512
4063.05,0.552681,0.566022,1.63682,0.851047
4063.13,0.552467,0.565526,1.63782,0.850893
4063.2,0.552253,0.565094,1.63882,0.850739
4063.28,0.552039,0.564691,1.63982,0.850586
4063.35,0.551828,0.564296,1.64083,0.850433
4063.42,0.551619,0.563917,1.64176,0.85028
4063.5,0.551415,0.563701,1.64255,0.850127
4063.57,0.551215,0.564224,1.64335,0.849975
4063.65,0.551019,0.563681,1.64387,0.849822
4063.72,0.550827,0.56321,1.64422,0.84967
4063.79,0.550635,0.562817,1.64457,0.849518
4063.87,0.550442,0.562476,1.64492,0.849366
