Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.07,0.657234,0.293522,0.0,0.886321
4050.15,0.659706,0.302888,0.0,0.886288
4050.22,0.662374,0.312585,0.0,0.886256
4050.29,0.665282,0.32241,0.0,0.886223
4050.37,0.668378,0.332018,0.0,0.886191
4050.44,0.6716,0.341189,0.0,0.886158
4050.52,0.674888,0.350037,0.0,0.886125
4050.59,0.678186,0.358934,0.0,0.886093
4050.66,0.681436,0.368191,0.0,0.88606
4050.74,0.68458,0.377787,0.0,0.886027
4050.81,0.687558,0.387467,0.0,0.885995
4050.88,0.690311,0.397015,0.0,0.885962
4050.96,0.692784,0.406308,0.0,0.88593
4051.03,0.694922,0.415286,0.0,0.885897
4051.1,0.696662,0.423924,0.0,0.885865
4051.18,0.697935,0.432337,0.0,0.885832
4051.25,0.698674,0.440873,0.0,0.885799
4051.33,0.69887,0.449943,0.0,0.885767
4051.4,0.698545,0.459703,0.0,0.885734
4051.47,0.697732,0.469658,0.0,0.885702
4051.55,0.696491,0.478661,0.0,0.885669
4051.62,0.694893,0.485738,0.0,0.885636
4051.69,0.693004,0.491009,0.0,0.885604
4051.77,0.690885,0.495787,0.0,0.885571
4051.84,0.688595,0.502977,0.0,0.885539
4051.91,0.686194,0.521568,1.24686,0.885506
4051.99,0.683741,0.527965,1.25038,0.885474
4052.06,0.681297,0.532055,1.25392,0.885441
4052.14,0.67893,0.536487,1.25747,0.885409
4052.21,0.676709,0.54234,1.26089,0.885376
4052.28,0.67469,0.549516,1.26333,0.885344
4052.36,0.672896,0.556953,1.26578,0.885311
4052.43,0.671344,0.56363,1.26786,0.885279
4052.5,0.670031,0.569278,1.26941,0.885246
4052.58,0.668935,0.574173,1.27096,0.885214
4052.65,0.668032,0.578745,1.27252,0.885181
4052.73,0.667302,0.583295,1.27408,0.885149
4052.8,0.66673,0.587951,1.27564,0.885116
4052.87,0.666301,0.592676,1.2772,0.885084
4052.95,0.665997,0.597343,1.27877,0.885051
4053.02,0.665799,0.601795,1.28034,0.885019
4053.09,0.665692,0.605933,1.28191,0.884986
4053.17,0.665656,0.609736,1.28349,0.884954
4053.24,0.665673,0.613216,1.28437,0.884922
4053.31,0.665728,0.616409,1.28472,0.884889
4053.39,0.665808,0.619382,1.28506,0.884857
4053.46,0.665898,0.62221,1.28416,0.884824
4053.54,0.665992,0.624897,1.28304,0.884792
4053.61,0.66608,0.627455,1.28191,0.88476
4053.68,0.666155,0.629915,1.28079,0.884727
4053.76,0.666208,0.632295,1.27967,0.884695
4053.83,0.666231,0.634533,1.27855,0.884663
4053.9,0.666215,0.636569,1.27743,0.88463
4053.98,0.666151,0.638381,1.27631,0.884598
4054.05,0.666032,0.639994,1.27519,0.884566
4054.13,0.665848,0.641427,1.27408,0.884534
4054.2,0.665589,0.642733,1.27297,0.884501
4054.27,0.665248,0.643949,1.27244,0.884469
4054.35,0.664819,0.645064,1.27192,0.884437
4054.42,0.664298,0.646033,1.27169,0.884405
4054.49,0.663685,0.646861,1.27224,0.884372
4054.57,0.662988,0.647573,1.2728,0.88434
4054.64,0.662213,0.64817,1.27335,0.884308
4054.72,0.661367,0.648691,1.2739,0.884276
4054.79,0.660454,0.649188,1.27446,0.884244
4054.86,0.659482,0.649662,1.27501,0.884212
4054.94,0.658455,0.650056,1.27556,0.884179
4055.01,0.65738,0.650319,1.27612,0.884147
4055.08,0.656262,0.650387,1.27667,0.884115
4055.16,0.655108,0.650216,1.27723,0.884083
4055.23,0.653922,0.649857,1.27798,0.884051
4055.31,0.652711,0.649407,1.27898,0.884019
4055.38,0.651482,0.648923,1.27999,0.883987
4055.45,0.650239,0.648431,1.28196,0.883955
4055.53,0.648989,0.647968,1.28433,0.883923
4055.6,0.647739,0.647544,1.2867,0.883891
4055.67,0.646494,0.647134,1.28909,0.883859
4055.75,0.645261,0.646723,1.29147,0.883827
4055.82,0.644046,0.646285,1.29387,0.883795
4055.9,0.642855,0.645779,1.29627,0.883763
4055.97,0.641695,0.645162,1.29868,0.883731
4056.04,0.640572,0.644457,1.30109,0.883699
4056.12,0.639492,0.643711,1.30351,0.883668
4056.19,0.638462,0.642978,1.30594,0.883636
4056.26,0.637488,0.642313,1.30819,0.883604
4056.34,0.636575,0.641762,1.31042,0.883572
4056.41,0.63573,0.6413,1.31246,0.88354
4056.49,0.634955,0.640833,1.31343,0.883508
4056.56,0.634249,0.640281,1.3144,0.883477
4056.63,0.633611,0.63967,1.31537,0.883445
4056.71,0.633038,0.639054,1.31635,0.883413
4056.78,0.632529,0.638485,1.31732,0.883382
4056.85,0.632082,0.638066,1.3183,0.88335
4056.93,0.631697,0.637897,1.31928,0.883318
4057.0,0.631372,0.637905,1.32026,0.883287
4057.08,0.631105,0.637928,1.32124,0.883255
4057.15,0.630894,0.63788,1.32222,0.883223
4057.22,0.630738,0.637765,1.32318,0.883192
4057.3,0.630636,0.637595,1.32411,0.88316
4057.37,0.630586,0.637419,1.32504,0.883129
4057.44,0.630586,0.637357,1.32509,0.883097
4057.52,0.630633,0.637485,1.32456,0.883066
