"v (km/s)" BF[g(v)]
398.167 0.00019503
403.625 0.000207007
409.083 0.000220958
414.541 0.000233964
420.0 0.00024268
425.458 0.000243054
430.916 0.000231242
436.375 0.000205455
441.834 0.000167442
447.293 0.000122478
452.751 7.85011e-05
458.21 4.2933e-05
463.67 1.93355e-05
469.129 6.69723e-06
474.588 1.49672e-06
480.048 9.40952e-08
485.507 5.23755e-08
490.967 2.32068e-07
496.426 2.99063e-07
501.886 2.51693e-07
507.346 1.61433e-07
512.806 7.94496e-08
518.266 2.6245e-08
523.726 2.88247e-09
529.187 1.37678e-09
534.647 1.1672e-08
540.107 2.52879e-08
545.568 3.68188e-08
551.029 4.42231e-08
556.49 4.7922e-08
561.95 4.94563e-08
567.411 5.03774e-08
572.873 5.16932e-08
578.334 5.37744e-08
583.795 5.65359e-08
589.256 5.96841e-08
594.718 6.27557e-08
600.179 6.47138e-08
605.641 6.291e-08
611.103 5.23515e-08
616.565 2.90685e-08
622.027 3.16508e-09
627.489 1.45481e-08
632.951 1.11243e-07
638.413 2.59855e-07
643.876 2.85163e-07
649.338 6.89169e-08
654.801 2.09517e-07
660.263 3.08484e-06
665.726 1.35243e-05
671.189 3.71599e-05
676.652 7.51289e-05
682.115 0.000118627
687.578 0.000150575
693.042 0.000155999
698.505 0.000132787
703.968 9.26671e-05
709.432 5.20831e-05
714.896 2.24642e-05
720.359 6.64745e-06
725.823 9.74168e-07
731.287 2.52174e-09
736.751 9.63908e-08
742.216 7.99581e-08
747.68 6.91692e-09
753.144 1.47947e-08
758.609 6.26687e-08
764.073 8.62039e-08
769.538 7.74124e-08
775.003 5.5577e-08
780.467 3.53632e-08
785.932 2.14407e-08
791.397 1.32356e-08
796.863 8.93351e-09
802.328 7.1302e-09
807.793 7.17651e-09
813.259 9.2212e-09
818.724 1.43596e-08
824.19 2.48704e-08
829.656 4.40106e-08
835.122 7.44403e-08
840.588 1.13891e-07
846.054 1.47602e-07
851.52 1.45152e-07
856.986 8.5271e-08
862.452 1.18447e-08
867.919 9.77796e-09
873.385 2.33748e-08
878.852 3.79791e-08
884.319 1.3413e-06
889.786 7.9028e-06
895.253 2.55262e-05
900.72 5.84489e-05
906.187 0.000105894
911.654 0.000161844
917.121 0.000218372
922.589 0.000269254
928.056 0.000310859
933.524 0.000341595
938.992 0.000360002
944.46 0.000363331
949.928 0.000348739
955.396 0.000317097
960.864 0.000274293
966.332 0.000228943
971.8 0.000190145
977.269 0.000165185
982.737 0.000159417
988.206 0.000179433
993.675 0.000239368
999.143 0.000368874
1004.61 0.00062178
