Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4072.15,0.557195,0.560623,1.96493,0.832405
4072.23,0.556978,0.560327,1.96577,0.832279
4072.3,0.556754,0.560048,1.96687,0.832154
4072.37,0.556526,0.55979,1.96797,0.832029
4072.45,0.556293,0.559529,1.96907,0.831904
4072.52,0.556057,0.559194,1.97017,0.83178
4072.6,0.555818,0.558779,1.97127,0.831655
4072.67,0.555577,0.558331,1.97238,0.831531
4072.74,0.555336,0.557881,1.97348,0.831407
4072.82,0.555094,0.557458,1.97459,0.831284
4072.89,0.554852,0.557121,1.97569,0.83116
4072.97,0.554611,0.556899,1.9768,0.831037
4073.04,0.554373,0.556711,1.97791,0.830914
4073.11,0.554137,0.556493,1.97901,0.830792
4073.19,0.553904,0.556232,1.98012,0.830669
4073.26,0.553676,0.55593,1.98078,0.830547
4073.34,0.553453,0.555602,1.98135,0.830425
4073.41,0.553235,0.555278,1.98191,0.830303
4073.48,0.553022,0.554969,1.98241,0.830182
4073.56,0.552815,0.554654,1.9829,0.830061
4073.63,0.552614,0.554312,1.9834,0.82994
4073.71,0.552419,0.553913,1.98389,0.829819
4073.78,0.552231,0.553441,1.98439,0.829699
4073.85,0.55205,0.552928,1.98488,0.829579
4073.93,0.551876,0.552412,1.98538,0.829459
4074.0,0.551711,0.551916,1.98587,0.829339
4074.08,0.551552,0.551458,1.98637,0.829219
4074.15,0.551403,0.551063,1.98686,0.8291
4074.22,0.551262,0.550705,1.98728,0.828981
4074.3,0.55113,0.550338,1.98753,0.828863
4074.37,0.551006,0.549926,1.98779,0.828744
4074.45,0.550887,0.549461,1.98799,0.828626
4074.52,0.550772,0.548914,1.98816,0.828508
4074.6,0.550659,0.548295,1.98833,0.82839
4074.67,0.550547,0.54766,1.9885,0.828273
4074.74,0.550432,0.547071,1.98867,0.828156
4074.82,0.550313,0.546524,1.98884,0.828039
4074.89,0.550188,0.546027,1.98902,0.827922
4074.97,0.550055,0.54559,1.98919,0.827806
4075.04,0.549912,0.545161,1.98936,0.82769
4075.11,0.549758,0.544689,1.98953,0.827574
4075.19,0.54959,0.544192,1.9897,0.827458
4075.26,0.549404,0.5437,1.99016,0.827343
4075.34,0.549203,0.543197,1.99068,0.827228
4075.41,0.54899,0.542716,1.99122,0.827113
4075.48,0.548768,0.542266,1.99195,0.826999
4075.56,0.548544,0.541811,1.99268,0.826885
4075.63,0.548325,0.541332,1.99341,0.826771
4075.71,0.548116,0.540875,1.99414,0.826657
4075.78,0.547923,0.540458,1.99487,0.826543
4075.85,0.547753,0.540088,1.9956,0.82643
