Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.07,0.618799,0.29344,0.0,0.943505
4050.15,0.620701,0.301095,0.0,0.943348
4050.22,0.622546,0.308948,0.0,0.94319
4050.29,0.624317,0.316786,0.0,0.943033
4050.37,0.626016,0.324373,0.0,0.942876
4050.44,0.627648,0.33165,0.0,0.942718
4050.52,0.629213,0.338767,0.0,0.942561
4050.59,0.630707,0.346009,0.0,0.942404
4050.66,0.632126,0.35358,0.0,0.942246
4050.74,0.633467,0.361417,0.0,0.942089
4050.81,0.634728,0.369285,0.0,0.941932
4050.88,0.635909,0.377023,0.0,0.941775
4050.96,0.637005,0.384541,0.0,0.941617
4051.03,0.638015,0.391758,0.0,0.94146
4051.1,0.638936,0.398573,0.0,0.941303
4051.18,0.639769,0.405031,0.0,0.941146
4051.25,0.640516,0.411501,0.0,0.940988
4051.33,0.641179,0.418491,0.0,0.940831
4051.4,0.641759,0.426322,0.0,0.940674
4051.47,0.642261,0.434638,0.0,0.940517
4051.55,0.642685,0.44226,0.0,0.94036
4051.62,0.643034,0.44802,0.0,0.940202
4051.69,0.643311,0.451916,0.0,0.940045
4051.77,0.643518,0.455187,0.0,0.939888
4051.84,0.643657,0.460631,0.0,0.939731
4051.91,0.64373,0.478043,2.16648,0.939574
4051.99,0.64374,0.483046,2.16638,0.939417
4052.06,0.643689,0.485929,2.16688,0.93926
4052.14,0.643579,0.489227,2.1675,0.939103
4052.21,0.643417,0.49404,2.16818,0.938946
4052.28,0.643207,0.50033,2.16938,0.938789
4052.36,0.642955,0.506987,2.17058,0.938632
4052.43,0.642668,0.512923,2.17177,0.938475
4052.5,0.642352,0.517868,2.17297,0.938318
4052.58,0.642014,0.522128,2.17417,0.938161
4052.65,0.64166,0.526157,2.17537,0.938004
4052.73,0.641295,0.530252,2.17658,0.937847
4052.8,0.640926,0.534515,2.17778,0.93769
4052.87,0.64056,0.538893,2.17898,0.937533
4052.95,0.640202,0.543286,2.18019,0.937376
4053.02,0.639862,0.547573,2.1812,0.93722
4053.09,0.639542,0.551684,2.1817,0.937063
4053.17,0.639247,0.555606,2.18219,0.936906
4053.24,0.638974,0.559328,2.1822,0.936749
4053.31,0.638723,0.562854,2.18181,0.936593
4053.39,0.638485,0.566228,2.18143,0.936436
4053.46,0.638253,0.569509,2.18105,0.93628
4053.54,0.638021,0.57266,2.18066,0.936123
4053.61,0.637784,0.575669,2.18028,0.935966
4053.68,0.637536,0.578569,2.1799,0.93581
4053.76,0.637272,0.581402,2.17951,0.935653
4053.83,0.636985,0.584088,2.17913,0.935497
4053.9,0.636669,0.58655,2.17875,0.935341
4053.98,0.636319,0.588769,2.17836,0.935184
4054.05,0.635927,0.590813,2.17861,0.935028
4054.13,0.635489,0.592734,2.17912,0.934872
4054.2,0.635002,0.594622,2.17963,0.934715
4054.27,0.634463,0.596519,2.18183,0.934559
4054.35,0.633873,0.598383,2.18405,0.934403
4054.42,0.633235,0.600115,2.18628,0.934247
4054.49,0.63255,0.601678,2.18851,0.934091
4054.57,0.63182,0.603076,2.19074,0.933935
4054.64,0.631047,0.604287,2.19297,0.933779
4054.72,0.630231,0.605371,2.19521,0.933623
4054.79,0.629375,0.606422,2.19745,0.933467
4054.86,0.62848,0.607482,2.1997,0.933311
4054.94,0.627547,0.608507,2.20194,0.933155
4055.01,0.626577,0.609427,2.20427,0.932999
4055.08,0.625573,0.610128,2.20703,0.932843
4055.16,0.624536,0.610537,2.20979,0.932688
4055.23,0.623469,0.61073,2.21325,0.932532
4055.31,0.622375,0.610877,2.21764,0.932376
4055.38,0.621262,0.611102,2.22204,0.932221
4055.45,0.620134,0.611446,2.22646,0.932065
4055.53,0.618998,0.611936,2.23089,0.93191
4055.6,0.61786,0.612516,2.23533,0.931754
4055.67,0.616724,0.613089,2.23978,0.931599
4055.75,0.615596,0.613609,2.24425,0.931444
4055.82,0.614483,0.614052,2.24874,0.931289
4055.9,0.613389,0.614393,2.25323,0.931133
4055.97,0.612321,0.614606,2.25774,0.930978
4056.04,0.611285,0.614738,2.26211,0.930823
4056.12,0.610286,0.614852,2.26637,0.930668
4056.19,0.609328,0.615001,2.27065,0.930513
4056.26,0.608416,0.61522,2.27342,0.930358
4056.34,0.607549,0.615523,2.27597,0.930203
4056.41,0.606724,0.615854,2.27852,0.930048
4056.49,0.605939,0.616094,2.28108,0.929894
4056.56,0.605191,0.61616,2.28364,0.929739
4056.63,0.604478,0.616109,2.28621,0.929584
4056.71,0.603798,0.616012,2.28878,0.92943
4056.78,0.603149,0.615921,2.29135,0.929275
4056.85,0.602528,0.615939,2.29393,0.929121
4056.93,0.601934,0.616166,2.29651,0.928967
4057.0,0.601363,0.616519,2.2991,0.928812
4057.08,0.600815,0.616834,2.3017,0.928658
4057.15,0.600285,0.617054,2.30431,0.928504
4057.22,0.599773,0.617203,2.30699,0.92835
4057.3,0.599276,0.61728,2.30986,0.928196
4057.37,0.598792,0.617292,2.31274,0.928042
4057.44,0.59832,0.617335,2.31562,0.927888
4057.52,0.597858,0.617483,2.31851,0.927734
4057.59,0.597403,0.617688,2.32141,0.92758
4057.67,0.596954,0.617869,2.32431,0.927426
4057.74,0.59651,0.618014,2.32721,0.927273
4057.81,0.596067,0.618146,2.33012,0.927119
4057.89,0.595626,0.618272,2.33304,0.926966
4057.96,0.595183,0.61841,2.33596,0.926812
4058.03,0.594737,0.618569,2.33888,0.926659
4058.11,0.594285,0.618722,2.34182,0.926506
4058.18,0.593827,0.618836,2.34475,0.926352
4058.26,0.593361,0.618947,2.34588,0.926199
4058.33,0.592886,0.619106,2.34642,0.926046
4058.4,0.592404,0.619304,2.34694,0.925893
4058.48,0.591917,0.619526,2.34727,0.92574
4058.55,0.591427,0.619767,2.3476,0.925587
4058.62,0.590935,0.619989,2.34793,0.925435
4058.7,0.590442,0.62014,2.34826,0.925282
4058.77,0.589951,0.620204,2.34859,0.925129
4058.85,0.589464,0.620191,2.34893,0.924977
4058.92,0.588981,0.620093,2.34926,0.924825
4058.99,0.588505,0.619937,2.34959,0.924672
4059.07,0.588038,0.619765,2.34992,0.92452
4059.14,0.58758,0.619603,2.35025,0.924368
4059.21,0.587135,0.619453,2.35095,0.924216
4059.29,0.586702,0.61933,2.35308,0.924064
4059.36,0.586283,0.619232,2.35522,0.923912
4059.44,0.585878,0.619111,2.35756,0.92376
4059.51,0.585486,0.618924,2.36012,0.923608
4059.58,0.585107,0.618648,2.36268,0.923457
4059.66,0.58474,0.618295,2.36525,0.923305
4059.73,0.584386,0.617871,2.36782,0.923154
4059.81,0.584044,0.617406,2.3704,0.923002
4059.88,0.583715,0.616945,2.37298,0.922851
4059.95,0.583397,0.616538,2.37557,0.9227
4060.03,0.58309,0.616172,2.37815,0.922549
4060.1,0.582794,0.615832,2.38075,0.922398
4060.17,0.58251,0.615478,2.38335,0.922247
4060.25,0.582236,0.615037,2.38517,0.922096
4060.32,0.581972,0.614425,2.3866,0.921945
4060.4,0.581718,0.613681,2.38802,0.921794
4060.47,0.581472,0.612907,2.38897,0.921644
4060.54,0.581234,0.612203,2.38989,0.921493
4060.62,0.581001,0.611624,2.39082,0.921343
4060.69,0.580774,0.611191,2.39174,0.921193
4060.77,0.580551,0.610827,2.39266,0.921043
4060.84,0.580331,0.610375,2.39359,0.920893
4060.91,0.580113,0.609751,2.39452,0.920743
4060.99,0.579896,0.608968,2.39544,0.920593
4061.06,0.579678,0.608075,2.39637,0.920443
4061.13,0.579459,0.607103,2.3973,0.920293
4061.21,0.579238,0.606129,2.39817,0.920144
4061.28,0.579013,0.605191,2.39864,0.919994
4061.36,0.578784,0.604259,2.3991,0.919845
4061.43,0.57855,0.603298,2.39943,0.919696
