Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.07,0.676856,0.294912,0.0,0.841151
4050.15,0.679433,0.305982,0.0,0.841131
4050.22,0.681749,0.317633,0.0,0.841111
4050.29,0.683728,0.329587,0.0,0.841091
4050.37,0.685395,0.341217,0.0,0.841071
4050.44,0.686781,0.352118,0.0,0.841051
4050.52,0.687915,0.36249,0.0,0.841031
4050.59,0.688822,0.372954,0.0,0.841012
4050.66,0.689526,0.384024,0.0,0.840992
4050.74,0.690053,0.395679,0.0,0.840972
4050.81,0.69043,0.407447,0.0,0.840952
4050.88,0.690684,0.418825,0.0,0.840932
4050.96,0.690841,0.429566,0.0,0.840912
4051.03,0.690926,0.439711,0.0,0.840892
4051.1,0.690967,0.44948,0.0,0.840872
4051.18,0.690992,0.459155,0.0,0.840852
4051.25,0.69103,0.469002,0.0,0.840832
4051.33,0.691098,0.479156,0.0,0.840812
4051.4,0.691208,0.489513,0.0,0.840793
4051.47,0.691369,0.499677,0.0,0.840773
4051.55,0.691585,0.509088,0.0,0.840753
4051.62,0.691856,0.517349,0.0,0.840733
4051.69,0.692183,0.524592,0.0,0.840713
4051.77,0.692569,0.531656,0.0,0.840693
4051.84,0.693017,0.540302,0.0,0.840673
4051.91,0.69353,0.554221,0.283102,0.840654
4051.99,0.69411,0.561701,0.283033,0.840634
4052.06,0.694758,0.567237,0.282963,0.840614
4052.14,0.695478,0.572615,0.282894,0.840594
4052.21,0.696277,0.578585,0.282801,0.840574
4052.28,0.697155,0.5852,0.282555,0.840554
4052.36,0.698104,0.592016,0.282308,0.840535
4052.43,0.699113,0.598492,0.281987,0.840515
4052.5,0.700164,0.604334,0.281563,0.840495
4052.58,0.701231,0.609529,0.28114,0.840475
4052.65,0.702288,0.614215,0.280717,0.840456
4052.73,0.703312,0.618537,0.280296,0.840436
4052.8,0.704277,0.622599,0.279876,0.840416
4052.87,0.705162,0.626452,0.279456,0.840397
4052.95,0.705943,0.630118,0.279037,0.840377
4053.02,0.706596,0.633598,0.27862,0.840357
4053.09,0.707098,0.636898,0.278203,0.840337
4053.17,0.707422,0.640021,0.277787,0.840318
4053.24,0.70754,0.642964,0.277521,0.840298
4053.31,0.707436,0.645718,0.277371,0.840279
4053.39,0.707101,0.648279,0.277222,0.840259
4053.46,0.706529,0.650647,0.277415,0.840239
4053.54,0.705734,0.652804,0.277671,0.84022
4053.61,0.704737,0.654743,0.277927,0.8402
4053.68,0.703557,0.656469,0.278184,0.840181
4053.76,0.702212,0.657982,0.27844,0.840161
4053.83,0.700715,0.659247,0.278698,0.840142
4053.9,0.699085,0.660238,0.278955,0.840122
4053.98,0.697336,0.660951,0.279213,0.840103
4054.05,0.695487,0.661419,0.279471,0.840083
4054.13,0.693554,0.661685,0.27973,0.840064
4054.2,0.691555,0.661809,0.279989,0.840044
4054.27,0.689505,0.661832,0.28037,0.840025
4054.35,0.687421,0.661763,0.280754,0.840006
4054.42,0.685316,0.661581,0.281221,0.839986
4054.49,0.683201,0.66128,0.281905,0.839967
4054.57,0.681082,0.660863,0.282592,0.839948
4054.64,0.678966,0.660336,0.283281,0.839928
4054.72,0.676858,0.659724,0.283973,0.839909
4054.79,0.674765,0.65906,0.284668,0.83989
4054.86,0.672694,0.658354,0.285365,0.83987
4054.94,0.670652,0.657601,0.286064,0.839851
4055.01,0.668646,0.656806,0.286767,0.839832
4055.08,0.666682,0.65597,0.287471,0.839813
4055.16,0.664767,0.655084,0.288179,0.839794
4055.23,0.662908,0.654151,0.288874,0.839774
4055.31,0.661111,0.65318,0.289552,0.839755
4055.38,0.659382,0.652172,0.290232,0.839736
4055.45,0.657726,0.651133,0.290807,0.839717
4055.53,0.656147,0.650103,0.291342,0.839698
4055.6,0.654644,0.649124,0.291877,0.839679
4055.67,0.653218,0.648219,0.292414,0.83966
4055.75,0.651871,0.647396,0.292953,0.839641
4055.82,0.650603,0.646635,0.293493,0.839622
4055.9,0.649416,0.645893,0.294035,0.839603
4055.97,0.64831,0.645123,0.294578,0.839584
4056.04,0.647287,0.644312,0.295123,0.839566
4056.12,0.646347,0.643473,0.295669,0.839547
4056.19,0.645492,0.642639,0.296216,0.839528
4056.26,0.644724,0.641849,0.296731,0.839509
4056.34,0.644042,0.641135,0.297241,0.83949
4056.41,0.643446,0.640493,0.297685,0.839472
4056.49,0.642935,0.63988,0.297759,0.839453
4056.56,0.642498,0.639255,0.297832,0.839434
4056.63,0.642123,0.638624,0.297906,0.839416
4056.71,0.6418,0.638011,0.297979,0.839397
4056.78,0.641516,0.637442,0.298052,0.839378
4056.85,0.641262,0.636962,0.298126,0.83936
4056.93,0.641027,0.636611,0.298199,0.839341
4057.0,0.640799,0.636351,0.298273,0.839323
4057.08,0.640568,0.636108,0.298347,0.839304
4057.15,0.640322,0.635844,0.29842,0.839286
4057.22,0.640051,0.635571,0.298494,0.839268
4057.3,0.639743,0.635307,0.298568,0.839249
4057.37,0.639388,0.635091,0.298641,0.839231
4057.44,0.638975,0.634985,0.298768,0.839213
4057.52,0.638507,0.635017,0.29893,0.839194
4057.59,0.638,0.635151,0.299093,0.839176
4057.67,0.637468,0.635323,0.299258,0.839158
4057.74,0.636927,0.635501,0.299423,0.83914
4057.81,0.636392,0.635681,0.299588,0.839122
4057.89,0.635879,0.63588,0.299753,0.839104
4057.96,0.635403,0.636135,0.299918,0.839085
4058.03,0.634979,0.636492,0.300084,0.839067
4058.11,0.634623,0.636974,0.30025,0.839049
4058.18,0.63435,0.637581,0.300415,0.839032
4058.26,0.634174,0.638311,0.300581,0.839014
4058.33,0.634112,0.639155,0.300747,0.838996
4058.4,0.634183,0.64008,0.300907,0.838978
4058.48,0.634396,0.641059,0.300924,0.83896
4058.55,0.63474,0.642075,0.300941,0.838942
4058.62,0.635193,0.643113,0.30095,0.838925
4058.7,0.635736,0.644161,0.300945,0.838907
4058.77,0.636346,0.645223,0.300939,0.838889
4058.85,0.636998,0.646313,0.300934,0.838872
4058.92,0.63767,0.647432,0.300928,0.838854
4058.99,0.638338,0.648593,0.300923,0.838836
4059.07,0.638981,0.649805,0.300917,0.838819
4059.14,0.639576,0.651066,0.300912,0.838802
4059.21,0.6401,0.652362,0.300906,0.838784
4059.29,0.640532,0.653687,0.300901,0.838767
4059.36,0.640845,0.655021,0.300895,0.838749
4059.44,0.641013,0.656336,0.301091,0.838732
4059.51,0.641027,0.657612,0.301496,0.838715
4059.58,0.640895,0.658835,0.301901,0.838698
4059.66,0.640627,0.659998,0.302409,0.838681
4059.73,0.640239,0.661096,0.302946,0.838663
4059.81,0.639749,0.662139,0.303484,0.838646
4059.88,0.639177,0.66314,0.304024,0.838629
4059.95,0.638539,0.664108,0.304566,0.838612
4060.03,0.637852,0.665034,0.305109,0.838595
4060.1,0.637133,0.665899,0.305653,0.838578
4060.17,0.636397,0.666658,0.306199,0.838562
4060.25,0.635662,0.667255,0.306746,0.838545
4060.32,0.634946,0.667643,0.307295,0.838528
4060.4,0.634268,0.667827,0.307845,0.838511
4060.47,0.633647,0.667843,0.308277,0.838495
4060.54,0.633084,0.667735,0.308702,0.838478
4060.62,0.632577,0.667538,0.309112,0.838461
4060.69,0.632121,0.667274,0.30947,0.838445
4060.77,0.631705,0.666929,0.309829,0.838428
4060.84,0.631315,0.666454,0.310189,0.838412
4060.91,0.630939,0.66582,0.310549,0.838396
4060.99,0.630568,0.665027,0.31091,0.838379
4061.06,0.630191,0.664094,0.311271,0.838363
4061.13,0.629797,0.66304,0.311633,0.838347
4061.21,0.629375,0.6619,0.311996,0.838331
4061.28,0.628916,0.660688,0.312359,0.838314
4061.36,0.628406,0.659388,0.312723,0.838298
4061.43,0.627833,0.657983,0.313099,0.838282
4061.5,0.62719,0.656469,0.313493,0.838266
4061.58,0.626472,0.654856,0.313888,0.83825
4061.65,0.625679,0.653162,0.314301,0.838234
4061.73,0.624811,0.651429,0.314722,0.838219
4061.8,0.623876,0.649678,0.315143,0.838203
4061.87,0.622878,0.64791,0.315566,0.838187
4061.95,0.621822,0.646124,0.31599,0.838171
4062.02,0.62071,0.644321,0.316414,0.838156
4062.09,0.619548,0.642491,0.31684,0.83814
4062.17,0.618338,0.640622,0.317266,0.838125
4062.24,0.617086,0.63872,0.317693,0.838109
4062.32,0.615796,0.636796,0.318121,0.838094
4062.39,0.614471,0.634862,0.31855,0.838078
4062.46,0.613116,0.632936,0.318947,0.838063
4062.54,0.611734,0.631047,0.31934,0.838048
4062.61,0.610334,0.629204,0.319725,0.838033
4062.69,0.608921,0.627407,0.320069,0.838018
4062.76,0.607503,0.625658,0.320413,0.838003
4062.83,0.60609,0.623965,0.320757,0.837988
4062.91,0.60469,0.62233,0.321102,0.837973
4062.98,0.603311,0.620759,0.321448,0.837958
4063.05,0.601963,0.619269,0.321794,0.837943
4063.13,0.600652,0.61787,0.322141,0.837928
4063.2,0.599387,0.616544,0.322488,0.837913
4063.28,0.598178,0.615264,0.322836,0.837899
4063.35,0.597032,0.614011,0.323184,0.837884
4063.42,0.595959,0.612782,0.32351,0.837869
4063.5,0.594966,0.611584,0.323788,0.837855
4063.57,0.594059,0.610441,0.324066,0.837841
4063.65,0.593242,0.609382,0.324247,0.837826
4063.72,0.592513,0.608432,0.324367,0.837812
4063.79,0.591866,0.60759,0.324487,0.837798
4063.87,0.591294,0.60683,0.324607,0.837783
4063.94,0.590793,0.606122,0.324727,0.837769
4064.01,0.590359,0.605452,0.324847,0.837755
4064.09,0.589986,0.604808,0.324967,0.837741
4064.16,0.589671,0.604207,0.325087,0.837727
4064.24,0.589407,0.60369,0.325208,0.837713
4064.31,0.58919,0.603296,0.325328,0.8377
4064.38,0.589015,0.603028,0.325449,0.837686
4064.46,0.588876,0.602877,0.325637,0.837672
4064.53,0.58877,0.60283,0.325843,0.837659
4064.61,0.588694,0.602862,0.326079,0.837645
4064.68,0.588648,0.602949,0.326636,0.837632
4064.75,0.588642,0.603091,0.327196,0.837618
4064.83,0.588686,0.603304,0.327756,0.837605
4064.9,0.588788,0.603595,0.328318,0.837591
4064.98,0.588959,0.603968,0.328882,0.837578
4065.05,0.589208,0.604427,0.329447,0.837565
4065.12,0.589543,0.604967,0.330013,0.837552
4065.2,0.589973,0.605586,0.330581,0.837539
4065.27,0.590509,0.606294,0.331151,0.837526
4065.35,0.591159,0.607105,0.331722,0.837513
4065.42,0.591933,0.60803,0.33226,0.8375
4065.49,0.59284,0.609082,0.332703,0.837488
4065.57,0.593888,0.610255,0.333148,0.837475
4065.64,0.595084,0.611517,0.332756,0.837462
4065.71,0.596421,0.612826,0.331693,0.83745
4065.79,0.597881,0.614166,0.330635,0.837437
4065.86,0.599445,0.61555,0.329583,0.837425
4065.94,0.601094,0.616998,0.328535,0.837412
4066.01,0.602812,0.618544,0.327492,0.8374
4066.08,0.604581,0.620218,0.326454,0.837388
4066.16,0.606383,0.622033,0.325421,0.837376
4066.23,0.6082,0.623949,0.324393,0.837364
4066.31,0.610015,0.625917,0.32337,0.837352
4066.38,0.611809,0.627893,0.322351,0.83734
4066.45,0.613565,0.629857,0.321338,0.837328
4066.53,0.615265,0.631802,0.320329,0.837316
