Mhost,Msat,R,V,m_infall,m_max,r,r_min,t_infall,t_peri,v,v_max
176917279185867.06,791137378316.1003,0.049576266968105916,0.3568906821538812,,791137378316.1003,0.05728304377783795,0.03865875328841445,,1.0,0.5569714677550278,0.7231179175906995
90336777057181.69,1026686879196.4548,0.02348935179964066,0.3045419777926511,3660324803497.7837,3828921729701.625,0.8017954537331529,0.2124749937608832,0.571712,0.8512049999999999,0.4273509471288121,1.917744722121124
142914769131958.62,2856720822641.0635,0.03232407935816748,0.27700048308594033,1820280695870.0144,3562777032791.728,0.03288923900678112,0.012127192249366748,0.34271399999999996,0.363626,0.663068010185219,1.5242798428250532
140364396873737.06,2584933447090.103,0.018783642623778317,0.3148689034360319,355933518274.74146,2584933447090.103,0.02185908546563036,0.02185908546563036,0.571712,0.640567,0.6220721616356364,1.4884136676891393
212112260224567.2,121250663231.90546,0.05160288835307008,0.3615311482255711,850320500466.7651,850320500466.7651,0.3304516413764089,0.3304516413764089,0.6413260000000001,1.019134,1.6352731711321784,1.6352731711321784
386546536224141.75,4296897945902.511,0.02028034842208808,0.2695749938952331,3966780045423.9287,5641624644064.992,0.020665071607644046,0.0035949903178972686,0.380368,0.43846899999999994,0.95951504893883,1.6987711556308598
197676519079137.3,983505141033.9734,0.051403763875510655,0.3123574655126119,1195322042800.5908,1195322042800.5908,0.5346975255293114,0.4467070450235526,0.61674,0.9628030000000001,1.2519624858898446,1.3947153046809042
136809448537240.77,228700141849.3353,0.03337726835163017,0.28214824324500354,1303271741636.632,1303271741636.632,0.04748798889835229,0.04748798889835229,0.482054,0.61674,0.5441292568730071,1.8923765345026824
123487149511279.16,83776516537.66617,0.04543930292036428,0.281486974719916,957459372809.4534,1054800564750.3691,0.4150126359271381,0.17506428686989292,0.398825,0.545254,0.7315603463836396,1.5934703585184724
312146224761760.7,2168389922410.635,0.021980764167150543,0.3204989208059921,2170856670345.6423,2767607157601.1816,0.02354615379626579,0.02354615379626579,0.545254,0.759707,1.7766032457036498,1.7766032457036498
125824671683497.78,187887743054.65286,0.045735545371093686,0.28315959392476714,1047463824070.9009,1193171358440.1772,0.04588282640469897,0.04588282640469897,0.326854,0.593799,1.8485786794123744,1.8485786794123744
140846822374286.56,250320536011.81686,0.05352283918117028,0.282004594160884,1758242207952.7324,3894135954717.8726,0.4635763390612879,0.046457922159423085,0.545254,0.759707,0.2583625895260487,1.8926664312955048
108711663546422.44,51388476502.21565,0.024830438348991644,0.3648892697734171,3145243788667.6514,3462333674446.085,0.09565310711163738,0.09565310711163738,0.500677,0.524972,0.5480046592623108,1.5305756363662852
377994096355639.6,109281098493.35304,0.033024129385336116,0.3547066575361706,983407659864.1064,983407659864.1064,0.2329487339260684,0.1651605285747192,0.380368,0.500677,1.3971276568633566,1.9455778802629315
233206796620762.16,942983757896.6024,0.04158421417348128,0.300695920997357,3716676470357.459,3716676470357.459,0.08690918099846237,0.04185995502014096,0.482054,0.731448,0.32878453114618245,2.0048589496806857
157853764803119.62,704726758664.6971,0.0494832138258697,0.33743931570680696,3207282082977.8438,3377459423858.1978,0.06285397951411374,0.011441807405557105,0.43846899999999994,0.61674,0.4389276246956329,1.5336528843078217
