Mhost,Msat,R,V,m_infall,m_max,r,r_min,t_infall,t_peri,v,v_max
627474172953713.4,148843424709.0103,0.02340480372657715,0.16698585148967074,288822742404.72675,288822742404.72675,0.21275525574629295,0.21275525574629295,0.731448,1.0,1.7133123656478448,1.7427739643213105
1058345642997412.0,46829099107.82865,0.04179847654675421,0.17017964349489606,,160856720449.03986,0.247155062270845,0.247155062270845,,1.0,0.8990238186242963,1.0463053980329131
620165452641181.6,46312113725.258484,0.04686705232506026,0.24668120416259146,169670610623.33826,169670610623.33826,0.0966950496557364,0.0966950496557364,0.482054,0.684501,1.9198037751781476,1.9198037751781476
463355976602658.8,50477549093.0576,0.0420531063551444,0.23862582225730966,114485523285.08125,123333379403.24962,0.4136021748268076,0.3164902896093516,0.545254,0.731448,0.9961516522298318,1.38876415635041
1624327924217193.5,266469714812.40765,0.053554953160898616,0.21476990311937816,568734137666.1743,710339718617.4298,0.23057844775244765,0.22196286518472572,0.524972,0.759707,1.025262267966074,1.496415141150074
870186067843970.4,159773996998.5229,0.03430103847071366,0.20556840069723212,142580053837.51846,159773996998.5229,1.1409517466910073,1.033751088277845,0.593799,0.8757520000000001,1.2266934655644857,1.3868957914539453
1910945421653837.2,46834120791.72821,0.03002666314399418,0.21249240855483414,125416095574.59378,148290991078.28656,0.4007750336882059,0.21898437115624256,0.34271399999999996,0.640567,0.7954811208584427,1.2580930224918383
734327939495515.5,600768076384.0472,0.059014136862296576,0.2459020200578544,324716407870.0148,600768076384.0472,0.08895061730236785,0.08895061730236785,0.665315,1.0,1.0543223403966446,1.912456997814049
434317564729855.2,168586410918.75922,0.06163516532348717,0.1775720472099111,165977845790.2511,181635153677.99112,0.3591830280020177,0.3591830280020177,0.781616,1.0,1.7055303848161172,1.7117689813971573
476008872144732.6,57754797943.87001,0.042980026087881484,0.18241322956470132,115529247007.38553,314870011084.1949,0.5120792391431699,0.14207723736803118,0.29172,0.482054,0.8348409184516943,1.9996311441285681
406989660656118.1,37469276265.87888,0.041161151366711626,0.24793952614951575,93161003107.82864,338282117861.1521,0.055711035143600984,0.055711035143600984,0.29172,0.545254,1.846958527473208,1.846958527473208
395351551255822.8,125933087007.38553,0.056755423481852176,0.2454243300724952,357508124738.5524,477646987155.096,0.3381625610109372,0.2801845398991515,0.380368,0.640567,1.131337492108242,1.4797358034042944
537321988640519.9,372033980691.285,0.04528693310767146,0.18920582936925293,439143280307.2378,439143280307.2378,0.3013167775480781,0.3013167775480781,0.731448,1.001185,1.7063908194745916,1.7063908194745916
537321988640519.9,75455392709.01033,0.04731454252169699,0.1761692921353309,102515958546.5288,111363814664.6972,0.17834154969534413,0.17834154969534413,0.710946,1.001185,1.8859113101098928,1.8859113101098928
416844924453057.6,236731157553.9143,0.0039404709620881545,0.19169246175756485,203446081418.02066,274101924112.25995,0.011514282752022691,0.009347928440323741,0.684501,0.781616,0.2427440305015545,2.3271034256750784
584933546858257.0,40590842706.05613,0.04655649373347418,0.24557124484395634,78055094262.92468,190462330138.84784,0.17759956173404254,0.17759956173404254,0.665315,1.001185,1.685200732428102,1.685200732428102
619865593980029.5,66090545158.050224,0.05324771991576069,0.2474881958809905,123328357719.35008,388744450646.9719,0.40460516971035293,0.40460516971035293,0.380368,0.61674,0.9875669085314308,1.3807633475851444
451403263425228.94,55681979935.00738,0.05415496462375875,0.1601953907306599,158246679066.4697,158246679066.4697,0.6982386628420032,0.1894938783914364,0.482054,0.524972,0.2546683840409073,1.6232681387798675
477005889802209.7,292595273358.9365,0.007686739490815642,0.20892561928892733,34342688141.80207,292595273358.9365,0.009219056750204305,0.009219056750204305,0.545254,0.710946,0.3478040593538452,1.903227998159458
719596750832874.4,33820826280.649925,0.021370702194224208,0.21450788125647746,111358938186.1152,111358938186.1152,0.6179450759500473,0.18983758320409866,0.418178,0.684501,0.4448875218488959,1.494072699598049
613288033166558.2,120206794304.2836,0.06012638237287625,0.21411018202640586,120206794304.2836,120206794304.2836,1.6966680897208797,1.6966680897208797,0.892508,1.279401,0.7023560036970451,0.999727857276977
520728206839680.94,32259968945.34712,0.02761743213639501,0.20754798699745086,80659823550.96011,360069425536.18896,0.02784656451622104,0.02784656451622104,0.15906099999999998,0.45974499999999996,1.7017390342015257,1.7017390342015257
1641033967153158.0,321614483474.15063,0.022089308108731474,0.2305703916015904,,467602651320.5317,0.2064831924118609,0.2064831924118609,,0.8041560000000001,1.0349435493765615,1.5315758730198703
376710478250540.6,121767654664.6972,0.05049966372693592,0.2076467205220424,852382609583.4564,852382609583.4564,0.6668387070059051,0.23101843957747334,0.524972,0.61674,0.2743678775930602,2.02458914647417
481192015838723.75,146755239137.37076,0.03813467044129176,0.24620644955013202,193057608980.79764,193057608980.79764,0.5045971952331872,0.5045971952331872,0.731448,1.019134,1.4107552554956226,1.4107552554956226
429013288049441.6,115524370528.80354,0.051355591794722634,0.2474219376010703,115524370528.80354,115524370528.80354,1.9618515296435384,1.9618515296435384,0.9182459999999999,,1.079707320148923,1.166361783992096
1043574555785642.4,57247710723.78139,0.053264377284973054,0.2120669192217144,136858637612.99852,141546083072.37814,0.5614694980033252,0.2627415925209348,0.593799,0.892508,0.36931472749193495,1.306697171266625
1043574555785642.4,53077250646.97193,0.054057820781660236,0.217466383208821,67651405518.46381,128532794611.5214,1.3280407271829189,1.3280407271829189,0.8041560000000001,1.231811,0.7491402535745975,1.4374275260895673
1096849378499119.6,115002514717.87296,0.04436921899590366,0.19345996381777136,128537671090.1034,138941353784.34268,0.394152770456618,0.394152770456618,0.710946,1.001185,1.5025270544937217,1.5025270544937217
376267356538138.8,73367800059.08417,0.03570679421912487,0.24350074890542298,88980796124.0768,182639587261.44754,0.17741496368449497,0.17741496368449497,0.43846899999999994,0.8041560000000001,1.1630645701231248,1.4712224871253727
646002960042162.4,133737074197.93205,0.03882852684561139,0.20112652011130924,219103401406.20386,553127034516.9867,0.22725253193111436,0.14269833330266013,0.245971,0.45974499999999996,1.2550959877381975,1.720530820633669
490190551224531.75,971886295539.1432,0.010805041663924668,0.22505534249594566,965332308324.963,976760741246.6764,0.010858290191770918,0.010858290191770918,0.710946,1.001185,0.6601241131177136,1.9485253604543675
718189050718156.5,120201917825.7016,0.054604482823621535,0.21800434229988486,175366325506.64694,176957158664.69714,0.7252424404550565,0.2291556057154693,0.34271399999999996,0.61674,0.3433392996366477,1.1545008397701015
620679474818836.0,141024082056.12994,0.032853140759382164,0.15801930641259196,209206787781.3885,210782870499.26144,0.16209253184230113,0.16209253184230113,0.61674,1.0,1.578323821268577,1.578323821268577
