Mhost,Msat,R,V
449039881541199.4,109281098493.35304,0.0682604862127919,0.6008861298228456
507976382721134.4,97828658292.46677,0.07770919900678999,0.6446033071982414
458740036630688.3,150911378339.7341,0.07740074193779728,0.6656359664699716
