Age_Gyr,3254,3269,3291,3329,3352,3367,3414,3484,3534,3565,3639,3664
0.5,1.2820922889553857e-12,1.4407307504015498e-15,8.779344412098748e-15,4.907940568551832e-14,-7.850215635089041e-16,2.859661640876561e-13,5.574968436660537e-14,2.0571003212322238e-14,5.984822939025855e-14,7.917892620077251e-14,2.3777455348525933e-13,3.1906713045655935e-14
0.5603219999999998,8.664053345964433e-13,9.089725969793958e-15,1.3486833426947654e-14,4.085211614987296e-14,-1.432897301135557e-16,1.4460584693510858e-13,3.408420322067864e-14,3.928551109859771e-14,6.493175083989441e-14,4.400929735944216e-14,2.829902906200188e-13,2.3416799284666723e-14
0.6279219999999998,6.013259204862086e-13,7.626040111208796e-15,1.900236027720418e-14,3.0242076166627275e-14,4.384359783922164e-15,7.742871958039462e-14,1.877954352387784e-14,3.398055679673978e-14,5.320744305977192e-14,4.290167529612592e-14,2.737203519706856e-13,1.5875210427828755e-14
0.7036780000000009,4.538141804955235e-13,1.8706847431778652e-15,2.411656600331292e-14,1.936934782299986e-14,1.0681332136543615e-14,6.508772256760011e-14,8.765348705964684e-15,1.676122388884102e-14,3.3091800830028235e-14,6.836886044171871e-14,2.2766009369367247e-13,9.554192511149202e-15
0.7885720000000002,3.9083024849523054e-13,-3.3553285657670855e-15,2.7620091645718417e-14,1.0353993206209282e-14,1.663103248569614e-14,8.823579644081113e-14,2.9712621967009266e-15,-2.674040430061174e-16,1.3001318930800434e-14,1.1292365322711538e-13,1.6250487194539184e-13,4.7259915706352435e-15
0.883709,3.4668264742397217e-13,-1.7463372204025999e-15,2.4126323708979856e-14,8.649447133479205e-15,1.739370083155023e-14,9.491518451613248e-14,-6.957841267940098e-16,-6.06514372663224e-15,-2.491670393602022e-14,1.4569638401824275e-13,8.614214840929506e-14,1.9047345304080234e-15
0.9903239999999996,3.6013693000674195e-13,1.8020900205388788e-14,-3.6333856380027703e-16,1.280351316659903e-14,1.521158854746109e-14,1.2679895383179047e-13,-1.0873931437589502e-15,2.021223754717828e-14,-5.661309765971424e-14,1.4901207357483785e-13,4.2937420023529703e-14,1.975584298567018e-15
1.1098000000000003,3.963454994932243e-13,3.6160269017434024e-14,-4.9033048370673446e-14,1.831891554047716e-14,9.856377333309154e-15,1.504886169505626e-13,-4.576062534360615e-15,9.544902118814485e-14,-1.3091611175430416e-13,1.9774020095894228e-13,1.0145562580838523e-13,2.9992427591276028e-15
1.2436900000000002,4.037650546530342e-13,8.364824062183208e-14,-1.3442654697374632e-13,2.11991401042061e-14,2.5928955673699953e-15,2.2737099285114587e-13,4.157791179757348e-16,2.2944864320231023e-13,6.89906170702633e-16,4.2203199949741297e-13,1.473105288455048e-13,3.8376450274855994e-15
1.3937399999999989,3.337350145872873e-13,1.361238083700407e-13,-1.8738834847674224e-13,1.798449822071675e-14,-1.0243598206816164e-15,3.5864434483428006e-13,1.1179997529319678e-14,3.845716224132109e-13,2.245051394073137e-13,6.820739229304387e-13,1.8008646130826283e-13,3.770467832840706e-15
1.5618799999999988,2.0621752459452518e-13,1.5972724969967916e-13,2.2782999345459267e-13,1.2585553935558084e-14,-2.5239812555464272e-15,3.9137716859939807e-13,2.687644316397463e-14,5.389401948883565e-13,7.540882064382891e-13,8.440553321475716e-13,1.7760871695250266e-13,2.3566768371763442e-15
1.750319999999996,9.198935207662473e-14,1.176583595330546e-13,9.044963668254946e-13,9.059122718233947e-15,2.1808244514629124e-16,4.58658031608232e-13,5.5666658007315606e-14,5.988012188216909e-13,3.308145923786611e-12,2.2510877385241184e-12,3.7476149138189335e-14,7.102621097915721e-16
1.9614799999999972,-4.506057545493929e-14,-1.0243583757426837e-13,2.961166074016285e-12,3.698148621239701e-15,1.8365719906370267e-15,4.2971435561782185e-13,8.254109521725311e-14,5.256118685512452e-13,8.439755212102132e-12,5.917386405884369e-12,-1.5455670967624346e-13,-1.6717282553125305e-15
2.1981299999999986,9.146621614410303e-14,-5.297034723142469e-13,5.687255382306066e-12,4.199314416606759e-15,-4.352533155113423e-17,3.1566875626886763e-13,3.469758591495541e-14,3.458759946850403e-14,1.593209018275753e-11,9.107529687518659e-12,4.110580762279547e-13,2.553000645917469e-15
2.4633200000000004,1.0946264745267969e-12,3.1074883750195385e-14,1.3818495453358469e-11,1.0990665549971021e-14,-1.7383556316702802e-14,1.3203407365451732e-13,5.489432013867768e-14,-2.1605071417251768e-13,2.8232066388875887e-11,1.1915717667024851e-11,6.515501608330175e-13,9.536973518968274e-15
2.7604999999999973,2.7683993402956243e-12,1.2091300982466333e-12,1.950245050788004e-11,1.2402056417498492e-14,-2.950262056510428e-14,3.97864002498031e-14,-1.3868973432957886e-13,3.284470240831954e-13,3.89209281837629e-11,1.5283358726483416e-11,8.815720358832344e-13,9.802306763536867e-15
3.09354,4.496732930713113e-12,3.3378798173260025e-12,2.338061033994192e-11,-1.4780585369006475e-14,-9.193097461843863e-14,2.8061275039878645e-13,-1.930350337723894e-13,1.2991632205414405e-12,4.676447094172546e-11,1.9807612314423408e-11,2.2737455443805347e-12,-6.2572111320118165e-15
3.466760000000001,6.064407008770351e-12,7.487490789680467e-12,2.554891807584107e-11,-1.1107055938258624e-13,-3.5332600508491736e-14,8.85144186083283e-13,-1.8202563464532099e-13,2.8416438446698256e-12,5.0331914006662793e-11,2.4450950528816584e-11,3.5288393085964444e-12,-1.3284637498009436e-13
3.88501,8.425612273023066e-12,1.4342205049718682e-11,2.5944151927534144e-11,-3.9905478784005765e-13,-5.141500126853602e-13,1.867791030524238e-12,7.216771784083121e-13,5.785743455787741e-12,5.054865375419555e-11,2.9521255913692046e-11,3.721556897871077e-12,-1.4906142375872882e-13
4.353710000000004,1.2486667862267761e-11,2.3789760896880053e-11,2.4954979060993597e-11,-5.771701901916598e-13,-5.866307850682862e-13,3.763671209891052e-12,2.6197945428578276e-12,1.0782524312166719e-11,6.447051903521974e-11,3.675130988717989e-11,2.9761857720447943e-12,-1.002634455461175e-12
4.878970000000002,1.7584414135802165e-11,3.7045047185814384e-11,2.638872143232883e-11,-7.364734142809005e-13,4.841384528125144e-13,1.155955835369267e-11,7.46891735950152e-12,2.2470959292069667e-11,6.035911626334705e-11,5.113662629537632e-11,5.81479649100877e-12,-1.2708861735058849e-12
5.467590000000002,2.723540018967567e-11,5.31401051790716e-11,3.0610805134612475e-11,5.40483471409795e-13,5.40753179239066e-12,3.3322396844490176e-11,1.508829850012768e-11,3.546480863466807e-11,9.157551061825066e-11,7.89207710395083e-11,1.3747176982463462e-11,-9.653864628824502e-13
6.127220000000008,4.1272813075839207e-11,6.596654825773722e-11,4.1599509491043516e-11,2.937269383922398e-12,8.18636249029991e-12,2.5193573787348522e-11,2.553001376703599e-11,6.590595325454199e-11,1.2522538619906045e-10,1.0812837813155744e-10,2.1438746445020377e-11,4.847854654702676e-12
6.86643999999999,5.252755555388151e-11,7.334174340050855e-11,3.794905945542173e-11,5.162580050827261e-12,8.737818262186057e-12,7.44355456924162e-11,7.244216663874912e-11,8.761744472311924e-11,1.4995860182500953e-10,1.5715460788639082e-10,8.720047942015584e-11,-4.3936996445341524e-12
7.694840000000003,1.0801446073637274e-10,6.92900565947821e-11,3.47689905523074e-11,2.0221183486221566e-11,5.0548289882544144e-11,9.980616249754013e-11,9.898426563903001e-11,9.061353044777824e-11,1.8511435562506178e-10,2.0876475854295226e-10,1.2694012697952902e-10,3.491622400917252e-11
8.623180000000014,1.8557039183962207e-10,9.012246695852663e-11,5.854700301622851e-11,6.255981826705738e-11,1.1743601010972793e-10,1.5518786728435892e-10,1.5741388398714442e-10,1.1476854453314132e-10,2.3629517083620825e-10,2.772625254889044e-10,1.9823094004010892e-10,9.614898825651864e-11
9.663519999999991,3.0108711415927075e-10,1.694003464224464e-10,1.4470064863114115e-10,1.549976319435814e-10,2.3039861722577191e-10,2.4700288115786946e-10,2.5009657906245624e-10,1.865307890140518e-10,3.2644548363329305e-10,3.6760926748228756e-10,2.885824605877367e-10,2.0114214030361983e-10
10.829399999999973,4.6224850630370415e-10,3.3488150850238675e-10,3.211120843048584e-10,3.155242006149294e-10,4.014008524794028e-10,3.8720727943761115e-10,3.874674208675495e-10,3.2973924670591814e-10,4.714970316867904e-10,4.852874504266046e-10,3.994948514382266e-10,3.610766504402867e-10
12.135899999999989,6.767384468813072e-10,6.143237667141924e-10,6.156634669451927e-10,5.62129100380237e-10,6.424074571193474e-10,5.877571374431229e-10,5.799614794050083e-10,5.68232900424148e-10,6.873815526671744e-10,6.357795402253581e-10,5.324682754073927e-10,5.871334889563299e-10
13.60000000000001,9.171018008802887e-10,9.27474482556447e-10,9.457458851034128e-10,8.384813650158188e-10,9.124861175505328e-10,8.124988497323465e-10,7.95675640219929e-10,8.354954786169236e-10,9.293077119992687e-10,8.044251343121208e-10,6.814819685059436e-10,8.404590283909565e-10
