Mhost,Msat,R,V,m_infall,m_max,r,r_min,t_infall,t_peri,v,v_max
355228950709506.6,355228950709506.6,0.0,0.0,,355228950709506.6,0.0,0.0,,,0.0,0.0
362664702054853.75,362664702054853.75,0.0,0.0,,362664702054853.75,0.0,0.0,,,0.0,0.0
353347126966262.9,353347126966262.9,0.0,0.0,,353347126966262.9,0.0,0.0,,,0.0,0.0
1624327924217193.5,11729202310617.43,0.025829092819615925,0.008755120298122001,2718360483734.121,59319644964679.46,0.0598851237896267,0.0598851237896267,0.219532,0.380368,0.9661616294871801,1.3001273092887249
353568675431610.0,353568675431610.0,0.0,0.0,,353568675431610.0,0.0,0.0,,,0.0,0.0
352494834480779.9,352494834480779.9,0.0,0.0,,352494834480779.9,0.0,0.0,,,0.0,0.0
360951245232590.8,360951245232590.8,0.0,0.0,,360951245232590.8,0.0,0.0,,,0.0,0.0
351649926944141.75,351649926944141.75,0.0,0.0,,351649926944141.75,0.0,0.0,,,0.0,0.0
360166904189163.94,360166904189163.94,0.0,0.0,,360166904189163.94,0.0,0.0,,,0.0,0.0
359626291239326.44,359626291239326.44,0.0,0.0,,359626291239326.44,0.0,0.0,,,0.0,0.0
361853770239243.7,361853770239243.7,0.0,0.0,,361853770239243.7,0.0,0.0,,,0.0,0.0
352240772415149.2,352240772415149.2,0.0,0.0,,352240772415149.2,0.0,0.0,,,0.0,0.0
358345646939131.44,358345646939131.44,0.0,0.0,,358345646939131.44,0.0,0.0,,,0.0,0.0
357212701615834.56,357212701615834.56,0.0,0.0,,357212701615834.56,0.0,0.0,,,0.0,0.0
360512559445837.5,360512559445837.5,0.0,0.0,,360512559445837.5,0.0,0.0,,,0.0,0.0
351177240654652.9,351177240654652.9,0.0,0.0,,351177240654652.9,0.0,0.0,,,0.0,0.0
360688336097370.8,360688336097370.8,0.0,0.0,,360688336097370.8,0.0,0.0,,,0.0,0.0
359822735834942.4,359822735834942.4,0.0,0.0,,359822735834942.4,0.0,0.0,,,0.0,0.0
360265882329051.7,360265882329051.7,0.0,0.0,,360265882329051.7,0.0,0.0,,,0.0,0.0
358233385804005.9,358233385804005.9,0.0,0.0,,358233385804005.9,0.0,0.0,,,0.0,0.0
358542091534747.4,358542091534747.4,0.0,0.0,,358542091534747.4,0.0,0.0,,,0.0,0.0
348197934211592.3,348197934211592.3,0.0,0.0,,348197934211592.3,0.0,0.0,,,0.0,0.0
358691277414097.44,358691277414097.44,0.0,0.0,,358691277414097.44,0.0,0.0,,,0.0,0.0
349483014437435.75,349483014437435.75,0.0,0.0,,349483014437435.75,0.0,0.0,,,0.0,0.0
372131463022794.7,56258050861754.8,0.022515224931301262,0.020505344448292242,8742998808579.023,56258050861754.8,0.02260947342154434,0.02260947342154434,0.684501,0.8757520000000001,0.8090585902509334,1.9513194832977423
348054646378635.1,348054646378635.1,0.0,0.0,,348054646378635.1,0.0,0.0,,,0.0,0.0
356323484386127.0,356323484386127.0,0.0,0.0,,356323484386127.0,0.0,0.0,,,0.0,0.0
348400301635308.7,348400301635308.7,0.0,0.0,,348400301635308.7,0.0,0.0,,,0.0,0.0
351698672562859.6,351698672562859.6,0.0,0.0,,351698672562859.6,0.0,0.0,,,0.0,0.0
356425411549211.2,356425411549211.2,0.0,0.0,,356425411549211.2,0.0,0.0,,,0.0,0.0
351592309474127.0,351592309474127.0,0.0,0.0,,351592309474127.0,0.0,0.0,,,0.0,0.0
350369282643946.8,350369282643946.8,0.0,0.0,,350369282643946.8,0.0,0.0,,,0.0,0.0
356129988813707.5,356129988813707.5,0.0,0.0,,356129988813707.5,0.0,0.0,,,0.0,0.0
361196460228632.2,361196460228632.2,0.0,0.0,,361196460228632.2,0.0,0.0,,,0.0,0.0
352732639746268.8,352732639746268.8,0.0,0.0,,352732639746268.8,0.0,0.0,,,0.0,0.0
359428359741258.5,359428359741258.5,0.0,0.0,,359428359741258.5,0.0,0.0,,,0.0,0.0
551886247721217.1,30910930084868.53,0.03266128069693473,0.033506719526872404,48015803626446.09,51693944928803.54,0.15350127643585346,0.07194272234447598,0.593799,0.8041560000000001,0.03050088658841187,1.7298522307343334
353076808100490.4,353076808100490.4,0.0,0.0,,353076808100490.4,0.0,0.0,,,0.0,0.0
361833077513453.44,361833077513453.44,0.0,0.0,,361833077513453.44,0.0,0.0,,,0.0,0.0
359793196039562.75,359793196039562.75,0.0,0.0,,359793196039562.75,0.0,0.0,,,0.0,0.0
352683894127550.94,352683894127550.94,0.0,0.0,,352683894127550.94,0.0,0.0,,,0.0,0.0
358887746791420.94,358887746791420.94,0.0,0.0,,358887746791420.94,0.0,0.0,,,0.0,0.0
348870014119893.6,348870014119893.6,0.0,0.0,,348870014119893.6,0.0,0.0,,,0.0,0.0
885475588377335.2,7943382940171.344,0.023071009903208654,0.029604288191558838,2751846378824.224,71650663298457.89,0.023524014718514837,0.023524014718514837,0.20544099999999998,0.418178,0.5257557072320135,1.5402073848570557
359626291239326.44,359626291239326.44,0.0,0.0,,359626291239326.44,0.0,0.0,,,0.0,0.0
361299849512460.8,361299849512460.8,0.0,0.0,,361299849512460.8,0.0,0.0,,,0.0,0.0
349069432520413.6,349069432520413.6,0.0,0.0,,349069432520413.6,0.0,0.0,,,0.0,0.0
361053172395675.0,361053172395675.0,0.0,0.0,,361053172395675.0,0.0,0.0,,,0.0,0.0
348940914585146.2,348940914585146.2,0.0,0.0,,348940914585146.2,0.0,0.0,,,0.0,0.0
348197934211592.3,348197934211592.3,0.0,0.0,,348197934211592.3,0.0,0.0,,,0.0,0.0
348353018137335.25,348353018137335.25,0.0,0.0,,348353018137335.25,0.0,0.0,,,0.0,0.0
351994095298363.4,351994095298363.4,0.0,0.0,,351994095298363.4,0.0,0.0,,,0.0,0.0
350094527852525.8,350094527852525.8,0.0,0.0,,350094527852525.8,0.0,0.0,,,0.0,0.0
356868533261613.0,356868533261613.0,0.0,0.0,,356868533261613.0,0.0,0.0,,,0.0,0.0
356217146079101.9,356217146079101.9,0.0,0.0,,356217146079101.9,0.0,0.0,,,0.0,0.0
350763658737630.7,350763658737630.7,0.0,0.0,,350763658737630.7,0.0,0.0,,,0.0,0.0
