Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.37,0.601947,0.30711,0.0,0.857278
4050.74,0.607251,0.35571,0.0,0.857421
4051.1,0.611385,0.402745,0.0,0.857565
4051.47,0.613954,0.446233,0.0,0.857708
4051.84,0.614897,0.484462,0.0,0.857851
4052.21,0.614209,0.516497,0.0,0.857995
4052.58,0.612183,0.542358,0.0,0.858138
4052.95,0.609369,0.562874,0.0,0.858281
4053.31,0.606234,0.578991,0.0,0.858425
4053.68,0.602697,0.590794,0.0,0.858568
4054.05,0.598466,0.597692,0.0,0.858711
4054.42,0.593671,0.59973,0.0,0.858854
4054.79,0.589561,0.598256,0.0,0.858997
4055.16,0.587528,0.595081,0.0,0.85914
4055.53,0.587602,0.591515,0.0,0.859282
4055.89,0.588172,0.58825,0.0,0.859425
4056.26,0.58766,0.585603,0.0,0.859568
4056.63,0.585785,0.583706,0.0,0.85971
4057.0,0.583001,0.582606,0.0,0.859852
4057.37,0.57977,0.582286,0.0,0.859994
4057.74,0.576561,0.582667,0.0,0.860137
4058.11,0.573841,0.583592,0.0,0.860278
4058.48,0.572019,0.584819,0.0,0.86042
4058.85,0.571412,0.586038,0.0,0.860562
4059.21,0.572262,0.586924,0.0,0.860703
4059.58,0.573818,0.587178,5.15891,0.860844
4059.95,0.574524,0.586564,5.16146,0.860985
4060.32,0.573149,0.584903,5.18247,0.861126
4060.69,0.570522,0.582109,5.20636,0.861267
4061.06,0.568224,0.578204,5.22732,0.861407
4061.43,0.56702,0.573323,5.23238,0.861548
4061.8,0.565651,0.567705,5.23744,0.861688
4062.17,0.562602,0.561677,5.25698,0.861827
4062.54,0.557841,0.555626,5.2942,0.861967
4062.91,0.553016,0.549983,5.33182,0.862106
4063.28,0.549698,0.545211,5.35925,0.862245
4063.65,0.548024,0.541876,5.38328,0.862384
4064.01,0.547381,0.5408,5.40695,0.862523
4064.38,0.547154,0.539622,5.41807,0.862661
4064.75,0.546747,0.539967,5.42922,0.862799
4065.12,0.545581,0.541807,5.43789,0.862937
4065.49,0.543838,0.545017,5.44154,0.863074
4065.86,0.542883,0.549385,5.44518,0.863211
4066.23,0.544112,0.554621,5.42649,0.863348
4066.6,0.547942,0.560381,5.39471,0.863484
4066.97,0.554086,0.56629,5.36322,0.863621
4067.34,0.562065,0.571973,5.31684,0.863756
4067.71,0.57049,0.577084,5.26978,0.863892
4068.08,0.577686,0.581339,5.2273,0.864027
4068.45,0.582515,0.584539,5.19942,0.864162
4068.82,0.584977,0.586586,5.17177,0.864296
4069.19,0.585244,0.587489,5.15881,0.86443
4069.56,0.584071,0.587362,5.15962,0.864564
4069.93,0.58277,0.5864,5.16044,0.864698
4070.3,0.582515,0.584855,5.1582,0.86483
4070.67,0.583303,0.583004,5.15525,0.864963
4071.04,0.584619,0.581105,5.15109,0.865095
4071.41,0.585955,0.579364,5.1369,0.865227
4071.78,0.586838,0.577911,5.12276,0.865358
4072.15,0.586811,0.576782,5.11459,0.865489
4072.52,0.585773,0.575923,5.11508,0.86562
4072.89,0.584081,0.575205,5.11557,0.86575
4073.26,0.582125,0.574454,5.1208,0.865879
4073.63,0.580305,0.573481,5.12802,0.866008
4074.0,0.579028,0.572125,5.13525,0.866137
4074.37,0.578512,0.570287,5.14031,0.866265
4074.74,0.578226,0.567948,5.14538,0.866393
4075.11,0.577453,0.565189,5.15623,0.86652
4075.48,0.57565,0.56219,5.18036,0.866647
4075.85,0.572559,0.559217,5.20467,0.866773
4076.22,0.568027,0.556595,5.23878,0.866899
4076.59,0.563056,0.554677,5.27959,0.867024
4076.97,0.559525,0.553801,5.32088,0.867149
4077.34,0.558987,0.554247,5.31629,0.867273
4077.71,0.56113,0.556205,5.30697,0.867397
4078.08,0.565029,0.559754,5.29078,0.86752
4078.45,0.569861,0.564845,5.2488,0.867642
4078.82,0.575019,0.571302,5.20731,0.867764
4079.19,0.579955,0.578834,5.16691,0.867886
4079.56,0.584726,0.587054,5.12756,0.868006
4079.93,0.589973,0.595515,5.08865,0.868127
4080.3,0.59626,0.603758,5.0361,0.868246
4080.67,0.603431,0.611363,4.98122,0.868366
4081.04,0.611019,0.617993,4.92775,0.868484
4081.42,0.618481,0.623425,4.87892,0.868602
4081.79,0.625054,0.627561,4.83081,0.868719
4082.16,0.62996,0.630429,4.79825,0.868836
4082.53,0.63308,0.632177,4.78611,0.868952
4082.9,0.635105,0.633058,4.77401,0.869067
4083.27,0.636781,0.633403,4.76183,0.869182
4083.64,0.638908,0.633582,4.74967,0.869296
4084.01,0.642319,0.633958,4.73741,0.86941
4084.38,0.647237,0.634853,4.72149,0.869522
4084.76,0.651702,0.636518,4.70566,0.869635
4085.13,0.653299,0.639109,4.69969,0.869746
4085.5,0.651663,0.642678,4.71257,0.869857
4085.87,0.649539,0.647169,4.7255,0.869967
4086.24,0.649745,0.652422,4.71791,0.870076
4086.61,0.652784,0.658197,4.69934,0.870185
4086.98,0.657601,0.664197,4.68087,0.870293
4087.36,0.66319,0.670103,4.65206,0.8704
4087.73,0.668917,0.675603,4.62305,0.870506
4088.1,0.674251,0.680421,4.60034,0.870612
4088.47,0.678603,0.684343,4.59429,0.870717
4088.84,0.681277,0.687224,4.58825,0.870821
4089.21,0.681651,0.688994,4.59713,0.870924
4089.59,0.680529,0.689659,4.61708,0.871027
4089.96,0.679886,0.689285,4.63716,0.871129
4090.33,0.681113,0.687977,4.64421,0.87123
4090.7,0.682113,0.685865,4.64959,0.871331
4091.07,0.679574,0.683087,4.66277,0.87143
4091.45,0.672227,0.679772,4.7082,0.871529
4091.82,0.663408,0.676021,4.75429,0.871627
4092.19,0.656951,0.671905,4.78492,0.871724
4092.56,0.653776,0.667459,4.80015,0.87182
4092.93,0.651945,0.662697,4.81545,0.871915
4093.31,0.649589,0.657619,4.83885,0.87201
4093.68,0.646169,0.652228,4.8642,0.872104
4094.05,0.641707,0.646532,4.89216,0.872197
4094.42,0.636267,0.640553,4.93629,0.872289
4094.79,0.630034,0.634314,4.98102,0.87238
4095.17,0.623209,0.627838,5.0281,0.87247
4095.54,0.615999,0.621151,5.07802,0.872559
4095.91,0.608616,0.614277,5.1287,0.872647
4096.28,0.601293,0.607239,5.17224,0.872735
4096.66,0.594433,0.600051,5.21382,0.872821
4097.03,0.588527,0.592712,5.25553,0.872906
4097.4,0.583781,0.585211,5.29295,0.87299
4097.77,0.579496,0.577535,5.33078,0.873074
4098.15,0.574794,0.569698,5.37662,0.873156
4098.52,0.569045,0.561755,5.43512,0.873237
4098.89,0.56194,0.553823,5.49459,0.873317
4099.26,0.553322,0.546077,5.55842,0.873396
4099.64,0.544333,0.538744,5.62481,0.873473
4100.01,0.536869,0.532089,5.69163,0.87355
4100.38,0.532327,0.526395,5.72617,0.873625
4100.75,0.530222,0.521944,5.76104,0.873699
4101.13,0.529627,0.518992,5.7887,0.873772
4101.5,0.529832,0.517748,5.80192,0.873844
4101.87,0.530458,0.518352,5.81517,0.873914
4102.25,0.531198,0.520857,5.81478,0.873984
4102.62,0.532298,0.525222,5.80728,0.874051
4102.99,0.534372,0.531316,5.7998,0.874118
4103.36,0.537952,0.538912,5.75942,0.874183
4103.74,0.543186,0.547706,5.71868,0.874247
4104.11,0.550118,0.557331,5.67113,0.87431
4104.48,0.558452,0.56739,5.6072,0.874371
4104.86,0.567307,0.577488,5.54435,0.874431
