Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.37,0.589494,0.297401,0.0,0.885832
4050.74,0.592834,0.330137,0.0,0.885625
4051.1,0.595731,0.365285,0.0,0.885419
4051.47,0.598012,0.401185,0.0,0.885212
4051.84,0.599587,0.43511,0.0,0.885006
4052.21,0.600387,0.464844,0.0,0.884799
4052.58,0.600554,0.489802,0.0,0.884593
4052.95,0.600411,0.510881,0.0,0.884387
4053.31,0.600225,0.52929,0.0,0.884181
4053.68,0.599909,0.545375,0.0,0.883976
4054.05,0.599239,0.558561,0.0,0.88377
4054.42,0.598036,0.568308,0.0,0.883565
4054.79,0.596243,0.574821,0.0,0.883361
4055.16,0.593824,0.578872,0.0,0.883156
4055.53,0.590854,0.581269,0.0,0.882952
4055.89,0.587542,0.582615,0.0,0.882749
4056.26,0.584094,0.583316,0.0,0.882546
4056.63,0.580637,0.583635,0.0,0.882343
4057.0,0.577249,0.583675,0.0,0.882141
4057.37,0.574072,0.583396,0.0,0.881939
4057.74,0.571497,0.582742,0.0,0.881738
4058.11,0.569971,0.581736,0.0,0.881538
4058.48,0.569404,0.580448,0.0,0.881338
4058.85,0.568768,0.578913,0.0,0.881139
4059.21,0.567007,0.577111,0.0,0.88094
4059.58,0.564062,0.575005,8.06555,0.880742
4059.95,0.560682,0.572591,8.10846,0.880545
4060.32,0.557598,0.569943,8.13847,0.880349
4060.69,0.555303,0.567218,8.1667,0.880154
4061.06,0.5542,0.564497,8.19209,0.879959
4061.43,0.554341,0.56162,8.20216,0.879765
4061.8,0.554898,0.558454,8.21226,0.879572
4062.17,0.554936,0.55511,8.22859,0.87938
4062.54,0.554175,0.551802,8.25247,0.879189
4062.91,0.553078,0.548788,8.27646,0.878999
4063.28,0.55209,0.54647,8.29575,0.87881
4063.65,0.551166,0.545727,8.31346,0.878622
4064.01,0.55,0.548289,8.33126,0.878435
4064.38,0.548451,0.547485,8.34983,0.878249
4064.75,0.546955,0.547469,8.36847,0.878065
4065.12,0.546075,0.548225,8.38391,0.877881
4065.49,0.546089,0.549692,8.39286,0.877699
4065.86,0.546839,0.551756,8.40182,0.877517
4066.23,0.548127,0.554258,8.39265,0.877338
4066.6,0.54978,0.557016,8.37273,0.877159
4066.97,0.551638,0.559844,8.35288,0.876982
4067.34,0.553647,0.562576,8.31713,0.876805
4067.71,0.556278,0.565081,8.28026,0.876631
4068.08,0.560163,0.567272,8.24022,0.876458
4068.45,0.565287,0.569102,8.18834,0.876286
4068.82,0.570254,0.570566,8.13694,0.876115
4069.19,0.573547,0.571685,8.10743,0.875946
4069.56,0.574872,0.572484,8.09835,0.875779
4069.93,0.575117,0.572978,8.08928,0.875613
4070.3,0.575148,0.573169,8.09348,0.875449
4070.67,0.575333,0.573052,8.10081,0.875286
4071.04,0.575826,0.57262,8.10707,0.875125
