Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.37,0.631585,0.283411,0.0,0.908081
4050.74,0.638618,0.336294,0.0,0.90855
4051.1,0.646257,0.390099,0.0,0.909018
4051.47,0.654309,0.439929,0.0,0.909487
4051.84,0.66171,0.482078,0.0,0.909955
4052.21,0.667291,0.51573,0.0,0.910423
4052.58,0.669615,0.542688,0.0,0.910891
4052.95,0.667027,0.565555,0.0,0.911359
4053.31,0.658498,0.585544,0.0,0.911826
4053.68,0.646963,0.601784,0.0,0.912293
4054.05,0.636874,0.61237,0.0,0.912759
4054.42,0.630876,0.616391,0.0,0.913225
4054.79,0.626813,0.615202,0.0,0.91369
4055.16,0.621813,0.611558,0.0,0.914155
4055.53,0.615233,0.60742,0.0,0.914619
4055.89,0.609129,0.603591,0.0,0.915082
4056.26,0.605465,0.600424,0.0,0.915545
4056.63,0.603767,0.598145,0.0,0.916006
4057.0,0.602176,0.59691,0.0,0.916467
4057.37,0.599262,0.596712,0.0,0.916927
4057.74,0.595375,0.59731,0.0,0.917386
4058.11,0.591299,0.598404,0.0,0.917844
4058.48,0.587704,0.599779,0.0,0.918301
4058.85,0.585059,0.601188,0.0,0.918757
4059.21,0.583801,0.602281,0.0,0.919212
4059.58,0.584187,0.602698,2.71938,0.919666
4059.95,0.58633,0.602177,2.71047,0.920118
4060.32,0.589975,0.60057,2.7158,0.920569
4060.69,0.592743,0.597819,2.72326,0.921018
4061.06,0.591477,0.59393,2.72952,0.921467
4061.43,0.585135,0.589029,2.72949,0.921913
4061.8,0.577912,0.583588,2.72946,0.922358
4062.17,0.574652,0.578785,2.7314,0.922802
4062.54,0.575722,0.575283,2.7357,0.923244
4062.91,0.576441,0.571676,2.74001,0.923684
4063.28,0.572484,0.567239,2.75845,0.924123
4063.65,0.565073,0.563197,2.78196,0.92456
4064.01,0.558313,0.560397,2.80485,0.924995
4064.38,0.555374,0.559105,2.80544,0.925428
4064.75,0.555982,0.559429,2.80603,0.92586
4065.12,0.559105,0.561394,2.80171,0.926289
4065.49,0.563929,0.564934,2.78759,0.926716
4065.86,0.56998,0.569862,2.77357,0.927142
4066.23,0.576815,0.575873,2.75629,0.927565
4066.6,0.583981,0.582565,2.73719,0.927986
4066.97,0.591022,0.589482,2.71829,0.928405
4067.34,0.597382,0.596156,2.70358,0.928821
4067.71,0.601999,0.602154,2.68933,0.929235
4068.08,0.603659,0.607121,2.68311,0.929647
4068.45,0.602169,0.610822,2.70564,0.930057
4068.82,0.599515,0.613167,2.72846,0.930464
4069.19,0.597915,0.614205,2.73066,0.930868
4069.56,0.59861,0.614084,2.71324,0.93127
4069.93,0.601894,0.613017,2.69598,0.931669
4070.3,0.607739,0.611276,2.68823,0.932066
4070.67,0.614088,0.60918,2.68269,0.93246
4071.04,0.618,0.607076,2.67927,0.932851
4071.41,0.617548,0.605264,2.69339,0.933239
4071.78,0.613764,0.603921,2.70762,0.933624
4072.15,0.608212,0.603047,2.72534,0.934007
4072.52,0.6023,0.602495,2.74823,0.934386
4072.89,0.597242,0.602031,2.77141,0.934763
4073.26,0.594209,0.601413,2.77895,0.935136
4073.63,0.594093,0.600457,2.77985,0.935507
4074.0,0.59762,0.599053,2.78067,0.935874
4074.37,0.604599,0.597142,2.76151,0.936238
4074.74,0.611217,0.594693,2.74254,0.936598
4075.11,0.612809,0.591723,2.73402,0.936956
4075.48,0.60809,0.588367,2.74908,0.93731
4075.85,0.601437,0.584929,2.76427,0.93766
4076.22,0.597495,0.58185,2.77227,0.938007
4076.59,0.596908,0.5796,2.77551,0.938351
4076.97,0.597281,0.578577,2.77877,0.938691
4077.34,0.596626,0.579056,2.79027,0.939027
4077.71,0.59554,0.581219,2.80271,0.93936
4078.08,0.595471,0.585183,2.81074,0.939689
4078.45,0.597487,0.590976,2.80182,0.940014
4078.82,0.60182,0.598477,2.79294,0.940335
4079.19,0.608565,0.607372,2.77698,0.940653
4079.56,0.617192,0.617181,2.75445,0.940966
4079.93,0.626561,0.627341,2.73218,0.941276
4080.3,0.635625,0.637297,2.7075,0.941581
4080.67,0.644195,0.646567,2.68255,0.941883
4081.04,0.652447,0.654755,2.65827,0.94218
4081.42,0.660226,0.661554,2.63666,0.942473
4081.79,0.66644,0.66677,2.61532,0.942762
4082.16,0.669884,0.670361,2.60134,0.943047
4082.53,0.670865,0.672482,2.5971,0.943327
4082.9,0.671549,0.673477,2.59287,0.943603
4083.27,0.674001,0.673812,2.58927,0.943875
4083.64,0.678331,0.673957,2.58589,0.944142
4084.01,0.683581,0.674306,2.58257,0.944404
4084.38,0.688705,0.675168,2.58062,0.944662
4084.76,0.692369,0.676803,2.57868,0.944916
4085.13,0.693211,0.679425,2.57747,0.945164
4085.5,0.691727,0.683165,2.57766,0.945408
4085.87,0.691232,0.688004,2.57786,0.945647
4086.24,0.695022,0.693755,2.56569,0.945881
4086.61,0.703253,0.700103,2.54703,0.946111
4086.98,0.71396,0.706691,2.52856,0.946335
4087.36,0.725002,0.713173,2.50581,0.946555
4087.73,0.733617,0.719239,2.48317,0.946769
4088.1,0.736892,0.724621,2.46639,0.946979
4088.47,0.73411,0.729097,2.46501,0.947183
4088.84,0.728634,0.732499,2.46363,0.947382
4089.21,0.724135,0.734729,2.46936,0.947576
4089.59,0.72196,0.735769,2.48039,0.947764
4089.96,0.721552,0.735671,2.49148,0.947947
4090.33,0.722189,0.734538,2.50259,0.948125
4090.7,0.72253,0.732495,2.51376,0.948297
