Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.37,0.625479,0.309927,0.0,0.939722
4050.74,0.633171,0.343369,0.0,0.93972
4051.1,0.638967,0.376657,0.0,0.939718
4051.47,0.642369,0.411436,0.0,0.939716
4051.84,0.643683,0.447391,0.0,0.939714
4052.21,0.643306,0.482028,0.0,0.939711
4052.58,0.641858,0.512333,0.0,0.939709
4052.95,0.640142,0.53674,0.0,0.939706
4053.31,0.638817,0.555462,0.0,0.939704
4053.68,0.637606,0.569335,0.0,0.939701
4054.05,0.635874,0.579016,0.0,0.939698
4054.42,0.633141,0.585299,0.0,0.939695
4054.79,0.629339,0.589465,0.0,0.939691
4055.16,0.624477,0.592862,0.0,0.939687
4055.53,0.618894,0.59632,0.0,0.939683
4055.89,0.613325,0.599921,0.0,0.939679
4056.26,0.608475,0.603206,0.0,0.939674
4056.63,0.604519,0.605634,0.0,0.939669
4057.0,0.601332,0.60693,0.0,0.939664
4057.37,0.598752,0.607147,0.0,0.939658
4057.74,0.596492,0.606572,0.0,0.939652
4058.11,0.594235,0.605552,0.0,0.939645
4058.48,0.59183,0.604305,0.0,0.939638
4058.85,0.58941,0.602865,0.0,0.939631
4059.21,0.587134,0.601149,0.0,0.939622
4059.58,0.585102,0.599045,11.9759,0.939614
4059.95,0.583367,0.596475,12.0277,0.939605
4060.32,0.581957,0.593531,12.0642,0.939595
4060.69,0.580766,0.590447,12.0986,0.939585
4061.06,0.579639,0.587211,12.129,0.939574
4061.43,0.578459,0.583596,12.1381,0.939563
4061.8,0.577199,0.579639,12.1472,0.939551
4062.17,0.575843,0.575586,12.1631,0.939538
4062.54,0.574197,0.571645,12.1871,0.939524
4062.91,0.571868,0.567989,12.2111,0.93951
4063.28,0.568559,0.564849,12.257,0.939495
4063.65,0.564913,0.562835,12.3105,0.93948
4064.01,0.562062,0.565901,12.3625,0.939463
4064.38,0.560877,0.565278,12.3667,0.939446
4064.75,0.561277,0.565708,12.371,0.939428
4065.12,0.56297,0.567152,12.3529,0.939409
4065.49,0.565661,0.569503,12.2904,0.93939
4065.86,0.569049,0.572576,12.2283,0.939369
4066.23,0.572838,0.576131,12.1688,0.939348
4066.6,0.576826,0.579902,12.111,0.939325
4066.97,0.580876,0.583637,12.0536,0.939302
