Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.37,0.681737,0.322765,0.0,0.825582
4050.74,0.68799,0.381604,0.0,0.826289
4051.1,0.691524,0.436388,0.0,0.826996
4051.47,0.6924,0.488167,0.0,0.827704
4051.84,0.693171,0.536453,0.0,0.828411
4052.21,0.696466,0.578821,0.0,0.829117
4052.58,0.701794,0.612032,0.0,0.829824
4052.95,0.706057,0.634053,0.0,0.83053
4053.31,0.706477,0.645477,0.0,0.831235
4053.68,0.702761,0.648731,0.0,0.83194
4054.05,0.695574,0.646887,0.0,0.832645
4054.42,0.685812,0.642889,0.0,0.833348
4054.79,0.674971,0.638443,0.0,0.834051
4055.16,0.664632,0.634179,0.0,0.834753
4055.53,0.655893,0.630336,0.0,0.835455
4055.89,0.649271,0.627096,0.0,0.836155
4056.26,0.645135,0.62465,0.0,0.836854
4056.63,0.642753,0.623177,0.0,0.837552
4057.0,0.640767,0.622826,0.0,0.838249
4057.37,0.638244,0.623691,0.0,0.838944
4057.74,0.635959,0.625788,0.0,0.839639
4058.11,0.635101,0.629011,0.0,0.840332
4058.48,0.636039,0.633104,0.0,0.841023
4058.85,0.637725,0.637638,0.0,0.841713
4059.21,0.639001,0.64203,0.0,0.842401
4059.58,0.63925,0.645611,1.53509,0.843088
4059.95,0.638296,0.647738,1.54259,0.843773
4060.32,0.636069,0.647925,1.55333,0.844456
4060.69,0.633068,0.645933,1.56466,0.845138
4061.06,0.629996,0.641806,1.57585,0.845817
4061.43,0.627112,0.635837,1.58573,0.846494
4061.8,0.62357,0.628503,1.5957,0.84717
4062.17,0.618391,0.620391,1.60559,0.847843
4062.54,0.611649,0.61212,1.61536,0.848514
4062.91,0.604605,0.604298,1.62521,0.849182
4063.28,0.598489,0.597475,1.63228,0.849848
4063.65,0.593723,0.592107,1.63842,0.850512
4064.01,0.590307,0.588533,1.64466,0.851174
4064.38,0.588306,0.586944,1.65255,0.851832
4064.75,0.588037,0.587396,1.6605,0.852489
4065.12,0.589869,0.589812,1.66495,0.853142
4065.49,0.593913,0.594003,1.66227,0.853793
4065.86,0.599882,0.599691,1.65961,0.854441
4066.23,0.607422,0.606529,1.64527,0.855085
4066.6,0.615731,0.614117,1.62432,0.855727
4066.97,0.623686,0.622004,1.60376,0.856366
4067.34,0.630363,0.629686,1.59119,0.857002
4067.71,0.635875,0.636639,1.57941,0.857635
4068.08,0.640661,0.642366,1.56903,0.858264
4068.45,0.644694,0.646478,1.56333,0.85889
4068.82,0.646957,0.648759,1.55765,0.859513
4069.19,0.646373,0.649212,1.55663,0.860132
4069.56,0.643334,0.648063,1.56,0.860748
4069.93,0.639647,0.645718,1.56338,0.86136
4070.3,0.637025,0.642683,1.56717,0.861968
4070.67,0.636085,0.63949,1.57106,0.862573
4071.04,0.636964,0.636624,1.57416,0.863174
4071.41,0.639326,0.63447,1.5706,0.86377
4071.78,0.641455,0.633263,1.56704,0.864363
4072.15,0.641428,0.633045,1.56334,0.864952
4072.52,0.638808,0.633636,1.55943,0.865537
4072.89,0.635062,0.634662,1.55553,0.866118
4073.26,0.631772,0.635621,1.55671,0.866695
4073.63,0.630454,0.635981,1.56001,0.867267
4074.0,0.632581,0.635287,1.56327,0.867835
4074.37,0.638574,0.633246,1.55239,0.868398
4074.74,0.644699,0.62977,1.54162,0.868957
4075.11,0.646237,0.624977,1.53594,0.869511
4075.48,0.641451,0.619169,1.54166,0.870061
4075.85,0.633609,0.61281,1.54743,0.870606
4076.22,0.626308,0.606512,1.55466,0.871146
4076.59,0.620942,0.60099,1.56289,0.871682
4076.97,0.617232,0.59699,1.57119,0.872212
4077.34,0.614917,0.59517,1.5752,0.872738
4077.71,0.614045,0.595996,1.57878,0.873258
4078.08,0.61477,0.599669,1.58079,0.873774
4078.45,0.617054,0.606095,1.5768,0.874284
4078.82,0.620446,0.614902,1.57282,0.874788
4079.19,0.624495,0.625497,1.56389,0.875288
4079.56,0.629968,0.637128,1.55037,0.875782
4079.93,0.638808,0.648973,1.53702,0.876271
4080.3,0.652254,0.660227,1.52019,0.876754
4080.67,0.666228,0.670187,1.50282,0.877231
4081.04,0.674369,0.67831,1.48727,0.877703
4081.42,0.673364,0.684266,1.48312,0.878169
4081.79,0.66849,0.687955,1.47898,0.87863
4082.16,0.666411,0.689503,1.47326,0.879084
4082.53,0.669944,0.689245,1.4654,0.879532
4082.9,0.677206,0.687679,1.45759,0.879975
4083.27,0.686079,0.685412,1.44747,0.880411
4083.64,0.69487,0.683093,1.43657,0.880841
4084.01,0.702122,0.681345,1.42606,0.881265
4084.38,0.70665,0.680695,1.42292,0.881683
4084.76,0.70824,0.681524,1.41978,0.882094
4085.13,0.706916,0.684037,1.4195,0.882499
4085.5,0.703716,0.688254,1.42467,0.882897
4085.87,0.701217,0.694019,1.42988,0.883289
4086.24,0.701889,0.701031,1.43368,0.883674
4086.61,0.70528,0.708875,1.43671,0.884052
4086.98,0.708967,0.717065,1.43976,0.884424
4087.36,0.711132,0.725089,1.43343,0.884788
4087.73,0.712884,0.732456,1.42673,0.885146
4088.1,0.716153,0.738739,1.42038,0.885497
4088.47,0.721558,0.743614,1.41487,0.885841
4088.84,0.727288,0.746896,1.40939,0.886177
4089.21,0.731382,0.748563,1.40773,0.886507
4089.59,0.733768,0.748749,1.40886,0.886829
4089.96,0.735919,0.7477,1.41,0.887143
4090.33,0.739095,0.745703,1.40599,0.887451
4090.7,0.743077,0.743023,1.40135,0.887751
4091.07,0.747126,0.739873,1.39762,0.888043
4091.45,0.75043,0.736401,1.39751,0.888328
4091.82,0.752014,0.732703,1.3974,0.888605
4092.19,0.750884,0.728819,1.40481,0.888874
4092.56,0.746099,0.724739,1.41969,0.889136
4092.93,0.736766,0.720397,1.4348,0.889389
4093.31,0.722516,0.715686,1.45682,0.889635
4093.68,0.706572,0.710484,1.48087,0.889872
4094.05,0.693677,0.704708,1.50364,0.890102
4094.42,0.686416,0.698357,1.51457,0.890324
4094.79,0.681534,0.69153,1.52562,0.890538
4095.17,0.67491,0.684387,1.53644,0.890744
4095.54,0.66589,0.677102,1.54696,0.890943
4095.91,0.657809,0.669792,1.55758,0.891134
4096.28,0.653736,0.662485,1.56576,0.891318
4096.66,0.652629,0.655095,1.5732,0.891495
4097.03,0.651387,0.647449,1.58111,0.891665
4097.4,0.647377,0.639322,1.59444,0.891827
4097.77,0.639517,0.630494,1.60794,0.891983
4098.15,0.627084,0.620818,1.6263,0.892131
4098.52,0.611285,0.610278,1.65244,0.892273
4098.89,0.595911,0.599005,1.67922,0.892409
4099.26,0.584552,0.587264,1.70354,0.892537
4099.64,0.57698,0.575433,1.72707,0.892659
4100.01,0.570746,0.563985,1.75079,0.892775
