Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.37,0.55818,0.278167,0.0,0.88563
4050.74,0.562751,0.30614,0.0,0.885431
4051.1,0.566836,0.332438,0.0,0.885232
4051.47,0.570143,0.35752,0.0,0.885033
4051.84,0.572291,0.381949,0.0,0.884833
4052.21,0.572918,0.405998,0.0,0.884634
4052.58,0.572143,0.429466,0.0,0.884435
4052.95,0.570484,0.45181,0.0,0.884236
4053.31,0.568474,0.472369,0.0,0.884037
4053.68,0.566676,0.49057,0.0,0.883839
4054.05,0.56566,0.506168,0.0,0.88364
4054.42,0.56549,0.519284,0.0,0.883441
4054.79,0.564888,0.530135,0.0,0.883243
4055.16,0.562399,0.538818,0.0,0.883045
4055.53,0.557964,0.545429,0.0,0.882847
4055.89,0.553213,0.550229,0.0,0.882649
4056.26,0.549739,0.553559,0.0,0.882451
4056.63,0.547777,0.555675,0.0,0.882254
4057.0,0.546792,0.556744,0.0,0.882056
4057.37,0.546284,0.556951,0.0,0.881859
4057.74,0.545916,0.556564,0.0,0.881662
4058.11,0.545394,0.555862,0.0,0.881466
4058.48,0.544472,0.555016,0.0,0.88127
4058.85,0.542984,0.554023,0.0,0.881074
4059.21,0.540797,0.552746,0.0,0.880878
4059.58,0.538128,0.551043,10.2363,0.880683
4059.95,0.535479,0.549091,10.271,0.880487
4060.32,0.533292,0.546794,10.2977,0.880293
4060.69,0.531607,0.544173,10.3234,0.880098
4061.06,0.530319,0.541326,10.3518,0.879904
4061.43,0.529381,0.538384,10.3945,0.879711
4061.8,0.5289,0.535497,10.4374,0.879517
4062.17,0.528999,0.53282,10.4425,0.879324
4062.54,0.529603,0.530493,10.4021,0.879132
4062.91,0.53042,0.528645,10.362,0.87894
4063.28,0.531151,0.527458,10.3605,0.878748
4063.65,0.531549,0.527453,10.3721,0.878557
4064.01,0.531399,0.53034,10.3837,0.878366
4064.38,0.530608,0.529682,10.3953,0.878176
4064.75,0.52953,0.529394,10.4069,0.877986
4065.12,0.528617,0.52945,10.4148,0.877797
4065.49,0.528214,0.529846,10.4155,0.877608
4065.86,0.528504,0.530582,10.4161,0.87742
4066.23,0.529637,0.531657,10.3963,0.877232
4066.6,0.531492,0.533051,10.3646,0.877045
4066.97,0.533753,0.534716,10.3329,0.876859
4067.34,0.536208,0.536585,10.2624,0.876673
4067.71,0.539176,0.538579,10.1893,0.876487
4068.08,0.543142,0.540599,10.1183,0.876302
4068.45,0.54796,0.542528,10.0528,0.876118
4068.82,0.552142,0.544249,9.98784,0.875935
4069.19,0.554107,0.545666,9.95094,0.875752
4069.56,0.553957,0.546722,9.94014,0.875569
4069.93,0.553424,0.547413,9.92937,0.875388
4070.3,0.554062,0.547782,9.9205,0.875207
4070.67,0.555646,0.547897,9.91208,0.875027
4071.04,0.557181,0.547828,9.90599,0.874847
4071.41,0.557929,0.547619,9.91911,0.874668
4071.78,0.557899,0.547296,9.93225,0.87449
4072.15,0.557242,0.546869,9.95055,0.874313
4072.52,0.556145,0.546343,9.97642,0.874136
4072.89,0.55485,0.545723,10.0024,0.87396
4073.26,0.553592,0.545007,10.0213,0.873785
4073.63,0.552509,0.544186,10.0373,0.873611
4074.0,0.551679,0.543273,10.0534,0.873438
4074.37,0.551112,0.542311,10.0597,0.873265
4074.74,0.550538,0.541386,10.0661,0.873093
4075.11,0.549624,0.540613,10.075,0.872922
4075.48,0.548409,0.540118,10.0896,0.872752
4075.85,0.547552,0.539997,10.1041,0.872583
4076.22,0.547722,0.540299,10.1069,0.872414
4076.59,0.548843,0.541051,10.102,0.872247
4076.97,0.550273,0.542273,10.0971,0.87208
4077.34,0.551482,0.54398,10.0934,0.871915
4077.71,0.552626,0.546158,10.0897,0.87175
4078.08,0.554086,0.54878,10.0822,0.871586
4078.45,0.556107,0.551805,10.0599,0.871424
4078.82,0.558646,0.555196,10.0376,0.871262
4079.19,0.561617,0.558916,10.0044,0.871101
4079.56,0.564921,0.56292,9.96077,0.870941
4079.93,0.568438,0.567141,9.91745,0.870782
4080.3,0.572067,0.571502,9.86524,0.870624
4080.67,0.575845,0.57592,9.81136,0.870468
4081.04,0.579867,0.580322,9.75774,0.870312
4081.42,0.584138,0.584647,9.70314,0.870157
4081.79,0.588418,0.588858,9.64899,0.870004
4082.16,0.592427,0.592929,9.60178,0.869851
4082.53,0.59596,0.596825,9.56367,0.8697
