Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4050.37,0.589833,0.284096,0.0,0.927597
4050.74,0.588097,0.308595,0.0,0.927522
4051.1,0.586599,0.333687,0.0,0.927447
4051.47,0.585411,0.357234,0.0,0.927372
4051.84,0.584519,0.378082,0.0,0.927297
4052.21,0.583918,0.397017,0.0,0.927222
4052.58,0.583846,0.41589,0.0,0.927147
4052.95,0.58475,0.435904,0.0,0.927072
4053.31,0.586904,0.456344,0.0,0.926997
4053.68,0.589477,0.474962,0.0,0.926921
4054.05,0.591216,0.48986,0.0,0.926845
4054.42,0.591292,0.500918,0.0,0.926769
4054.79,0.59001,0.509429,0.0,0.926692
4055.16,0.587851,0.516899,0.0,0.926616
4055.53,0.585032,0.524379,0.0,0.926538
4055.89,0.581448,0.532254,0.0,0.926461
4056.26,0.577035,0.540176,0.0,0.926383
4056.63,0.572339,0.547269,0.0,0.926305
4057.0,0.568246,0.552668,0.0,0.926226
4057.37,0.565433,0.556025,0.0,0.926147
4057.74,0.563727,0.557583,0.0,0.926067
4058.11,0.56274,0.557887,0.0,0.925987
4058.48,0.561993,0.557476,0.0,0.925906
4058.85,0.560843,0.556762,0.0,0.925825
4059.21,0.558669,0.556011,0.0,0.925743
4059.58,0.555464,0.555295,9.96891,0.925661
4059.95,0.551719,0.55437,10.0177,0.925578
4060.32,0.548005,0.553424,10.0517,0.925494
4060.69,0.545302,0.552547,10.0836,0.925409
4061.06,0.544738,0.551696,10.1091,0.925324
4061.43,0.546643,0.550709,10.1008,0.925238
4061.8,0.549385,0.549449,10.0924,0.925151
4062.17,0.551059,0.547988,10.1014,0.925064
4062.54,0.550666,0.546514,10.1313,0.924975
4062.91,0.548231,0.545199,10.1613,0.924886
4063.28,0.543975,0.544221,10.2041,0.924796
4063.65,0.539395,0.544053,10.2516,0.924705
4064.01,0.536649,0.546554,10.2966,0.924613
4064.38,0.537173,0.545898,10.2733,0.92452
4064.75,0.539816,0.545544,10.25,0.924426
4065.12,0.542862,0.545559,10.2192,0.924331
4065.49,0.545341,0.545975,10.1732,0.924235
4065.86,0.54744,0.546758,10.1275,0.924138
4066.23,0.549433,0.547804,10.0875,0.92404
4066.6,0.551356,0.54897,10.0511,0.923941
4066.97,0.553081,0.550124,10.0148,0.923841
4067.34,0.554501,0.551182,9.99876,0.923739
4067.71,0.555633,0.55212,9.9844,0.923637
4068.08,0.556536,0.552956,9.97224,0.923533
4068.45,0.557286,0.553722,9.96789,0.923428
4068.82,0.557997,0.554441,9.96355,0.923321
4069.19,0.558779,0.555118,9.9585,0.923214
4069.56,0.55953,0.555745,9.95278,0.923105
4069.93,0.559948,0.556308,9.94706,0.922994
4070.3,0.559793,0.556795,9.95186,0.922883
4070.67,0.559356,0.557191,9.95914,0.922769
4071.04,0.55916,0.557474,9.96589,0.922655
4071.41,0.559565,0.557622,9.96828,0.922539
4071.78,0.560471,0.557626,9.97067,0.922422
4072.15,0.561699,0.557504,9.95615,0.922303
4072.52,0.563406,0.557296,9.91705,0.922182
4072.89,0.566175,0.557068,9.87817,0.92206
4073.26,0.570468,0.556894,9.84005,0.921936
4073.63,0.57525,0.556841,9.80238,0.921811
4074.0,0.578609,0.556959,9.76524,0.921684
4074.37,0.578998,0.557261,9.80474,0.921556
4074.74,0.576362,0.557726,9.84449,0.921426
4075.11,0.571024,0.558318,9.9002,0.921294
4075.48,0.564102,0.559021,9.9928,0.92116
4075.85,0.558051,0.559844,10.0867,0.921025
4076.22,0.555298,0.560823,10.1264,0.920888
4076.59,0.555977,0.562024,10.1302,0.920749
4076.97,0.558484,0.56352,10.1339,0.920608
4077.34,0.561389,0.565357,10.1108,0.920465
4077.71,0.564412,0.567538,10.0851,0.920321
4078.08,0.567655,0.57005,10.0504,0.920175
4078.45,0.571125,0.572895,9.98206,0.920026
4078.82,0.574622,0.576091,9.91442,0.919876
4079.19,0.577931,0.579634,9.87281,0.919723
4079.56,0.581158,0.583463,9.85561,0.919569
4079.93,0.584713,0.587467,9.83844,0.919413
4080.3,0.588955,0.59154,9.81567,0.919254
4080.67,0.593775,0.59562,9.79169,0.919094
4081.04,0.598859,0.599693,9.76358,0.918931
4081.42,0.603852,0.603758,9.7046,0.918766
4081.79,0.608272,0.607808,9.64615,0.918599
4082.16,0.611639,0.611822,9.57953,0.91843
4082.53,0.614212,0.615772,9.50194,0.918259
4082.9,0.617151,0.619634,9.42528,0.918085
4083.27,0.621505,0.623398,9.3609,0.917909
4083.64,0.626771,0.627051,9.30136,0.917731
4084.01,0.631599,0.630577,9.24372,0.91755
4084.38,0.635004,0.633972,9.22306,0.917368
4084.76,0.637341,0.637252,9.20247,0.917182
4085.13,0.639261,0.640439,9.18517,0.916995
4085.5,0.641138,0.643545,9.17408,0.916805
4085.87,0.642922,0.646564,9.16302,0.916612
4086.24,0.644557,0.649461,9.14404,0.916417
4086.61,0.646308,0.652163,9.12088,0.916219
4086.98,0.648659,0.654601,9.0978,0.916019
4087.36,0.651918,0.65673,9.0678,0.915817
4087.73,0.655576,0.658544,9.03764,0.915612
4088.1,0.658892,0.660046,9.01452,0.915404
4088.47,0.661197,0.66122,9.01041,0.915193
4088.84,0.661961,0.662009,9.00631,0.91498
4089.21,0.660747,0.662359,9.01342,0.914764
4089.59,0.658424,0.662262,9.02881,0.914546
