log[Age(Myr)] 3484_SAD
2.6989700043360187 2.62047e-05
2.7484376745664973 5.27034e-05
2.7979056993527007 8.70426e-05
2.8473739733267314 0.000178906
2.8968413524209744 0.00038202
2.9463092780221425 0.000576631
2.9957773040840703 0.000414672
3.045244720478147 0.000330715
3.0947121423588384 0.000502759
3.1441817643668375 0.000207829
3.1936476637667615 9.28844e-05
3.243117455274604 1.76439e-07
3.292583884255552 0.00038335
3.3420533735347466 0.00100396
3.3915208329544204 0.00425509
3.440987751476157 0.00954054
3.490455735894072 0.0114363
3.539923776965465 0.0161752
3.5893921410106087 0.01294
3.6388594973752038 0.0134264
3.688328147713719 0.0192666
3.7377959405311976 0.0281358
3.7872634741087965 0.0377536
3.836731629478519 0.107808
3.8861995939089495 0.132893
3.9356674516452066 0.0581339
3.985135349823362 0.0800269
4.034604395322679 0.201376
4.084071989200302 0.111507
4.133538908370218 0.151086
