Mhost,Msat,R,V
205416540229577.56,131142243072.37813,0.028073957239000996,0.5210199051859947
110766029928366.31,153519943468.24225,0.019926919879747096,0.4948215845296837
105745937479090.1,312211229116.6913,0.04909090627780035,0.5211129595263262
112397781460892.16,147784345524.37222,0.05725296567124887,0.5143741454708456
212013282084679.47,99911374463.81093,0.0720376935960109,0.5791687621945877
116361442108880.34,241506645837.51846,0.03868923209570073,0.4959553637545686
155661748426682.4,106681390889.21713,0.03434300774738257,0.5783949654165862
679664696835781.4,120211670782.86555,0.06227916513323315,0.5422433136065592
199212699956561.28,130098519350.07385,0.021194783630954898,0.5248505277456749
