Mhost,Msat,R,V
92696454075935.0,215509593997.04575,0.052249028804181065,0.6935849538967427
298596751822841.94,157706055468.24225,0.042569668566192806,0.6117306717043498
249778423575066.44,241506645837.51846,0.01193612272153719,0.6131478174370094
