Mhost,Msat,R,V
103362922287267.34,698326447078.2865,0.007131008567286447,0.006534980388931055
121157012287905.44,1754800648319.0544,0.0375865636906012,0.032853579984912167
118276659203025.12,492810923675.0369,0.029918870839920574,0.006039076333501233
